IRIS;km_pa;f_i;co2_i;n;snv;ind;tx;prix;dens
132010601;1543.451844446879;737.189949680205;73.84596247972038;3;17415.257805255023;1941;0.02810807749998867;3457.7084048027446;61.43249580668375
132010602;1490.932102914456;790.7293941657382;93.49434717369022;2;21843.341187785525;2079.5;0.026764285629031326;3478.159741144414;98.84117427071727
132020101;2105.5328846027755;452.40399031555233;106.06703224880282;10;15156.134723275209;1319;0.02326379830846448;2460.0844772967266;11.310099757888809
132020201;1506.6618535771327;254.05903395256775;21.34579482465932;1;11545.700539083558;742;0.06331733703365794;1864.3636363636363;63.514758488141936
132020202;1503.5385478566006;756.8258911318171;99.51598010266778;3;15707.859950639442;2228.5;0.030128254100047602;3139.3917169974115;63.068824260984755
132020203;1440.3457329878213;580.3931438612999;69.31409097849853;2;15254.901645123386;1702;0.02770471244067041;2603.0656349809888;72.54914298266249
132020204;1493.1978691588106;499.2083761642249;54.356690621544004;1;16809.065814266487;1486;0.024818967455036978;3320.8073654390937;124.80209404105622
132020205;1597.0478239593199;193.48258649828017;26.430075203762467;1;18015.394722955145;568.5;0.00395996155209799;3383.276548672566;48.37064662457004
132020301;1794.259194688028;576.5348378227332;101.73597009315277;4;22202.03849323131;1699;0.039195624051332256;5479.037900874636;36.03342736392082
132020302;2002.3184001939628;777.2161756835426;168.62321939877995;4;19608.817954345915;2278;0.023134010935193405;4432.014937759336;48.57601098022141
132020303;1711.8839445837575;446.08217034675073;71.05945459061925;2;17497.781357882624;1303.5;0.02999319353764207;3900.5335365853657;55.76027129334384
132020401;2146.2062581399364;1168.5586909582762;319.4370269594224;10;20068.553227206947;3455;0.012434899276482225;3568.340694935218;29.213967273956907
132020402;1539.7953057394711;835.1642690537342;107.08093184041455;1;18337.574099554837;2471;0.015515440901099797;2445.3843580060425;208.79106726343355
132020403;1543.4661184390307;761.2830247411011;99.46522914441042;2;15538.798877161465;2226.5;0.0024646311788965036;2322.524850894632;95.16037809263764
132020404;1498.6860085594637;366.4649442098136;49.51346888530084;1;16824.363937442504;1087;0.023206812564298573;3281.395945945946;91.6162360524534
132030101;2259.508018799348;717.7825592102331;200.79723474472092;6;16879.649695780176;2547.5;0.004746725420723852;2179.011306532663;29.907606633759713
132030102;1898.1994912537912;355.5321384280975;68.47981475335972;4;16247.064905362777;1268;0.0061080968184310525;2317.5832540437677;22.220758651756093
132030103;1646.4595610580866;447.1250649857066;71.5397459673133;2;13789.366321730951;1594.5;0.018090549915507737;2028.240813135262;55.89063312321333
132030104;1494.8230003936042;962.7860336990668;122.63454391476601;3;13859.62343340134;3431;-0.005810634896446509;1973.8964534515517;80.23216947492223
132030105;1525.4103052281876;1112.789737989868;141.58690797484894;4;13910.1797752809;3960.5;-0.006571358247926207;2035.080390920555;69.54935862436675
132030201;1583.5409784568017;139.2759060909394;21.377476990511877;1;17731.91439920556;503.5;NA;3256.0975609756097;34.81897652273485
132030202;1552.1465777071728;892.2171135166833;85.34193644678317;4;14787.748112474754;3218.5;8.548657943496796e-4;2116.574898785425;55.763569594792706
132030203;1420.1086286716384;731.2940800491264;73.23993398846176;3;13672.821581642329;2636.5;0.004669198598773239;1575.7295044001853;60.941173337427195
132030204;1669.2368942096632;509.7833629152263;77.58139174480205;3;12811.530408388522;1812;NA;1414.2118863049095;42.481946909602186
132030205;1428.317173907847;723.9504887971691;109.26568026210128;2;14346.931524249423;2598;-0.011269952908343539;1556.0674079221683;90.49381109964614
132030301;1596.018793756626;955.575943272026;133.28045924774506;4;13276.341974048697;3429.5;-0.011099546050547748;1705.0740563784043;59.72349645450163
132030302;1783.4303780842758;928.289176316581;181.0618310352037;5;13956.24895612708;3305;-0.02059077807675591;1956.1244500314267;46.41445881582905
132030303;1519.6015444624807;883.9404647574377;60.922407371570976;4;11643.470475887316;3141.5;0.0163383277339868;1453.8152610441766;55.246279047339854
132030304;1578.9873694862085;1096.0220414977277;145.66897211303524;6;13074.112910173571;3946.5;0.02473154489834828;2571.0736468500445;45.66758506240532
132030401;1522.6055353437237;981.8890591480504;134.02489116324674;4;13642.521557481881;3518.5;-6.016457492751259e-4;1851.1591397849463;61.36806619675315
132030402;1583.3715813461922;1050.1039514639447;180.51058238676487;4;16222.866923998401;3756.5;0.03421936742849874;2783.485489882854;65.63149696649654
132030403;1580.2749862894748;564.7648198877997;86.17126795039503;2;13317.566046165302;2014.5;0.010485603288588496;1376.0964912280701;70.59560248597496
132040101;2068.1700142199647;949.2537837693629;265.1397714052432;5;21641.68923142796;2335.5;0.01180369830527872;3517.536231884058;47.46268918846815
132040102;1513.9025482169234;850.0872295585222;125.20328658537093;3;18997.578751786565;2099;0.00474258776912162;2704.4757563199337;70.84060246321017
132040103;1594.1094880923479;1222.7935588248565;187.71276447319082;4;18733.660990558226;3018.5;0.02208684912619807;2866.8062982768865;76.42459742655353
132040104;1490.4023161744806;1092.6590303161786;163.49748289213127;3;18393.373556174556;2692.5;0.0060296103137946755;3110.981587684878;91.05491919301488
132040105;2203.310326054715;358.0146031784129;108.08043850552878;2;22321.111804767308;881;0.02103015215194315;3441.674975074776;44.751825397301616
132040106;2098.4964154623003;920.5674677493761;269.48715051300195;5;21405.60529450695;2266.5;0.018819895706169598;2674.0947752126367;46.028373387468804
132040201;1750.973598227824;1204.9235578584642;235.6217862181307;4;19609.113590263692;2958;0.021498712752312077;2774.089347079038;75.30772236615401
132040202;1984.6588133737325;1112.5699132105735;274.6190511698872;4;18429.92950401167;2742;0.026143563546050297;3280.268854748603;69.53561957566085
132040203;1703.1924463114917;824.6096601419185;146.05945634929782;3;19621.18868568642;2050.5;0.019982346649157545;2953.364269141531;68.71747167849321
132040204;1728.6244157088536;968.7800878454605;184.85665194636684;3;18808.205396430054;2409;-0.0012169773736272482;2622.212577962578;80.7316739871217
132040205;3454.2012662025854;17.966241220551225;7.1332099974510745;1;16698.590909090908;44;NA;4380.8403361344535;4.491560305137806
132040301;1864.6759230789207;903.7683812698351;203.75120262223766;3;21733.97422121896;2215;0.015086943415401954;2882.4109195402298;75.31403177248626
132040302;1849.6901740128033;643.9334152523198;141.6038338839319;3;19490.223994974876;1592;0.006449291772243626;2644.275950448526;53.66111793769332
132040303;2193.1332565177327;764.6535591733424;205.10281494788123;4;20362.867619804078;1888.5;0.006434124678100117;2900.1214771622936;47.7908474483339
132040304;1508.4047635526067;1600.9041749705398;249.00147125603084;5;19968.888297197922;3943.5;0.012549902995736772;2989.457614768035;80.04520874852699
132040401;1427.0302793981155;1172.3791652984526;154.3426262652918;3;21023.71583476764;2905;0.025140192594010458;3036.332159624413;97.69826377487104
132040402;1487.2437260905679;1449.9722743504954;217.29110719574913;3;22633.279717373232;3609;0.025403071600764493;3610.06136071887;120.83102286254127
132040403;1445.373797559728;1687.9312708807322;253.5054334211722;5;22729.663928143713;4175;0.030741361889309093;3508.472948438635;84.39656354403661
132040404;2332.30256640956;575.1615589404887;157.21940238098077;4;21758.158586918504;1429.5;0.019359934324111094;3269.480757483201;35.947597433780544
132050101;1535.0707029113826;1405.1117075673228;202.00361970226658;3;19809.934112748237;3122;0.018374803473675483;3468.2497935590422;117.0926422972769
132050102;1851.1659518705342;694.2180257403521;138.50086954353654;3;21216.302207792207;1540;0.0058978171510288835;3078.7081967213117;57.85150214502934
132050103;2514.0111916419214;104.67636124911115;38.900019647470565;4;17253.53535791757;230.5;-0.004057894543900931;3473.745362563238;6.542272578069447
132050104;1572.7168882326953;812.2308067465347;115.65887957125418;3;17866.094137168144;1808;0.02282345041460343;2957.175818080976;67.68590056221122
132050105;2178.2757589957505;407.3945423328776;102.4983051566774;1;18560.54239306984;923.5;0.013247779592961084;3304.4483122362867;101.8486355832194
132050201;2174.5522680940358;122.28748697430277;44.13450660805672;1;19272.450746268656;268;0.04675420316035672;3254.1666666666665;30.57187174357569
132050202;1616.532091890706;735.7342658869059;136.21974477177957;2;23661.21665638495;1621;0.028530215959620353;3866.263478668542;91.96678323586323
132050203;1458.4540551343866;984.3158816641467;146.864877294027;2;22400.01077100115;2172.5;0.02056966030190277;3891.390517553384;123.03948520801833
132050204;2135.062810698378;961.9323682618417;228.53517811533877;2;21806.361418241195;2143.5;0.029107580155595558;4185.213041867359;120.24154603273021
132050205;1529.1315306385766;888.8660395126475;135.54946309965032;2;22418.00296296296;1957.5;0.03360678365828029;4008.985507246377;111.10825493908094
132050206;1509.5981620816954;1246.2608971762675;192.40139882362286;3;20815.916582002905;2756;0.023791518905540876;3341.5175808720114;103.85507476468895
132050207;1547.28345244623;1512.6234679062688;234.94088581885532;3;21402.56565385761;3357;0.034124862161368785;3802.6691263984767;126.05195565885573
132050301;1588.5074145639596;878.4440116790971;136.88813701991353;2;20001.810396927016;1952.5;0.020041825642712396;3540.158688277422;109.80550145988714
132050302;1481.2731192254375;1028.1317652211142;134.13435144766262;2;18667.32922737307;2265;0.009471671208988841;3199.917774554496;128.51647065263927
132050303;1676.373536068662;837.0879856227635;128.29829771896553;2;21203.254824797845;1855;0.017310101320350935;3443.8313710247353;104.63599820284544
132050304;1447.4729431522417;1331.2953111068312;171.57807263130837;3;20787.29962610469;2942;0.017905020808683503;3836.6620791869573;110.94127592556926
132050305;1931.8879724862013;365.24018641263814;87.8191044699523;3;19773.658028518286;806.5;0.026106474475865893;3498.0439952437573;30.436682201053177
132050401;1643.0621950800748;1803.4537042696397;298.13165980815313;5;19748.632142857143;4004;0.019999669020230204;3124.687703583062;90.172685213482
132050402;1414.1427351141006;782.6315563490543;99.23082410799367;2;19220.007676883415;1745.5;0.013951502799754767;3611.5237757274663;97.82894454363179
132050403;1881.8577795473789;1244.5774217906521;272.96233571872733;7;18817.365021459227;2796;0.01383838220671163;3099.9722650231124;44.44919363538043
132060101;1787.0249131583992;1236.9985280618923;246.71455877293738;4;24471.12325623095;2788.5;0.03804903436889284;4177.241369787352;77.31240800386827
132060102;1511.7753431107546;866.3922723231472;128.12039409253327;3;25529.6367845332;1965.5;0.02311676860970402;3953.735858253589;72.19935602692892
132060103;1502.2892497961536;622.3636530410547;79.77154498549109;2;21539.626345609064;1412;0.02764952369710927;3388.6519492868465;77.79545663013184
132060202;1476.6603489193885;821.717609387294;128.8361161296607;2;23907.01228211317;1864.5;0.005397675790835832;3173.626225076039;102.71470117341175
132060203;1331.797663571517;719.6755174249917;81.55140677742332;2;20521.268592501536;1627;0.034701190193642706;3721.709980646945;89.95943967812396
132060204;1367.8948985205811;1785.9059115941043;232.75769463065024;4;22348.21724738676;4018;0.032357887278541275;3818.1798575385833;111.61911947463152
132060301;1289.3325523763372;421.38039228375897;46.47750857648779;1;23838.604769475358;943.5;0.023390829981226435;4022.5625;105.34509807093974
132060302;1320.5609145732737;801.4172189367812;90.04219685056655;2;20541.644610695486;1804.5;0.015186601501429253;3833.0407303370785;100.17715236709765
132060303;1288.6349470958307;1306.672301567295;128.08125771911833;3;18911.552707519946;2945.5;0.03363613016268352;3303.6387319952773;108.88935846394125
132060401;1832.6773293248668;403.9116593894894;88.09205972008988;3;28807.337493333333;937.5;0.05539347945376183;4591.773162939297;33.65930494912411
132060402;1363.8690644108287;353.3366995452167;48.27600918548812;1;23923.59343246592;807;0.025406002100088143;3973.1388888888887;88.33417488630417
132060403;1508.022766873917;1171.1101429930068;208.92441670805223;3;24855.30758177349;2644.5;0.037094805486055815;4093.304741110418;97.5925119160839
132060501;1417.361273431357;401.44782969581127;54.89120103814833;2;19323.585940054498;917.5;0.05910563859283502;3586.0904449307077;50.18097871197641
132060502;1285.1408263532817;1481.6642657908683;137.54311295199096;4;21756.42727679237;3354.5;0.03408437886952487;3412.8647692825866;92.60401661192927
132060601;1640.8165808796534;1188.0018263804718;198.977323647799;4;23519.189540530442;2677;0.029417647315473028;4018.0438957475994;74.25011414877949
132060602;1752.161563452179;1003.3466694535484;213.82255640059543;2;27632.644301266384;2250.5;0.04801577023589543;4307.824026330225;125.41833368169355
132060603;2303.85659330869;965.2439708363326;289.67124756513783;5;25077.954438006953;2157.5;0.03125264446271725;5664.996654399465;48.26219854181663
132060604;1766.7355650149789;1319.7443643493568;278.54893375276805;4;25910.837049568603;2955.5;0.029720210985415108;5188.578656853726;82.4840227718348
132070101;3089.313807429918;1142.817409247593;575.394979227543;12;30485.249503934312;2923;0.033772270308036534;9145.967879604672;23.808696025991523
132070102;2765.923391923159;812.3332087148019;353.4682403201865;6;29174.897327233328;2076.5;0.016117007597554744;7144.688694929343;33.84721702978341
132070201;3500.196531367989;396.2906821524371;230.09031865083904;5;31655.467062902426;1009.5;0.03672813645080453;6860.267753201397;19.814534107621856
132070202;3618.7727344487485;746.9404007136465;441.1102841511201;8;30829.00406567631;1918.5;0.011735693739127084;8500.155367231639;23.34188752230145
132070203;2808.615229016065;704.3112732134772;292.6252656057322;3;28204.132503457815;1807.5;0.03901511335422425;6328.417280663466;58.6926061011231
132070301;3795.885661461682;55.79413384092674;22.093461288665296;4;20194.28959537572;173;0.035983320985931266;4839.860426929393;3.4871333650579213
132070401;2147.3278886639446;667.4858688801826;187.68991154012815;3;22992.88195861265;1715.5;0.03585906512158332;4843.990927419355;55.62382240668188
132070402;2533.324880491246;904.8595140956846;313.23222588545633;4;22354.284297171802;2369;0.038938399799801404;4417.217457553331;56.55371963098029
132070403;2155.8997927398655;524.5935869778745;137.11943894041264;2;20561.917573529412;1360;0.041484519133147435;4315.8729388942775;65.5741983722343
132070501;4094.056401505248;625.8034894363172;453.4596804309084;16;35781.99250702466;1601.5;0.0077861172810851365;9897.188175675676;9.778179522442457
132070502;3552.054443558964;709.6678672753955;435.71515213559616;15;33082.046374414116;1813.5;0.04459168277831238;9561.61196911197;11.827797787923258
132070601;2466.8152905681504;1114.6880879398911;360.6604058841273;4;23502.37393125109;2865.5;0.039330408929031835;5505.09436147516;69.6680054962432
132070602;1937.0839179569743;737.7201977503989;169.581145689253;2;21466.68387942333;1907.5;0.04814486241785221;4239.474105865522;92.21502471879987
132070603;1792.8338300421594;745.0897282659398;164.20239435672573;2;25003.98227060653;1929;0.035666083205125876;4507.3665056714235;93.13621603324248
132070604;2117.2376715341675;1076.5753439309851;302.30217028035975;4;25354.404701627485;2765;0.04318019520947769;5407.875659917053;67.28595899568657
132070701;2104.3156332750573;1137.6959844102923;312.41525075537595;5;24861.032463967054;2914;0.04077243826196986;4818.173471853104;56.88479922051462
132070702;1698.7347343294966;557.7322290374082;98.21603297357072;2;23144.03948824343;1446;0.019898199219465784;4219.335548172758;69.71652862967602
132070703;1813.1569908623308;663.8110128992439;139.83912291739182;3;24643.75141700405;1729;0.037287339544589626;4590.9002779708135;55.31758440827032
132080101;2595.0353552930715;898.6055872529648;362.6362018340469;8;26371.49296346414;2217;0.02010440476783759;5380.6398234969665;28.08142460165515
132080102;2400.3759318528387;988.3753710649463;359.51354642188215;10;25709.504783319702;2446;0.025853592933062997;4369.049067713445;24.70938427662366
132080103;2843.070255198028;191.8075193010225;92.42770229224797;7;31556.436897274634;477;0.027950235245393307;7065.94674556213;6.850268546465089
132080201;6039.570050564864;191.7876127283962;201.9117506729682;14;24225.087002096436;477;0.05467924280710035;8075.073891625616;3.4247787987213605
132080301;4353.863944795985;769.357377060108;519.0099898258461;13;20584.434238987076;1895.5;0.04249828052695803;6460.316649642492;14.795334174232847
132080302;4271.144637677347;1018.5690750374862;747.4500749368245;15;28632.849592364288;2514.5;0.03846230662888073;6346.341719077568;16.97615125062477
132080303;4303.275781738332;331.0492431399635;264.41050473471165;16;29298.001096892138;820.5;0.0408659881357345;5159.841346153846;5.17264442406193
132080401;1711.6346344274584;648.4074049790041;141.47773762784954;2;30737.902464898598;1602.5;0.020253499353909632;4995.49356223176;81.05092562237552
132080402;1800.7558029177153;610.081822123771;135.7125329318864;2;30573.924720578565;1521;0.030866218791357758;4884.219915417148;76.26022776547137
132080403;1827.7364378046389;1274.8804926396717;305.5855317445455;4;30704.725305798256;3147.5;0.01529834562472776;4730.316083626579;79.68003078997948
132080404;1948.9229898318456;606.3449702592678;155.41860982158886;3;32057.521681120747;1499;0.03725455378214759;5422.445831803158;50.52874752160565
132080405;2921.3238374276534;882.0767608349055;428.0504327523708;10;34350.87489693083;2183;0.028354702189459458;6896.4283788987295;22.05191902087264
132080406;2334.09055126492;1299.6432732039912;452.6541939810199;10;29773.60090738423;3196;0.03442549844851461;5003.70224471831;32.49108183009978
132080501;2999.073294440046;958.2080900911583;445.2695563659595;13;29115.28029442692;2377.5;0.021246344443567988;7073.236524011761;18.4270786555992
132080502;3693.6613365746166;24.324241733949844;16.632489848856878;2;29112.495867768594;60.5;0.05122298920842017;5425.641025641025;3.0405302167437305
132080601;3706.986437027452;916.2353602089313;568.9084216219532;13;27775.895488721806;2261;0.028083495957374582;7103.140558447704;17.61991077324868
132080602;3594.292115955149;762.3065666839574;457.744415029241;11;27707.22745726496;1872;0.03543317995249762;4207.156433978133;17.325149242817215
132080603;4234.938232683406;636.5946664413927;501.0499128702823;6;26493.46945954589;1563.5;0.008789567273365329;3406.5459423205903;26.524777768391363
132080604;3095.5683981757707;500.6490301608481;241.90983417860903;7;24050.685099472186;1231.5;0.011279373007136329;3303.3934634974535;17.880322505744573
132080701;1663.3248135386575;870.7875173443341;163.93817210101597;3;25806.538507462687;2177.5;0.022094569004815323;4034.555848724714;72.56562644536118
132080702;1675.037381681681;1587.4383743354756;310.03762789516134;4;23244.11000892516;3921.5;0.006241544336489158;3802.870779385631;99.21489839596723
132080703;1851.5816460579988;1193.1102359079405;269.07007315203975;5;23011.278007740202;2971.5;0.0155686524062566;4649.220408163265;59.655511795397025
132080704;1872.8412605986823;1134.7300369419218;272.349633512913;4;23231.818503449496;2826.5;0.010069836558975753;3667.7769886363635;70.92062730887011
132080801;2112.7321666981525;856.1626204564981;209.40733213702438;8;20355.57578537033;2180.5;0.03527976946222644;3222.3679015784587;26.755081889265565
132080802;1901.1088862318486;672.116499414197;151.88172039305698;2;21270.1473431402;1665.5;0.037036861960169976;4535.714285714285;84.01456242677463
132080803;2051.3244647554507;870.8868663117787;242.324244411061;6;27148.475619356333;2159.5;0.03508564295176786;4914.836252856055;36.28695276299078
132080804;2238.0757941812262;1085.6748235447237;352.9428292916377;8;23843.622305249395;2676.5;0.0303914250170898;4231.105301117923;33.927338235772616
132080805;1866.1530271782362;1141.9598059909226;275.24338278196166;4;29599.372466067336;2836.5;0.02085334523010407;4305.4413663236255;71.37248787443266
132080806;2665.424084509679;440.29556731768287;179.44353174040248;6;34741.357162471395;1092.5;0.01216190455625421;6087.213537117904;18.345648638236785
132080901;2543.138060941245;883.0875983065786;363.1084813045747;10;26422.428011978805;2170.5;0.013197121656551847;4948.582633053221;22.077189957664466
132080902;2525.387767741986;824.4841000156299;331.8403431384908;6;26320.844773175544;2028;0.004776170373944177;4918.363387978142;34.35350416731791
132080903;2485.472468597443;980.8175646655097;380.2247482713369;9;28272.46957962311;2414.5;0.024060341246707306;4915.762626262626;27.244932351819713
132080904;2381.6505049234083;678.4332509738126;247.49295667198984;5;29664.673565269106;1681.5;0.0030859064117987334;4132.645918674699;33.921662548690634
132080905;2276.082647229484;596.3618407130998;207.77067623075033;9;25425.969579945802;1476;0.02451403007707631;4414.200385356455;16.565606686474993
132081001;2781.7166848413385;735.7305133098856;330.3381944889398;8;27215.30118751726;1810.5;0.010556497035549395;4679.576470588236;22.991578540933926
132081002;2690.572751963925;1259.8157994266007;522.0934128587173;10;26779.7568715803;3107;0.005786046712785264;5235.688319427891;31.49539498566502
132081003;3150.7928150881357;694.379518237144;358.73438491216234;7;29088.57400700934;1712;0.02181689676584142;4644.486579754601;24.799268508469428
132081004;2526.6278786531293;416.12898891963476;149.78242798317328;4;19607.459237819585;1036.5;0.011261127288994421;4005.5437665782492;26.008061807477173
132090101;2892.8595672769056;899.6063019613181;427.78833271390835;14;26383.48313066549;2261.5;0.0235153945171358;3952.234665611397;16.06439824930925
132090102;2811.221208629233;1369.2213464180925;622.1616076321297;22;25088.236048375347;3431.5;0.010139686212846444;4676.286938981341;15.559333482023778
132090103;3034.420954005926;37.53835122226131;20.82448494984577;3;32203.64893617021;94;NA;5079.3650793650795;3.1281959351884425
132090104;3218.7137261292487;124.84653293966039;64.75498429710025;8;23449.61533546326;313;0.05335602677245466;6363.636363636364;3.9014541543643873
132090201;3326.0605580881247;1047.9152013545302;607.1962529629029;17;28249.62525388005;2609.5;0.01255932804321791;3769.3343891402715;15.410517666978384
132090202;3070.6434401368565;1040.3838450995784;531.8327353449868;12;28455.037009992313;2602;0.024904546190932964;4496.834553440703;21.674663439574548
132090203;2769.209834134656;1180.8441618726813;535.4902585330312;6;27297.61171125694;2971.5;0.012187910564647852;3269.9286210892237;49.20184007802838
132090204;2832.3882094689375;971.7432181656391;403.63369084674173;8;24570.861959183672;2450;0.02183446635966746;4013.809891808346;30.36697556767622
132090401;2153.946156377562;1111.4332584326;355.3559376494179;11;27196.1103163192;2782;0.04020177183716278;4360.8976980942825;25.25984678255909
132090402;2389.696835299745;1134.1515285336748;394.2397504790418;11;23613.940347148426;2823;0.029403029550283177;4480.70797792273;25.776171103038063
132090403;2611.7205904570787;673.5094539313367;293.1166130653523;5;27716.353814188187;1684.5;0.002445194722606958;3261.985559566787;33.675472696566835
132090404;2670.3430386717732;722.6883726331226;318.2975040204193;5;25708.470674646356;1838;0.00891744476347145;4059.918845315904;36.13441863165613
132090405;2221.6104648708847;667.0848913843629;204.09419541183837;6;25681.637720083556;1675.5;0.02295894276830457;4429.98097412481;27.795203807681787
132090406;2692.1091983517617;833.5154609321335;359.600528978505;9;26260.00485460226;2080.5;0.027821873236741013;4968.240343347639;23.153207248114818
132090407;2146.980901084905;875.1914659957564;240.28309000606833;5;19476.009282121628;2187;0.0222489949607374;4763.474676089517;43.759573299787824
132090408;1934.161537247049;475.2427926988971;110.23755221064775;3;18617.9480235492;1189;0.0654388496178846;3666.723940435281;39.60356605824143
132090501;3543.7398550980265;2016.720705581786;1182.353560158114;9;25250.036186305733;5024;0.01603207128792805;3941.453860640301;56.02001959949405
132090502;4420.882761419064;304.62879963056923;255.69488102893783;18;32648.17812911726;759;0.012395555777434897;7553.509433962264;4.230955550424572
132090503;4106.692880176312;75.94001230304679;54.66171838552842;2;22048.236507936508;189;NA;3194.6127946127945;9.492501537880848
132090601;3475.1503666495987;1137.2171929721076;699.8760689919006;18;26630.25009654204;2848.5;-4.195300991961526e-4;4434.238243295764;15.794683235723715
132090602;3767.263829881857;229.56013473859107;134.4142036234729;7;18805.557517482517;572;NA;5428.571428571428;8.198576240663966
132090603;2294.3780977676333;44.59570402912906;12.290369220635066;6;31550.593073593074;115.5;NA;6596.190476190476;1.8581543345470442
132090701;2311.932305021656;1147.1545747552423;417.13894300341684;13;24967.49015652174;2875;0.014882647472280963;4463.806322674419;22.060664899139276
132090702;2886.885801336338;729.5034877399323;314.83759743967664;10;19789.652470652472;1831.5;0.024343447312972888;4903.252032520325;18.23758719349831
132090703;3231.3051833323666;491.5912222840129;279.11507679975347;14;23714.364169381108;1228;0.013027140711936003;3250.8038194444443;8.778414683643087
132090704;2590.529071303498;698.3449186084781;299.90370774976793;11;27702.369451622162;1741.5;0.01130742188324052;4424.661015118791;15.871475422919957
132090801;1881.0983378574178;1075.9944013531972;269.8496123057401;9;19879.52644320298;2685;0.010706843278929234;2606.119919285097;29.888733370922143
132090802;2044.2725790242555;480.0260691271632;129.94788924279783;2;18707.28408807644;1203.5;-0.005109518619664133;2033.490909090909;60.0032586408954
132090803;2038.773766083581;1152.1995721958483;317.8903249083326;6;19906.015075376883;2885.5;0.0033509562362703527;2523.3604178757982;48.008315508160344
132090804;2203.774212916021;469.60948794560966;148.19537773617833;3;23203.7343550447;1174.5;0.014008185179215316;3155.619982158787;39.13412399546747
132090805;2016.6176469550323;443.97247461336497;115.36763118430771;4;23125.280774425933;1110.5;0.024215172172548982;3435.3932584269664;27.74827966333531
132090806;1849.7053958516635;832.5185917642801;194.20847556313944;4;21109.884556354915;2085;0.04775037672252114;3571.247843588269;52.03241198526751
132090807;2532.404681759025;707.5529330485545;273.62260928647254;8;26285.465854349673;1764.5;0.014945338390092378;4556.284302963776;22.111029157767327
132090808;1880.940215025268;1632.1513012165776;393.08604066670415;5;18713.003777239708;4130;0.03082688155059965;2542.079816313142;81.60756506082889
132090809;2742.831510991743;563.1479658235684;249.56841370258505;14;25952.203921568627;1402.5;0.024399883286099877;5034.646739130435;10.056213675420864
132090901;3361.587033807117;192.223179247016;112.3216344714892;15;28372.86039296794;483.5;0.013544887051152532;6851.9047619047615;3.203719654116933
132100101;1693.0517052429675;545.2076026053412;112.17298955059681;2;18184.30819428995;1348.5;0.022219727651744403;2691.885714285714;68.15095032566765
132100102;2050.703420330877;910.1119040031979;239.0357495596641;5;18820.396389255835;2271;0.012383458080370557;2920.1066568591395;45.505595200159895
132100103;1552.1551423800936;1847.427275113792;351.54979001670785;6;17873.25709603409;4576.5;-0.001010183656244501;2655.787571766295;76.97613646307465
132100104;1948.9734365219495;1466.9434641514938;386.2143556854507;14;19029.73021985525;3661.5;0.011804139303672079;3021.4883955600403;26.195419002705243
132100201;1426.0565711801894;1727.9862955452354;275.0317205991559;6;21141.84960648148;4320;0.010024399977103027;3006.9840510366826;71.99942898105147
132100301;2205.715926464288;787.5356144730971;250.14591042175988;6;21123.3142198309;1951.5;0.002654698737980965;2722.8483184625943;32.813983936379046
132100302;2323.0918181240995;1156.6911703302326;386.73986438351426;13;18337.949164345402;2872;0.006623536526520812;2567.5014279588336;22.24406096788909
132100401;2463.977569271366;661.6423019546703;225.29992993894237;6;18789.561484207297;1630.5;0.04675716440653854;2487.3123092573755;27.56842924811126
132100402;2907.018255542535;1200.3741698401127;548.2234536803173;11;22464.415091797204;2968.5;0.010718513262699902;2959.9131419939577;27.281231132729836
132100403;3045.6940158984626;547.2688196761708;265.6104274757046;4;20866.132668144863;1353;0.005956349732095356;2430.4851485148515;34.204301229760674
132100404;2646.3400822684325;537.79709240025;201.51836085278222;3;15833.865671641792;1340;-0.015129841369308061;4888.936170212766;44.8164243666875
132100405;3100.521893346691;859.3765929436482;417.08428442332763;9;20506.235163274963;2113;0.01279354091055973;3878.03031835206;23.87157202621245
132100406;2820.7958801953173;746.2188584321118;345.82276032972686;6;20827.257228260867;1840;0.010663007819532888;3292.1013094417644;31.092452434671323
132100407;2856.457534352123;904.2475540166679;412.39238587064483;7;22410.34937163375;2228;0.010962507178382985;3023.4958448753464;32.29455550059528
132100408;3617.7756457206233;347.8448298550656;227.53765172734333;13;25560.26437718277;859;0.020587319861547826;3412.405128205128;6.689323651058954
132100501;2236.742440373786;1104.6097359314504;339.5438098966733;3;16734.679361663977;2788.5;0.014808339327999631;2458.285577841452;92.05081132762086
132100502;2981.6807772888196;642.9796171210635;312.48393967860164;6;22712.06759142497;1586;-1.7317445679276844e-4;2288.792270531401;26.79081738004431
132100503;2336.5376507260044;891.5568771426807;311.3387805062385;6;19907.966007725514;2200.5;0.026002747118058167;2516.6161760503;37.14820321427836
132100504;2875.6031913382967;873.0232664325849;413.8713728817392;4;23686.736122024497;2163.5;0.001683264020787778;2870.6873479318733;54.56395415203656
132100505;3522.160601005114;507.34331304166295;338.5054399382767;4;24614.049960031974;1251;-0.0028239653056568725;2597.3539406345953;31.708957065103935
132100506;2321.3596498352113;1183.8990803559532;412.95686485813354;11;20661.965011982196;2921;0.016234273776655206;2777.3192798291125;26.90679728081712
132100601;1934.9788421768378;842.8183180108857;222.21435278949025;8;19377.971993251384;2074.5;0.00649173183021734;3101.9148936170213;26.33807243784018
132100602;1602.9056521939456;1132.1833229775696;201.52181673682514;7;20614.431740919663;2794.5;0.014370452098958042;3275.434123222749;40.43511867777034
132100603;2531.3199124363505;152.73211409893688;59.20789919940778;6;19979.053989361702;376;0.033969051459636246;2882.3793103448274;6.363838087455703
