idINS;emp;emp_resident;idcom;IRIS;act
r200N2249000E3945400;19.889478996033557;18.07234069771303;13208;132081001;NA
r200N2249000E3945600;62.38593023644208;58.8879055381054;13208;132081001;NA
r200N2249000E3945800;162.3892745294768;152.0037872946333;13208;132081004;NA
r200N2249000E3946000;131.79719481486714;124.69032307381244;13208;132081004;NA
r200N2249000E3946600;203.29662212706162;191.78834046712427;13209;132090407;NA
r200N2249000E3946800;264.76907501692557;248.5352767381985;13209;132090405;NA
r200N2249000E3947000;30.238259837233215;28.101220740580235;13209;132090405;NA
r200N2249000E3947200;66.74426913441022;62.5294067228056;13209;132090406;NA
r200N2249000E3948000;364.31693657962063;341.31053045944736;13209;132090204;NA
r200N2249000E3948200;134.5103466535102;127.56405933236898;13209;132090204;NA
r200N2249000E3948400;38.396758380305826;36.85502754638843;13209;132090601;NA
r200N2249000E3948600;81.54270919078026;77.27588795653205;13209;132090601;NA
r200N2249000E3949600;340.86686650175636;328.62703531492275;13209;132090901;NA
r200N2249000E3950800;72.59584171930456;68.01145584663425;13209;132090901;NA
r200N2249000E3959400;31.9846559915347;29.308400408826405;13119;131190101;64.16290419376355
r200N2249000E3959600;10.237429766257433;9.384150826740024;13119;131190102;153.3493410230949
r200N2249000E3960200;21.670624873814706;19.790597827275853;13119;131190102;7.186245269701519
r200N2249000E3961000;16.137213431546208;15.18408255465385;13085;130850000;1.2179299034662066
r200N2249000E3961200;105.32990946964242;96.53115173456308;13085;130850000;2.774173669006359
r200N2249000E3961400;37.263786923907666;31.32115493413695;13085;130850000;1.2179299034662066
r200N2249000E3964200;0.024962488683220124;0.024962488683220124;13085;130850000;1.0826043586366279
r200N2249000E3970600;0.1160510469715408;0.1160510469715408;13030;130300000;2.2094951145376354
r200N2249000E3971000;0.12799724963325138;0.12799724963325138;13030;130300000;0.46868078187161966
r200N2249000E3972000;0.12270850696642528;0.12270850696642528;13030;130300000;0.7364983715125453
r200N2249000E3973400;0.11763829086228753;0.11763829086228753;13030;130300000;1.4729967430250905
r200N2249200E3944400;33.67867957308011;31.52478426314621;13208;132081002;NA
r200N2249200E3944600;101.4020644506761;95.05298906327486;13208;132081002;NA
r200N2249200E3944800;178.60021823246842;170.44826315963698;13208;132081002;NA
r200N2249200E3945000;160.3973317483897;151.0074349106348;13208;132081002;NA
r200N2249200E3945200;39.68925214124331;37.877692202897855;13208;132081002;NA
r200N2249200E3945800;602.4011537353999;563.9625139732599;13208;132081004;NA
r200N2249200E3946000;120.04427157327851;113.6343261503863;13208;132080902;NA
r200N2249200E3946400;158.23372985551913;150.0282820317515;13209;132090408;NA
r200N2249200E3946600;236.9952547886699;223.3848184005913;13209;132090401;NA
r200N2249200E3946800;77.03590536938113;72.73952165047594;13209;132090405;NA
r200N2249200E3947000;24.12212241282505;22.598824182662476;13209;132090405;NA
r200N2249200E3947600;573.9389819633758;552.3564996431221;13209;132090404;NA
r200N2249200E3948400;60.78456510815974;57.48695376596935;13209;132090601;NA
r200N2249200E3949000;3.828715253516099;3.5869340756552046;13209;132090601;NA
r200N2249200E3949800;72.57277515194248;68.13070221097642;13209;132090902;NA
r200N2249200E3950000;86.04566910186755;80.61193432460179;13209;132090901;NA
r200N2249200E3959200;87.05676337662928;79.80067425778937;13119;131190101;12.832580838752712
r200N2249200E3959400;5.427125457128239;4.899517884513133;13119;131190101;30.79819401300651
r200N2249200E3959800;19.877354907183953;18.21764582342514;13119;131190102;80.20363024220445
r200N2249200E3960000;61.85643143974616;57.6161319335642;13119;131190102;130.89232455527767
r200N2249200E3960200;53.021340274503295;48.562176570965065;13119;131190102;105.86879191970988
r200N2249200E3960400;13.849778349991473;12.682493891451708;13119;131190103;31.439823054944142
r200N2249200E3960800;3.7814040079163544;3.4662279846925763;13119;131190103;5.96715009002001
r200N2249200E3961000;14.472167995884424;12.686111890385677;13085;130850000;3.992103572472566
r200N2249200E3961200;69.40423174005106;63.52666854892361;13085;130850000;4.804056841450037
r200N2249200E3961400;54.42573187513245;49.37781005856006;13085;130850000;4.330417434546511
r200N2249200E3961600;11.464644543976613;10.456658567518293;13085;130850000;0.40597663448873555
r200N2249200E3963400;0.02263269683531048;0.02263269683531048;13085;130850000;5.548347338012718
r200N2249200E3963600;0.021458036552302766;0.021458036552302766;13085;130850000;12.855926758809957
r200N2249200E3963800;0.021994291848812773;0.021994291848812773;13085;130850000;8.931485958752182
r200N2249200E3964000;0.024729328578981365;0.024729328578981365;13085;130850000;1.2855926758809957
r200N2249200E3968600;0.11971668130366211;0.11971668130366211;13030;130300000;1.5399511404353219
r200N2249200E3970000;0.12270850696642528;0.12270850696642528;13030;130300000;0.870407166333008
r200N2249200E3970400;0.11763829086228753;0.11763829086228753;13030;130300000;1.740814332666016
r200N2249200E3970600;0.11971668130366211;0.11971668130366211;13030;130300000;1.3390879482046276
