fromidINS	km_i	co2_i	f_i	km_pa	co2_pa	com
r200N2291800E3964000	245641.42294571162	51.48236422992	35.941591408128296	6834.4615060689575	1.4323896692642584	13074
r200N2243800E3964400	118248.78683016375	25.036374717439394	15.49945194892323	7629.223744158171	1.6153070960150115	13023
r200N2244000E3964400	188845.42382129686	39.79087222106514	28.40376084401906	6648.606318661557	1.400901536933052	13023
r200N2244600E3964400	27230.070077565244	5.764672988971947	3.5767965936827286	7612.9769653825115	1.6116859983465106	13023
r200N2257000E3964800	96355.60875118853	20.57325960034812	13.420885723220213	7179.5268016088075	1.5329286028233733	13086
r200N2257200E3964800	57001.721646208855	12.047433279044725	6.837985935256886	8336.039615452564	1.7618394353412974	13086
r200N2258800E3964800	87429.90350962983	18.44993840785989	10.545177477174565	8290.98454709512	1.7496090936160607	13086
r200N2263000E3965200	46191.798071775636	9.644954778470197	4.326510946220436	10676.454687379903	2.2292685488050967	13007
r200N2264600E3965200	86409.47330357994	18.274770396069805	10.269294086377018	8414.353759545023	1.7795546843197962	13016
r200N2264800E3965200	85159.72926259149	18.03949900474558	10.46678043883742	8136.191425837386	1.723500278825882	13016
r200N2243600E3965800	25841.064804899815	5.4452083545811805	2.7819529089136137	9288.821792095347	1.9573330436810306	13023
r200N2260000E3966200	67146.30636981022	14.079334578597326	7.35503894272545	9129.293113562875	1.9142433763076925	13007
r200N2260400E3966200	95818.35216877302	20.27028229911284	11.897855212136108	8053.4138683277915	1.7036921308671371	13007
r200N2261800E3966200	129546.67920538294	27.61007103240864	17.089635660383234	7580.423701231666	1.6156032569151615	13007
r200N2262200E3967200	156872.81078349796	32.817252500083775	21.199716702304652	7399.759769735229	1.5480042946289072	13007
r200N2268600E3967200	6986.618755147683	1.4706000013996288	0.5289685494849778	13208.004071225214	2.780127481740561	13072
r200N2269000E3967200	2296.4502392329105	0.482565743967212	0.1700269815511738	13506.387152686924	2.8381715629173363	13072
r200N2275600E3967800	4326.69955953322	0.9020073815089822	0.3618726333954897	11956.415490542444	2.4926101016408735	13087
r200N2260600E3969400	12350.062760456474	2.587510154519177	0.8653038783491721	14272.515204737023	2.9902907166620265	13007
r200N2263000E3970400	56357.163290289864	11.809954914292883	5.624370357666541	10020.172873834634	2.099782582452952	13007
r200N2278400E3971200	45621.38540956633	9.733906903699983	5.069770903353115	8998.707491771003	1.9199895003661878	13079
r200N2278800E3971200	24260.11207926739	5.196088071488583	2.4683055541547327	9828.650281336513	2.1051235179300867	13079
r200N2287000E3971200	1374.5123291095915	0.29223608445364363	0.1340106220812931	10256.74165049237	2.180693439930219	13048
r200N2264400E3973000	31053.714199693826	6.48906241761369	2.611649443965546	11890.460364596887	2.48466057824386	83120
r200N2275200E3909600	339006.5417675116	71.66142933690344	60.159652811749375	5635.114664446709	1.1911875482583858	13039
r200N2280600E3913600	4933.5745642103275	0.9787245250064349	0.4229871575435449	11663.65095541331	2.313839811804875	13047
r200N2281800E3913600	32151.880925162466	6.7430824472419975	6.34480733570524	5067.432188874922	1.0627718211860389	13047
r200N2283000E3914200	11005.216887134065	2.2217770303395046	1.268961449824372	8672.617193104817	1.7508625109509868	13047
r200N2279400E3915600	47000.19407937459	9.864240338065217	6.584329592649627	7138.189760707445	1.4981389068185618	13047
r200N2282600E3915600	28309.571581508804	5.810133927564522	3.8068843428770087	7436.41493455884	1.526217611111763	13047
r200N2280800E3916200	30784.59063458997	6.418201689385047	4.6528586733930535	6616.274594934257	1.3794104097953686	13047
r200N2281400E3916200	22899.384650852295	4.74860227991889	2.960910120457028	7733.900631646896	1.6037644125401296	13047
r200N2299200E3917000	14605.714532687392	3.0547856626670233	1.5181244149875637	9620.894301213804	2.012210351476396	13035
r200N2299600E3917000	4485.978730470538	0.9308296795801247	0.37953110379718136	11819.79206865694	2.4525781161734592	13035
r200N2300000E3917000	8308.899964436963	1.7342188183377796	0.7590622045997322	10946.27016611689	2.284686034726582	13035
r200N2287000E3917600	87212.25125312831	18.521284759162267	10.897659920069765	8002.842068186873	1.6995653098930341	13063
r200N2287200E3917600	73937.1362619705	15.686800920151507	9.179791306687433	8054.337379991162	1.708840691043134	13063
r200N2287600E3917600	270481.6980735676	57.000140773729385	34.60066505793411	7817.239860005083	1.6473712478731377	13063
r200N2286600E3918000	38851.320706768514	8.04354030450634	4.58988365733872	8464.554574199177	1.7524497144160949	13063
r200N2271800E3918600	9579.982992948822	1.8559175562649313	1.0906482726467681	8783.751126016337	1.701664599679803	13056
r200N2270000E3919000	618750.1770446013	118.59596240743365	91.10508669193153	6791.609552350046	1.3017490758607309	13056
r200N2271000E3919000	297675.40362878557	58.914814515318994	49.55321231539037	6007.186814331566	1.1889201882684217	13056
r200N2271600E3919400	293494.7823691958	56.82653912747983	44.727025742105255	6561.911450617759	1.2705190695026318	13056
r200N2271800E3919400	27635.114998228542	5.3210549142209445	4.582614460140617	6030.425478424507	1.1611395548334364	13056
r200N2267800E3919600	600709.3561066964	97.19742917104944	118.05356204866189	5088.447529089236	0.8233333029882188	13056
r200N2268400E3919600	1303036.3382424312	209.29677595265662	198.32421211883874	6570.233277728253	1.0553263956860848	13056
r200N2286200E3920000	9823.222504159474	1.9287085032790834	0.8597465440029799	11425.719094400252	2.24334545655632	13092
r200N2291000E3920000	14659.1165293467	2.891075322327507	1.2135187881572096	12079.843074870987	2.382390244421146	13044
r200N2297400E3920600	16905.286035997837	3.453387146578753	1.9569915018219213	8638.405440319666	1.7646408496734483	13103
r200N2299200E3920600	12041.070517139096	2.464857610423209	1.138593311121182	10575.39193277199	2.1648270601520085	13035
r200N2296400E3923200	24517.22287317723	5.0656656655560175	2.6988490875631013	9084.32523558211	1.8769725543009186	13103
r200N2296800E3923200	4526.8190851167665	0.9296533877667645	0.3912645775549752	11569.713551390221	2.376022367207883	13103
r200N2304800E3923600	77170.59489978339	16.326312193274997	8.310780521449146	9285.60135845426	1.9644739926819998	13105
r200N2305600E3923600	370655.2411601843	76.15818460257695	51.97866623962378	7130.910967423606	1.4651815852966408	13105
r200N2305800E3923600	241396.94799518396	49.691346093753445	36.850330673976714	6550.740348326257	1.3484640486237187	13105
r200N2260000E3924600	222376.55022247444	46.301029858910994	28.10163203729205	7913.296634422207	1.6476277889293967	13104
r200N2291400E3924800	21434.30487932535	4.342775465244866	2.346230262429687	9135.635671636344	1.8509587634197573	13103
r200N2291600E3924800	8722.566617902403	1.8671231108646975	0.7825049403387893	11146.979614117101	2.3860847575688373	13103
r200N2295600E3925000	860212.8694647677	176.35519442536304	138.75082966229394	6199.695321162709	1.271020828160772	13103
r200N2279200E3926600	167151.97584190598	35.491668286157164	20.653761358659906	8093.052540854545	1.7184118509859647	13014
r200N2288200E3926600	480196.45778043446	100.66692731740423	82.27992409930997	5836.1315112645025	1.2234688889102714	13051
r200N2289000E3926600	262039.64753415427	55.72757328770338	42.84074033244615	6116.599421501924	1.3008078958312765	13051
r200N2302200E3927000	17964.606472178875	3.7116314844736475	1.9787572611027395	9078.731800669375	1.8757386554858155	13105
r200N2302600E3927000	18623.331480711768	3.8700028151630543	1.978757248801975	9411.63019970597	1.9557744223078002	13105
r200N2291000E3928400	8988.283416290207	1.841127791812256	0.771671976489041	11647.803328540149	2.3858943280395293	13069
r200N2292000E3928400	8909.198073938021	1.8249390987794032	0.7716736521959929	11545.292558045283	2.364910469064321	13069
r200N2276600E3929000	323714.90958315926	66.94785890315795	50.695595933689006	6385.464133937507	1.320585302729793	13014
r200N2277800E3929000	52317.8460967125	10.589384713989476	7.068405543648943	7401.647482397326	1.498129195983128	13014
r200N2303600E3929600	24943.69317779508	5.148740647859115	2.6561659047194697	9390.864152527214	1.9384107892925078	13053
r200N2277400E3930000	35404.77396757051	7.21014375386163	3.504201285404575	10103.521768294448	2.0575712313938004	13014
r200N2283800E3930400	58011.03117007828	12.349849086567236	7.751117194614915	7484.215463853574	1.5932992337088243	13051
r200N2292200E3930800	68411.41652973958	14.58129195825945	8.854479108187931	7726.193228744313	1.646770157803615	13009
r200N2292400E3930800	106681.04753908963	22.725275828421196	14.189816334450057	7518.141533663775	1.6015200826277602	13009
r200N2292600E3930800	109510.48861973023	23.298072015671412	15.163452876963333	7222.0021065321525	1.5364621900244355	13009
r200N2294200E3930800	17729.0409186814	3.6524037896676798	1.5433382060855418	11487.463246081748	2.366560858317299	13069
r200N2283800E3931200	157676.15719344676	33.146456885804554	23.87916378749155	6603.085375880755	1.3880911903275033	13037
r200N2292200E3931200	44175.579729479105	9.222837756259649	5.411232168096937	8163.6821997632205	1.704387738274258	13009
r200N2292800E3931200	254967.84487620564	54.29633655709843	34.40835285741605	7410.056678178139	1.5779987139197194	13009
r200N2268600E3931800	223380.47436282824	46.359647961301256	45.71273377172288	4886.613771084669	1.014151728330423	13054
r200N2277800E3933400	15416.648458040267	3.2556575220454116	1.2216699013391128	12619.324124414925	2.6649240670305274	13081
r200N2282800E3933400	4684.219158750871	0.9792563793177496	0.4168142334372201	11238.145876456498	2.3493832522042304	13037
r200N2273400E3934200	154499.78983548423	32.8665225288452	23.65674006453636	6530.899414458786	1.389309027329389	13117
r200N2276000E3934600	60403.82980536872	12.733735554268534	6.894844348801145	8760.72420922331	1.8468488786817412	13081
r200N2267000E3935000	73222.84845965574	15.592833386303045	10.119622297490306	7235.729388617124	1.5408513211179937	13054
r200N2268000E3935000	23703.405882570096	5.079968808112549	2.092846444394636	11325.917362956076	2.427301258397842	13054
r200N2267600E3935400	68996.38593546965	14.56875879198743	11.156277198927326	6184.534921927509	1.3058799572843363	13054
r200N2269200E3935400	4711.096451713316	1.0021304479458109	0.3100384724134941	15195.199534560314	3.2322777239377025	13117
r200N2268000E3935600	179488.90129933343	35.74878325928484	52.325884471180636	3430.2124677546535	0.683195011810533	13102
r200N2270200E3935600	5607.542127972006	1.0301224219767393	0.3541759880897624	15832.643421752322	2.9085044063339067	13117
r200N2270400E3935600	5413.650710505872	1.14236062661808	0.3541875910771133	15284.698975597987	3.225298275255969	13117
r200N2281600E3936200	189260.99140974498	40.396385240080996	23.61654608055475	8013.914937611371	1.7105119902923624	13112
r200N2266200E3936800	18431.4331430422	3.915544667456222	2.0201813407835223	9123.652798363939	1.938214450558972	13043
r200N2303600E3937200	5742.375706285567	1.1376472947203298	0.38649160540467487	14857.698397544831	2.943523944146625	13024
r200N2292200E3937800	94239.07290946181	19.578351260088052	12.58526781287911	7488.046683680615	1.5556563079295447	13050
r200N2268000E3938400	18653.893799986225	3.8272940617799556	1.6095774019698301	11589.311441100783	2.377825419949388	13071
r200N2282800E3938600	113405.1745449738	24.299313145097717	14.111061291592158	8036.615545886998	1.7220046489044776	13114
r200N2292600E3939000	11619.65178767344	2.2243857622375813	0.811952757627493	14310.748597770382	2.7395507205827894	13050
r200N2293600E3939000	11592.831992236432	2.492031435534391	0.81195274934803785	14277.717516869008	3.069182828108387	13050
r200N2268600E3941200	26962.523484665937	5.785450349804702	2.2131689290237686	12182.76794467702	2.614102463636461	13071
r200N2264200E3942000	16351.191159027136	3.5226861295956415	1.2014851881347803	13609.149176787763	2.9319430354895673	13071
r200N2265200E3942000	201475.9190089195	42.787416238565484	30.783167602133503	6545.002827940154	1.3899614487886554	13071
r200N2282800E3942600	13182.251150570739	2.836531874334602	1.0944484573559683	12044.65231959592	2.5917455091373234	13114
r200N2247200E3943400	23755.36000213548	3.6606825749917915	7.331267323782247	3240.2801525289274	0.49932466152430827	13208
r200N2260000E3943600	1213447.933997049	151.35936063851642	389.59329354940974	3114.6530345578312	0.3885060732425581	13215
r200N2262800E3943800	298894.80915994314	44.14375308271682	77.11303495302877	3876.0607638125834	0.5724551382215178	13215
r200N2264600E3944000	362026.8786177325	61.450842530514805	74.82294739122311	4838.447177505855	0.8212833719207795	13106
r200N2267800E3944200	30749.96855822657	6.596846031770464	2.8120593703124475	10935.035327796066	2.3459127859869793	13071
r200N2295000E3944800	193399.68297940723	40.96771249050883	27.89877978833539	6932.19145950851	1.4684410143140965	13082
r200N2295200E3944800	227223.07090931403	48.22399003743529	32.24691506987281	7046.350648332273	1.495460571435849	13082
r200N2295400E3944800	410268.47657503	87.2134507729008	58.025323170966345	7070.507394956013	1.503023955867239	13082
r200N2250000E3945200	214539.01141382268	32.00553133146074	97.89067774392223	2191.6184090077245	0.3269517799762897	13208
r200N2250800E3945200	27774.03482228605	4.706110523794201	10.148335978802102	2736.8067908177854	0.46373223488307336	13208
r200N2251200E3945200	5409.703213578008	0.9166283795834027	1.2110784272237731	4466.847969523321	0.7568695461652671	13208
r200N2256200E3945800	510580.7456538534	41.17086333437887	358.3743814112197	1424.713294636938	0.1148822724778896	13203
r200N2247200E3946000	6467.548648535852	1.0944949293858206	2.3126372366414834	2796.611827425351	0.4732670182960886	13209
r200N2248400E3946000	257269.48368503744	40.06542110566662	104.35729891626956	2465.2754177880365	0.3839254323534463	13209
r200N2270000E3946200	84155.03093752706	17.761444547254108	15.761532766059176	5339.2669473584565	1.1268856151796058	13019
r200N2276000E3946400	57244.527889537974	8.199485161617218	26.574925056799614	2154.0805013442946	0.30854217440283055	13001
r200N2277000E3946400	34448.53452212736	6.784315179206742	4.597169090861399	7493.423418034974	1.475759330387285	13001
r200N2258800E3947200	203149.41668329982	29.129224905838086	60.306257583137274	3368.629141067843	0.48302159797730754	13214
r200N2297600E3947200	4158.0181791129335	0.8745507325175879	0.373729234248869	11125.7504044869	2.340065085556615	13082
r200N2247600E3947400	339429.77803551825	54.658710855814135	118.33112211856404	2868.4742606887507	0.4619132302408815	13209
r200N2250600E3947600	9232.556669486872	1.6759911498354854	2.009497515294305	4594.460355993373	0.834034945094234	13209
r200N2294000E3947800	27992.355243447968	5.84094077351644	3.070530094392774	9116.45689275803	1.902258109823718	13082
r200N2249000E3948000	3024.259397687608	0.5024817453709622	0.7991765560495654	3784.219362786265	0.6287493565311718	13209
r200N2282800E3948400	26243.417347718536	5.063868502574125	2.6890567482571663	9759.339353744557	1.8831393223129722	13001
r200N2259600E3948600	170696.62333855755	28.265381811396416	53.65144726803124	3181.5846921294306	0.5268335385285801	13213
r200N2251400E3948800	404728.21493222704	67.90328655569644	132.53280704650535	3053.7964444547615	0.512350776150613	13210
r200N2252000E3948800	16302.70233263098	2.6474505951271734	4.812171867928067	3387.805502393722	0.5501571157031558	13210
r200N2252200E3948800	5841.099493980274	0.990622634854354	1.4549028563526532	4014.7694180926487	0.6808857584744733	13210
r200N2287400E3948800	3606.3105568895785	0.6683765179965917	0.307320771628107	11734.678843165288	2.174849797674604	13001
r200N2297600E3948800	74268.32588072504	15.855958489557862	11.289084997002647	6578.772850097589	1.4045388526853826	13093
r200N2254200E3949200	306503.7281344029	50.536298429403104	114.16934463849856	2684.6412152483185	0.44264332592447914	13212
r200N2252400E3949400	280222.9235136487	47.59387675027508	84.2094566786704	3327.6894848393786	0.5651844653491302	13210
r200N2253200E3949400	22182.429627776637	3.9449359194707303	3.339657546352982	6642.12702047867	1.1812396524843491	13211
r200N2252600E3949600	211105.37801862787	33.71811348211225	66.59651799487945	3169.916151394876	0.5063044510030511	13210
r200N2254400E3950000	124603.82871791409	19.827096226434282	31.95743640779545	3899.0558293818335	0.6204219879664007	13212
r200N2255400E3950000	260918.55877624903	44.44517774783031	65.48319115970588	3984.511966435769	0.6787265092110996	13212
r200N2287800E3950200	9641.805517140303	1.7854744449548232	0.8381475546558168	11503.708939531161	2.1302626668021762	13001
r200N2276000E3950400	103988.81944726572	20.74011422621411	14.295499460822516	7274.234785028109	1.4508142428358912	13001
r200N2276400E3950400	53464.87134567933	10.801033860348127	5.811156399269265	9200.384170077125	1.858672029840106	13001
r200N2257000E3950600	114372.56566645953	20.503161105142652	26.284368000039517	4351.3530805187165	0.78005151598516	13213
r200N2257800E3950600	130705.76021048617	21.414975109641894	32.141785651180946	4066.536987987281	0.6662658802484756	13213
r200N2259000E3950800	117735.26911110728	20.090011329943827	36.65977680554477	3211.5653550105594	0.5480123743389846	13213
r200N2259400E3950800	2308.6751790290923	0.4115769803402492	0.34576377619108384	6677.030209645847	1.1903415241300297	13213
r200N2284400E3950800	124322.73514307235	24.791446698404133	19.22151733229835	6467.893922930321	1.2897757377741716	13001
r200N2284800E3950800	61749.88341363714	12.475115445534566	6.928644434054146	8912.260399759833	1.8005131543797557	13001
r200N2271000E3951400	28533.86835777066	6.077385285105513	3.1349959073659006	9101.724276809506	1.9385624302814095	13015
r200N2271600E3951400	52419.36216684188	11.026033723727293	6.170708705357701	8494.86901258666	1.7868342600832816	13015
r200N2267400E3951600	48084.46275789559	10.212486245630394	5.588134189306944	8604.743753273964	1.8275306031791938	13107
r200N2259000E3951800	105599.50816776771	18.91633468413167	26.600056989556883	3969.897816731213	0.7111388780692529	13075
r200N2260400E3951800	92746.83029471397	17.06097106341185	21.7883575407593	4256.715088377508	0.7830315356031785	13213
r200N2278800E3951800	227479.81739955844	34.68348367635745	62.644909710314245	3631.257806124745	0.5536520658540744	13001
r200N2279200E3951800	231028.82991936192	34.58182034293389	71.04190293548436	3252.0079048159405	0.4867806029117611	13001
r200N2270600E3952200	39094.09940451991	8.26737449135482	4.850500348559649	8059.807565239917	1.7044374594900933	13041
r200N2271600E3952200	23937.4589028284	5.107551463596195	2.7402670670833738	8735.447427869296	1.8638882045290792	13041
r200N2267600E3952400	16591.276384943772	3.5249496370936777	1.7077068943339182	9715.529310089896	2.064142066059038	13107
r200N2268800E3952600	43805.45381380722	9.300066149497066	5.23632497492791	8365.686626317593	1.7760674125511287	13107
r200N2269600E3952600	181033.82280750823	38.11016183937866	29.958720266505505	6042.775565747645	1.2720891112958068	13041
r200N2269800E3952600	410730.96746005944	86.08647808402397	74.0869817698592	5543.902014201868	1.1619649772133993	13041
r200N2257000E3953000	57458.303275757135	11.24200489764672	9.29182032040363	6183.751008355829	1.2098818649087237	13002
r200N2258400E3953000	160850.00817392248	29.987667590616088	36.35938112587716	4423.892904476438	0.8247573710563988	13002
r200N2285200E3953000	64479.46655069646	13.074911542581917	7.3735389011708	8744.71097459839	1.7732206634870848	13001
r200N2285800E3953000	13818.99794444603	2.820171252062965	1.2572213384424467	10991.698535411582	2.2431780036097972	13001
r200N2286000E3953000	16556.662260717843	3.385730900626082	1.501681040557117	11025.418723123383	2.254627187255418	13001
r200N2283600E3953200	147935.52292057886	29.684050112075386	20.786059344639614	7117.054775403065	1.4280749236738044	13001
r200N2283800E3953200	71879.59327359623	14.524530235770474	8.901496258511242	8075.001234187785	1.631695370526356	13001
r200N2270600E3953400	223434.19941195613	46.19677483628167	36.84134539699765	6064.767640927811	1.2539383222428795	13041
r200N2271000E3953400	377081.0893735177	77.66788709845125	65.18000976587155	5785.22603368738	1.1915906023554845	13041
r200N2275800E3953800	1712.1239888964333	0.36141522941647747	0.16978802756410022	10083.891152160617	2.1286261145829735	13060
r200N2277800E3953800	50579.19827711345	10.230461713978473	4.840305588626273	10449.587810315987	2.1135983104079137	13001
r200N2261000E3954000	278169.4097790953	53.41373081930335	45.04523355139071	6175.335054301372	1.1857798618885012	13002
r200N2261200E3954000	204272.18969178447	39.63715079169961	31.107470489680793	6566.660241936007	1.2742003823437957	13002
r200N2279200E3954200	714.8798570074985	0.14410656689485254	0.06984562932496977	10235.140894520217	2.0632152403462496	13001
r200N2284200E3954400	21653.694090397377	4.42710258141089	2.095368889722562	10334.072533292428	2.1128034319518134	13001
r200N2251600E3955200	224448.2381212314	39.08125107905434	44.34323122146521	5061.612154519376	0.8813352117681559	13211
r200N2277600E3955400	157603.18661878046	32.865701767903836	30.228122253438556	5213.793476730184	1.087255817359454	13109
r200N2281400E3955600	2767.981467474235	0.5882125286088314	0.3969883041978114	6972.45092161457	1.4816873000765705	13095
r200N2266400E3956000	47579.39256756508	10.147400463828294	5.532043872441873	8600.689666360742	1.834295008826309	13062
r200N2267200E3956000	78466.46217414805	16.677525723180608	10.888467372404808	7206.382633152722	1.5316687971575598	13062
r200N2253600E3956400	80316.44502158827	16.03546180831856	13.915239893116684	5771.833302084689	1.152366896401884	13211
r200N2253800E3956400	58261.48906312896	11.61994319776424	8.534680515437447	6826.44053960147	1.3614971499807402	13211
r200N2254600E3956400	104584.2061429754	19.83060758603591	22.449920369586355	4658.555773082343	0.8833264109435812	13211
r200N2273200E3957000	11786.249892030832	2.523820701722297	1.189884227807874	9905.37534373799	2.1210640856816267	13040
r200N2273400E3957000	18318.370445843546	3.8785422909690896	2.038610472778198	8985.713892109781	1.9025421201154973	13060
r200N2252400E3957800	113937.6092928558	20.653703132894144	23.957007396733754	4755.919944675135	0.8621153214532974	13005
r200N2290000E3958000	9951.37195315405	2.056564692378906	0.9216220827179974	10797.670910625327	2.231462039531212	13059
r200N2295200E3958000	1618.8131240657644	0.3345058971972193	0.1901215909333146	8514.62012346386	1.7594314015316004	84089
r200N2248600E3958600	164838.63510179176	34.09478466301933	32.57062623115391	5060.959956125224	1.0467954905456365	13119
r200N2265400E3958800	74667.64967476383	15.759588598031787	10.123887191699426	7375.393291223536	1.5566736669046521	13020
r200N2265600E3958800	145791.85357736936	30.773388185968447	20.045034285538726	7273.215475742504	1.53521254928307	13020
r200N2266400E3958800	22319.961588454044	4.700770570691608	2.0883836993516907	10687.672765968706	2.2509132647180192	13101
r200N2297600E3959000	245287.93624042775	51.014560134392845	41.9945674355064	5840.9444654271365	1.2147895132564228	84089
r200N2298000E3959000	168737.16816782104	35.18199491993802	28.976251946905336	5823.291724444099	1.2141665176160044	84089
r200N2298800E3959000	3236.4681272471216	0.6670286309705484	0.4199436975109197	7706.909632006002	1.5883763345518571	84089
r200N2252400E3959400	405884.2562822288	68.43235187645517	115.19361968760782	3523.4959833968355	0.5940637342765688	13005
r200N2252600E3959400	222192.4061968338	36.59373659898874	58.59367145911508	3792.0888154597556	0.6245339417674614	13005
r200N2266000E3959600	290372.6803686143	61.371465052868146	43.17678342016391	6725.2040881074045	1.4213996548943286	13101
r200N2268600E3959600	210487.97281180785	44.01616870831118	29.178624888242894	7213.772877166016	1.508507302071211	13046
r200N2247800E3959800	15783.522592585809	3.346888052124313	2.065723132722089	7640.67669213115	1.6202016616399022	13085
r200N2249400E3959800	177655.30562136433	37.28615278777199	34.51915111140517	5146.572262104869	1.0801584508100084	13119
r200N2251200E3959800	16376.840605385692	3.2961616152110484	1.532497333931154	10686.374614026836	2.1508432949476997	13005
r200N2251800E3959800	54781.36528858609	10.78840137356973	7.4658702960104275	7337.572595904842	1.4450293061392694	13005
r200N2276600E3960000	17492.743130065985	3.676870567407483	1.6412837813642347	10657.963801680913	2.240240602603938	13012
r200N2277000E3960000	1302.0706859023626	0.2805810501183126	0.11446892370508652	11374.883625681405	2.451154785391284	13012
r200N2291600E3960000	54707.77430492104	11.388448436813425	5.579756791082428	9804.687973560973	2.0410295400355896	13059
r200N2256000E3960400	53592.40647770525	10.699188879232391	6.516777120760143	8223.759303809675	1.641791437848713	13005
r200N2248200E3961000	77763.00316790924	16.289734046237783	14.046895507145791	5535.956548430964	1.1596679165123025	13085
r200N2257800E3961200	59851.340011015694	12.781316491032394	7.669224276138694	7804.093068086631	1.6665722673933248	13086
r200N2261200E3961200	462.0726522117784	0.09783855784054638	0.08402219804252287	5499.4116195094975	1.1644370192628284	13073
r200N2264200E3961200	62091.31632539082	13.135820888576761	6.651251790495587	9335.28278302698	1.9749396508109052	13073
r200N2263400E3961600	166351.0352561015	35.475206063699765	21.056509670318952	7900.218880557791	1.6847619391406194	13073
r200N2265800E3962000	24399.195599046674	5.268159482897856	2.3674231335196154	10306.225048486674	2.2252716078962003	13013
r200N2270600E3962000	26277.967233161933	5.565757329514977	2.480091495629471	10595.56362314461	2.244174192493787	13040
r200N2282400E3962800	65267.596555397635	13.839425516887236	8.953357526055408	7289.73419920523	1.5457246598957708	13111
r200N2291600E3962800	11168.198668624766	2.3347583363308115	1.27992398169278	8725.67342152158	1.8241382845588583	13074
r200N2240800E3963000	336025.37493957306	65.53400550239326	80.98238779206822	4149.363634502327	0.8092377526661662	13028
r200N2273600E3963200	11576.916635430945	2.434863520542563	1.0347660922582875	11187.955154353122	2.3530569263520067	13087
r200N2262400E3963600	293748.8214463985	61.49463730677489	41.082848005370955	7150.157199617595	1.496844554173445	13031
r200N2263000E3963600	90239.94475664562	18.941957026960445	10.88772341481684	8288.228982180082	1.7397536937044886	13031
r200N2244000E3964000	46942.44961353363	9.818176936957665	7.153593203683723	6562.07982155887	1.372481864345015	13023
r200N2249200E3964000	15633.428843143847	3.267183945936617	1.4460062977243697	10811.45280469851	2.259453469240278	13085
r200N2265400E3964400	120853.83108425874	25.597157980894	14.811481831885425	8159.469285786828	1.7281969671521795	13016
r200N2265800E3964600	14195.019321149328	2.9669822230414473	1.25897595633718	11275.051957662332	2.356663134118526	13016
r200N2271000E3964800	31376.174535670838	6.685496609392993	3.4005133860833703	9226.893405001167	1.966025670345379	13072
r200N2271200E3964800	8746.24377569859	1.8508634733170795	0.7445514796335915	11746.996701964503	2.48587710043626	13072
r200N2277600E3964800	278.7645617433732	0.058137099512423025	0.06056504128704443	4602.730483121196	0.9599118282919297	13090
r200N2242600E3965400	145817.6859167392	30.478454634666242	20.079649489204225	7261.963710827607	1.5178778220731846	13028
r200N2271000E3965800	18053.975343008788	3.8715583031052456	1.7413322802546767	10367.909414949985	2.2233311510994413	13072
r200N2272000E3965800	742.8158027865366	0.1600514991675204	0.056064268608155526	13249.362227093801	2.8547861791643547	13072
r200N2273600E3965800	252588.84892622335	52.50647009204566	46.40321678377657	5443.347820113478	1.1315265132740302	13087
r200N2274000E3965800	175174.51221752143	36.26108601282357	35.63251840590653	4916.141773141808	1.0176402801440172	13087
r200N2241600E3967000	12540.283533297781	2.6198578503580094	1.659475137022648	7556.77699142692	1.5787267865057832	13028
r200N2243400E3967000	10194.94823471603	2.143718500335021	1.1922655410299117	8550.904042659284	1.798021016763781	13023
r200N2245200E3967000	21586.488146571955	4.540340090537356	2.384531069029201	9052.718342378455	1.9040809111310242	13023
r200N2270600E3967600	15623.813375314972	3.3732648821993148	1.3470218804854492	11598.782173964652	2.5042391152426076	13072
r200N2271200E3967600	10953.338903133917	2.2878158990087454	0.9068280967000806	12078.737903019082	2.5228771663935388	13072
r200N2263400E3968400	70760.29781063052	14.809742739211147	7.355037753185371	9620.657321573251	2.0135508798438515	13007
r200N2274400E3968400	46049.53878689708	9.64247717474639	3.619133895625	12723.91133209086	2.664305177104037	13087
r200N2274800E3969000	9244.469122923352	1.885991680495147	0.7747507322550291	11932.185073276314	2.434320616910788	13110
r200N2276000E3969000	18569.603159513557	3.8071171275098803	1.6247861310672904	11428.952281439986	2.343149695036515	13079
r200N2278600E3969000	7637.580228776043	1.645688926617377	0.6249963857269807	12220.19903345872	2.633117509476717	13079
r200N2262800E3969600	68182.35999774757	14.291442970097842	7.3550306418640385	9270.166681517403	1.9430840829883829	13007
r200N2262800E3970600	127380.44977761537	26.75057367898181	14.493650517362761	8788.707139379354	1.8456753629415714	13007
r200N2264000E3970600	12198.862454387878	2.5418151956681356	0.8653022266964063	14097.805458055156	2.9374883332640938	13007
r200N2267800E3970600	59759.421729558584	12.653836347796931	4.679945973047095	12769.254618264204	2.7038423991801053	13110
r200N2274600E3971000	3272.910937139274	0.6660249397092664	0.2452507685721969	13345.160776431145	2.715689510727066	13079
r200N2265200E3971600	13476.865851472343	2.8028130771293838	0.8705498191008597	15480.866868012004	3.2195895233477234	83120
r200N2270800E3972000	4652.5085004170705	0.9690113582635478	0.3714306972720461	12525.912733080984	2.6088618021622945	13110
r200N2293200E3972000	4033.773984237317	0.8551098045812106	0.48788303459102667	8267.91197529275	1.752694281115997	13048
r200N2249200E3972200	18664.973475400446	3.922802109466849	1.948647429119238	9578.425115022865	2.013089721027627	13030
