idINS	ind	dep	idcom	IRIS	act_mobpro
r200N2261600E3960600	13	13	13073	130730000	4.987962054229019
r200N2261600E3960800	4	13	13073	130730000	1.5347575551473904
r200N2261600E3963000	4	13	13031	130310000	1.7205076452508508
r200N2261600E3963200	17	13	13031	130310000	7.312157492316117
r200N2261600E3963400	7.5	13	13031	130310000	3.2259518348453455
r200N2261600E3963600	8	13	13031	130310000	3.4410152905017015
r200N2261600E3963800	2	13	13031	130310000	0.8602538226254254
r200N2261600E3964000	5	13	13031	130310000	2.150634556563564
r200N2261600E3964200	32	13	13007	130070104	14.241058475564861
r200N2261600E3965800	16	13	13007	130070104	7.1205292377824305
r200N2261600E3966000	182.5	13	13007	130070104	81.21853661845586
r200N2261600E3966200	509	13	13007	130070101	226.5218363769536
r200N2261600E3966400	387.5	13	13007	130070101	172.45031747754325
r200N2261600E3966600	92	13	13007	130070104	40.943043117248976
r200N2261600E3966800	158	13	13007	130070104	70.3152262231015
r200N2261600E3967000	35	13	13007	130070104	15.57615770764907
r200N2261600E3967200	96	13	13007	130070102	42.72317542669459
r200N2261600E3967400	87	13	13007	130070102	38.71787773044197
r200N2261600E3967600	12.5	13	13007	130070102	5.562913467017525
r200N2261600E3967800	13	13	13007	130070102	5.785430005698226
r200N2261600E3968000	6	13	13007	130070102	2.6701984641684118
r200N2261600E3968200	16	13	13007	130070102	7.1205292377824305
r200N2261600E3968800	9	13	13007	130070102	4.005297696252618
r200N2261600E3969000	3	13	13007	130070102	1.3350992320842059
r200N2261600E3969200	23.5	13	13007	130070103	10.458277317992945
r200N2261600E3969400	3	13	13007	130070103	1.3350992320842059
r200N2261600E3969800	10	13	13007	130070103	4.450330773614019
r200N2261600E3970000	13	13	13007	130070103	5.785430005698226
r200N2261600E3970200	8	13	13007	130070103	3.5602646188912153
r200N2261600E3970400	7	13	13007	130070103	3.1152315415298135
r200N2261600E3970600	3	13	13007	130070103	1.3350992320842059
r200N2261600E3971400	2	83	83120	831200000	0.8861372750685725
r200N2261600E3971600	19	83	83120	831200000	8.41830411315144
r200N2261600E3971800	6	83	83120	831200000	2.658411825205718
r200N2261600E3972000	13	83	83120	831200000	5.759892287945721
r200N2261600E3972200	7	83	83120	831200000	3.101480462740004
r200N2261600E3972600	5	83	83120	831200000	2.2153431876714316
r200N2261600E3972800	12	83	83120	831200000	5.316823650411436
r200N2261600E3973000	11	83	83120	831200000	4.873755012877149
r200N2261800E3918400	3	13	13056	130560102	1.1191349908086698
r200N2261800E3918600	3	13	13056	130560102	1.1191349908086698
r200N2261800E3929600	7	13	13033	130330000	3.379807491022345
r200N2261800E3930200	47	13	13033	130330000	22.692993154007173
r200N2261800E3930400	65	13	13033	130330000	31.383926702350344
r200N2261800E3930600	65	13	13033	130330000	31.383926702350344
r200N2261800E3930800	92	13	13033	130330000	44.4203270248651
r200N2261800E3931000	59	13	13033	130330000	28.48694885290262
r200N2261800E3931200	93.5	13	13033	130330000	45.14457148722703
r200N2261800E3931400	88	13	13033	130330000	42.489008458566616
r200N2261800E3931600	72	13	13033	130330000	34.76373419337269
r200N2261800E3931800	83	13	13033	130330000	40.07486025069352
r200N2261800E3932000	67	13	13033	130330000	32.34958598549959
r200N2261800E3932200	14	13	13033	130330000	6.75961498204469
r200N2261800E3937200	4	13	13088	130880000	1.6651401575085973
r200N2261800E3937400	10	13	13088	130880000	4.162850393771493
r200N2261800E3938800	6	13	13216	132160201	1.8567231166390206
r200N2261800E3940600	46	13	13216	132160103	14.234877227565823
r200N2261800E3940800	148	13	13216	132160104	45.79917021042917
r200N2261800E3941200	18.5	13	13216	132160104	5.724896276303646
r200N2261800E3941400	177	13	13216	132160401	54.77333194085111
r200N2261800E3941600	272	13	13216	132160401	84.17144795430225
r200N2261800E3941800	815	13	13216	132160401	252.2048900101336
r200N2261800E3942000	506	13	13216	132160403	156.58364950322408
r200N2261800E3942200	6	13	13216	132160403	1.8567231166390206
r200N2261800E3942400	42	13	13216	132160301	12.997061816473144
r200N2261800E3942600	11	13	13216	132160302	3.403992380504871
r200N2261800E3943800	447	13	13215	132151102	123.00451139152575
r200N2261800E3944000	137	13	13215	132151102	37.69936926317456
r200N2261800E3944200	6	13	13215	132150202	1.651067267000346
r200N2261800E3944400	76	13	13215	132150202	20.913518715337712
r200N2261800E3944600	20	13	13215	132150202	5.503557556667818
r200N2261800E3944800	13	13	13215	132150103	3.577312411834082
r200N2261800E3945000	23.5	13	13215	132150103	6.466680129084687
r200N2261800E3947400	12	13	13214	132140405	3.588016982070573
r200N2261800E3949600	20	13	13213	132130501	7.021491716113616
r200N2261800E3949800	18	13	13213	132130501	6.319342544502254
r200N2261800E3950200	91	13	13213	132130701	31.94778730831695
r200N2261800E3950800	37.5	13	13213	132130701	13.16529696771303
r200N2261800E3951000	95	13	13213	132130701	33.352085651539674
r200N2261800E3951200	18	13	13213	132130401	6.319342544502254
r200N2261800E3952600	6	13	13075	130750105	2.148984440671097
r200N2261800E3954000	21.5	13	13002	130020102	8.887314835594497
r200N2261800E3954200	16	13	13002	130020101	6.613815691605207
r200N2261800E3954600	3	13	13002	130020101	1.2400904421759764
r200N2261800E3954800	2	13	13002	130020101	0.8267269614506508
r200N2261800E3955600	9	13	13002	130020101	3.720271326527929
r200N2261800E3959600	7	13	13002	130020101	2.893544365077278
r200N2261800E3960600	4	13	13073	130730000	1.5347575551473904
r200N2261800E3962800	1	13	13031	130310000	0.4301269113127127
r200N2261800E3963000	18	13	13031	130310000	7.74228440362883
r200N2261800E3963200	24	13	13031	130310000	10.323045871505107
r200N2261800E3963400	4	13	13031	130310000	1.7205076452508508
r200N2261800E3963600	27	13	13031	130310000	11.613426605443244
r200N2261800E3963800	78	13	13031	130310000	33.54989908239159
r200N2261800E3964000	30	13	13031	130310000	12.903807339381382
r200N2261800E3964200	239.5	13	13007	130070104	106.58542202805576
r200N2261800E3966000	6	13	13007	130070104	2.6701984641684118
r200N2261800E3966200	39.5	13	13007	130070104	17.578806555775376
r200N2261800E3966400	80	13	13007	130070104	35.60264618891215
r200N2261800E3966600	56	13	13007	130070104	24.921852332238508
r200N2261800E3966800	53	13	13007	130070104	23.5867531001543
r200N2261800E3967000	129.5	13	13007	130070104	57.63178351830155
r200N2261800E3967200	241	13	13007	130070104	107.25297164409787
r200N2261800E3967400	125	13	13007	130070104	55.62913467017524
r200N2261800E3967600	62	13	13007	130070104	27.59205079640692
r200N2261800E3967800	14	13	13007	130070102	6.230463083059627
r200N2261800E3968000	19	13	13007	130070102	8.455628469866637
r200N2261800E3968200	24	13	13007	130070102	10.680793856673647
r200N2261800E3968400	1	13	13007	130070102	0.4450330773614019
r200N2261800E3968600	1	13	13007	130070102	0.4450330773614019
r200N2261800E3968800	10	13	13007	130070102	4.450330773614019
r200N2261800E3969000	11.5	13	13007	130070102	5.117880389656122
r200N2261800E3969200	28	13	13007	130070102	12.460926166119254
r200N2261800E3969400	7	13	13007	130070103	3.1152315415298135
r200N2261800E3969600	6	13	13007	130070103	2.6701984641684118
r200N2261800E3969800	2	13	13007	130070103	0.8900661547228038
r200N2261800E3970000	12.5	13	13007	130070103	5.562913467017525
r200N2261800E3970200	11	13	13007	130070103	4.895363850975421
r200N2261800E3970400	14	13	13007	130070103	6.230463083059627
r200N2261800E3971600	6	83	83120	831200000	2.658411825205718
r200N2261800E3971800	7	83	83120	831200000	3.101480462740004
r200N2261800E3972000	20	83	83120	831200000	8.861372750685726
r200N2261800E3972200	6	83	83120	831200000	2.658411825205718
r200N2261800E3972600	3	83	83120	831200000	1.329205912602859
r200N2261800E3972800	9	83	83120	831200000	3.987617737808576
r200N2262000E3917000	2	13	13056	130560101	0.7460899938724466
r200N2262000E3918000	2	13	13056	130560102	0.7460899938724466
r200N2262000E3918200	3	13	13056	130560102	1.1191349908086698
r200N2262000E3918400	4	13	13056	130560102	1.4921799877448931
r200N2262000E3929400	8	13	13033	130330000	3.8626371325969657
r200N2262000E3929600	20	13	13033	130330000	9.656592831492414
r200N2262000E3929800	3	13	13033	130330000	1.448488924723862
r200N2262000E3930200	26.5	13	13033	130330000	12.794985501727448
r200N2262000E3930400	2	13	13033	130330000	0.9656592831492414
r200N2262000E3930600	30	13	13033	130330000	14.484889247238621
r200N2262000E3930800	74	13	13033	130330000	35.72939347652193
r200N2262000E3931000	156	13	13033	130330000	75.32142408564083
r200N2262000E3931200	194.5	13	13033	130330000	93.91036528626371
r200N2262000E3931400	260	13	13033	130330000	125.53570680940138
r200N2262000E3931600	115.5	13	13033	130330000	55.766823601868694
r200N2262000E3931800	100.5	13	13033	130330000	48.52437897824938
r200N2262000E3932000	85.5	13	13033	130330000	41.28193435463007
r200N2262000E3932200	17.5	13	13033	130330000	8.449518727555862
r200N2262000E3934000	5	13	13088	130880000	2.0814251968857467
r200N2262000E3937000	29	13	13088	130880000	12.07226614193733
r200N2262000E3937200	9	13	13088	130880000	3.746565354394344
r200N2262000E3939200	2	13	13216	132160201	0.6189077055463402
r200N2262000E3940200	37	13	13216	132160104	11.449792552607292
r200N2262000E3940400	280.5	13	13216	132160102	86.8018057028742
r200N2262000E3940600	317.5	13	13216	132160103	98.25159825548151
r200N2262000E3940800	300	13	13216	132160103	92.83615583195102
r200N2262000E3941200	38	13	13216	132160104	11.759246405380464
r200N2262000E3941400	459.5	13	13216	132160401	142.19404534927165
r200N2262000E3941600	443.5	13	13216	132160403	137.24278370490092
r200N2262000E3941800	182.5	13	13216	132160403	56.47532813110354
r200N2262000E3942000	160	13	13216	132160403	49.51261644370721
r200N2262000E3942200	297	13	13216	132160403	91.90779427363151
r200N2262000E3942400	38	13	13216	132160302	11.759246405380464
r200N2262000E3943800	228.5	13	13215	132151102	62.878145084929834
r200N2262000E3944000	100	13	13215	132151102	27.517787783339095
r200N2262000E3944200	44	13	13215	132150202	12.107826624669201
r200N2262000E3944400	61	13	13215	132150202	16.785850547836848
r200N2262000E3944600	24.5	13	13215	132150202	6.741858006918078
r200N2262000E3944800	40	13	13215	132150202	11.007115113335637
r200N2262000E3945000	65	13	13215	132150103	17.886562059170412
r200N2262000E3945200	67	13	13215	132150103	18.436917814837194
r200N2262000E3945400	11	13	13215	132150104	3.0269566561673003
r200N2262000E3950600	6	13	13213	132130701	2.1064475148340844
r200N2262000E3950800	1	13	13213	132130701	0.3510745858056808
r200N2262000E3951000	20.5	13	13213	132130701	7.197029009016457
r200N2262000E3952800	2	13	13075	130750105	0.7163281468903656
r200N2262000E3955600	5	13	13002	130020101	2.066817403626627
r200N2262000E3959600	2	13	13002	130020101	0.8267269614506508
r200N2262000E3960000	5	13	13002	130020101	2.066817403626627
r200N2262000E3960200	6	13	13002	130020101	2.480180884351953
r200N2262000E3960400	5	13	13073	130730000	1.918446943934238
r200N2262000E3962800	2	13	13031	130310000	0.8602538226254254
r200N2262000E3963000	21	13	13031	130310000	9.032665137566967
r200N2262000E3963200	19	13	13031	130310000	8.172411314941542
r200N2262000E3963400	32	13	13031	130310000	13.764061162006806
r200N2262000E3963600	22	13	13031	130310000	9.462792048879681
r200N2262000E3963800	16	13	13031	130310000	6.882030581003403
r200N2262000E3964000	61.5	13	13031	130310000	26.452805045731836
r200N2262000E3964200	39	13	13031	130310000	16.774949541195795
r200N2262000E3964400	58	13	13007	130070104	25.811918486961314
r200N2262000E3964600	30	13	13007	130070104	13.350992320842058
r200N2262000E3964800	5	13	13007	130070104	2.2251653868070096
r200N2262000E3966200	8	13	13007	130070104	3.5602646188912153
r200N2262000E3966400	24	13	13007	130070104	10.680793856673647
r200N2262000E3966600	1	13	13007	130070104	0.4450330773614019
r200N2262000E3966800	14	13	13007	130070104	6.230463083059627
r200N2262000E3967000	14.5	13	13007	130070104	6.452979621740329
r200N2262000E3967200	84	13	13007	130070104	37.382778498357766
r200N2262000E3967400	146	13	13007	130070104	64.97482929476469
r200N2262000E3967600	42	13	13007	130070104	18.691389249178883
r200N2262000E3967800	36.5	13	13007	130070104	16.243707323691172
r200N2262000E3968000	20	13	13007	130070102	8.900661547228038
r200N2262000E3968200	16	13	13007	130070102	7.1205292377824305
r200N2262000E3968400	7	13	13007	130070102	3.1152315415298135
r200N2262000E3968600	11	13	13007	130070102	4.895363850975421
r200N2262000E3969000	4	13	13007	130070102	1.7801323094456076
r200N2262000E3969200	3	13	13007	130070102	1.3350992320842059
r200N2262000E3969400	7	13	13007	130070102	3.1152315415298135
r200N2262000E3969600	9	13	13007	130070102	4.005297696252618
r200N2262000E3969800	5	13	13007	130070103	2.2251653868070096
r200N2262000E3970000	4	13	13007	130070103	1.7801323094456076
r200N2262000E3970200	5	13	13007	130070103	2.2251653868070096
r200N2262000E3970400	6	13	13007	130070103	2.6701984641684118
r200N2262000E3971200	12	83	83120	831200000	5.316823650411436
r200N2262000E3972000	16	83	83120	831200000	7.08909820054858
r200N2262000E3972200	24	83	83120	831200000	10.633647300822872
r200N2262000E3972400	2	83	83120	831200000	0.8861372750685725
r200N2262000E3972600	22	83	83120	831200000	9.747510025754298
r200N2262000E3972800	11	83	83120	831200000	4.873755012877149
r200N2262000E3973000	6	83	83120	831200000	2.658411825205718
r200N2262200E3916800	1	13	13056	130560101	0.3730449969362233
r200N2262200E3917000	2	13	13056	130560101	0.7460899938724466
r200N2262200E3918000	2	13	13056	130560102	0.7460899938724466
r200N2262200E3929400	8	13	13033	130330000	3.8626371325969657
r200N2262200E3929600	11	13	13033	130330000	5.311126057320827
r200N2262200E3930000	5	13	13033	130330000	2.4141482078731036
r200N2262200E3930400	2	13	13033	130330000	0.9656592831492414
r200N2262200E3931000	36	13	13033	130330000	17.381867096686346
r200N2262200E3931200	95	13	13033	130330000	45.868815949588964
r200N2262200E3931400	176	13	13033	130330000	84.97801691713323
r200N2262200E3931600	80	13	13033	130330000	38.62637132596966
r200N2262200E3931800	61	13	13033	130330000	29.45260813605186
r200N2262200E3932000	19	13	13033	130330000	9.173763189917794
r200N2262200E3932400	12	13	13033	130330000	5.793955698895448
r200N2262200E3932600	11	13	13033	130330000	5.311126057320827
r200N2262200E3932800	12	13	13033	130330000	5.793955698895448
r200N2262200E3933000	2	13	13033	130330000	0.9656592831492414
r200N2262200E3933200	2	13	13033	130330000	0.9656592831492414
r200N2262200E3934000	25	13	13088	130880000	10.407125984428733
r200N2262200E3937000	5	13	13088	130880000	2.0814251968857467
r200N2262200E3939400	3	13	13216	132160201	0.9283615583195103
r200N2262200E3939600	59	13	13216	132160201	18.257777313617034
r200N2262200E3939800	110	13	13216	132160102	34.03992380504871
r200N2262200E3940000	26	13	13216	132160102	8.045800172102423
r200N2262200E3940200	275.5	13	13216	132160102	85.25453643900836
r200N2262200E3940400	393	13	13216	132160102	121.61536413985584
r200N2262200E3940600	735.5	13	13216	132160103	227.60330871466658
r200N2262200E3940800	541.5	13	13216	132160103	167.5692612766716
r200N2262200E3941000	85	13	13216	132160104	26.303577485719455
r200N2262200E3941200	25.5	13	13216	132160101	7.8910732457158375
r200N2262200E3941400	15	13	13216	132160101	4.641807791597551
r200N2262200E3941600	20	13	13216	132160101	6.189077055463401
r200N2262200E3941800	24	13	13216	132160403	7.426892466556082
r200N2262200E3942000	100	13	13216	132160403	30.94538527731701
r200N2262200E3942400	178.5	13	13216	132160403	55.23751272001086
r200N2262200E3943800	165	13	13215	132151102	45.404349842509504
r200N2262200E3944000	25.5	13	13215	132151102	7.017035884751469
r200N2262200E3944200	359	13	13215	132150202	98.78885814218737
r200N2262200E3944400	54.5	13	13215	132150202	14.997194341919807
r200N2262200E3944600	137	13	13215	132150202	37.69936926317456
r200N2262200E3944800	98	13	13215	132150202	26.967432027672313
r200N2262200E3945000	99	13	13215	132150201	27.242609905505706
r200N2262200E3945200	45	13	13215	132150104	12.383004502502594
r200N2262200E3945400	2	13	13215	132150104	0.5503557556667819
r200N2262200E3950600	8	13	13213	132130701	2.8085966864454464
r200N2262200E3950800	12	13	13213	132130701	4.212895029668169
r200N2262200E3951000	3	13	13213	132130701	1.0532237574170422
r200N2262200E3959600	21	13	13002	130020101	8.680633095231835
r200N2262200E3959800	2	13	13002	130020101	0.8267269614506508
r200N2262200E3960200	4	13	13002	130020101	1.6534539229013017
r200N2262200E3960400	2	13	13073	130730000	0.7673787775736952
r200N2262200E3962800	25	13	13073	130730000	9.592234719671191
r200N2262200E3963000	21	13	13031	130310000	9.032665137566967
r200N2262200E3963200	31	13	13031	130310000	13.333934250694094
r200N2262200E3963400	33	13	13031	130310000	14.194188073319522
r200N2262200E3963600	73	13	13031	130310000	31.39926452582803
r200N2262200E3963800	49	13	13031	130310000	21.076218654322926
r200N2262200E3964000	111	13	13031	130310000	47.744087155711114
r200N2262200E3964200	175	13	13031	130310000	75.27220947972472
r200N2262200E3964400	29	13	13007	130070104	12.905959243480657
r200N2262200E3964600	18	13	13007	130070104	8.010595392505236
r200N2262200E3964800	13	13	13007	130070104	5.785430005698226
r200N2262200E3965000	23	13	13007	130070104	10.235760779312244
r200N2262200E3965200	3	13	13007	130070104	1.3350992320842059
r200N2262200E3965400	17	13	13007	130070104	7.565562315143833
r200N2262200E3965600	4	13	13007	130070104	1.7801323094456076
r200N2262200E3965800	13	13	13007	130070104	5.785430005698226
r200N2262200E3967000	13	13	13007	130070104	5.785430005698226
r200N2262200E3967200	49	13	13007	130070104	21.806620790708696
r200N2262200E3967400	143	13	13007	130070104	63.63973006268048
r200N2262200E3967600	54	13	13007	130070104	24.031786177515706
r200N2262200E3968000	46	13	13007	130070104	20.471521558624488
r200N2262200E3968200	2	13	13007	130070102	0.8900661547228038
r200N2262200E3968400	3	13	13007	130070102	1.3350992320842059
r200N2262200E3968600	15	13	13007	130070102	6.675496160421029
r200N2262200E3968800	9	13	13007	130070102	4.005297696252618
r200N2262200E3969000	26.5	13	13007	130070102	11.79337655007715
r200N2262200E3969200	18	13	13007	130070102	8.010595392505236
r200N2262200E3969400	13	13	13007	130070102	5.785430005698226
r200N2262200E3969600	11.5	13	13007	130070102	5.117880389656122
r200N2262200E3969800	7	13	13007	130070102	3.1152315415298135
r200N2262200E3970000	17	13	13007	130070102	7.565562315143833
r200N2262200E3970200	65.5	13	13007	130070102	29.149666567171828
r200N2262200E3970400	16	13	13007	130070102	7.1205292377824305
r200N2262200E3970600	2	13	13007	130070102	0.8900661547228038
r200N2262200E3970800	4	13	13007	130070102	1.7801323094456076
r200N2262200E3971400	20	83	83120	831200000	8.861372750685726
r200N2262200E3971800	4	83	83120	831200000	1.772274550137145
r200N2262200E3972000	29	83	83120	831200000	12.848990488494302
r200N2262200E3972200	45	83	83120	831200000	19.938088689042882
r200N2262200E3972400	56	83	83120	831200000	24.811843701920033
r200N2262200E3972600	17	83	83120	831200000	7.532166838082867
r200N2262200E3972800	13	83	83120	831200000	5.759892287945721
r200N2262400E3918400	3	13	13056	130560102	1.1191349908086698
r200N2262400E3930400	4	13	13033	130330000	1.9313185662984829
r200N2262400E3930600	187	13	13033	130330000	90.28914297445407
r200N2262400E3933000	8	13	13033	130330000	3.8626371325969657
r200N2262400E3933200	1	13	13033	130330000	0.4828296415746207
r200N2262400E3934000	26	13	13088	130880000	10.823411023805884
r200N2262400E3934200	12	13	13088	130880000	4.995420472525792
r200N2262400E3939400	63.5	13	13216	132160201	19.6503196510963
r200N2262400E3939600	237	13	13216	132160201	73.34056310724131
r200N2262400E3939800	280.5	13	13216	132160201	86.8018057028742
r200N2262400E3940000	227	13	13216	132160102	70.24602457950961
r200N2262400E3940200	138.5	13	13216	132160102	42.85935860908406
r200N2262400E3940400	119.5	13	13216	132160101	36.97973540639382
r200N2262400E3940600	65.5	13	13216	132160101	20.26922735664264
r200N2262400E3940800	139	13	13216	132160101	43.014085535470635
r200N2262400E3941000	12	13	13216	132160101	3.713446233278041
r200N2262400E3941200	3	13	13216	132160101	0.9283615583195103
r200N2262400E3941400	43	13	13216	132160101	13.306515669246313
r200N2262400E3941600	137.5	13	13216	132160101	42.54990475631088
r200N2262400E3941800	22	13	13216	132160403	6.807984761009742
r200N2262400E3942000	5	13	13216	132160403	1.5472692638658503
r200N2262400E3942200	580	13	13216	132160403	179.48323460843864
r200N2262400E3942400	1	13	13216	132160403	0.3094538527731701
r200N2262400E3942600	12	13	13215	132151002	3.302134534000692
r200N2262400E3942800	81	13	13216	132160302	25.065762074626775
r200N2262400E3943000	150	13	13216	132160302	46.41807791597551
r200N2262400E3943600	124.5	13	13215	132151102	34.259645790257174
r200N2262400E3943800	130	13	13215	132151102	35.773124118340824
r200N2262400E3944000	76	13	13215	132151102	20.913518715337712
r200N2262400E3944200	18	13	13215	132150202	4.953201801001037
r200N2262400E3944400	175	13	13215	132150202	48.15612862084342
r200N2262400E3944600	136.5	13	13215	132150202	37.56178032425787
r200N2262400E3944800	103	13	13215	132150201	28.343321416839267
r200N2262400E3945200	15	13	13215	132150201	4.127668167500865
r200N2262400E3945400	11	13	13215	132150104	3.0269566561673003
r200N2262400E3950600	13	13	13213	132130701	4.563969615473851
r200N2262400E3955600	17	13	13002	130020101	7.027179172330532
r200N2262400E3959800	2	13	13002	130020101	0.8267269614506508
r200N2262400E3960000	15	13	13002	130020101	6.200452210879881
r200N2262400E3960200	1	13	13002	130020101	0.4133634807253254
r200N2262400E3961000	20	13	13073	130730000	7.673787775736952
r200N2262400E3962600	29	13	13073	130730000	11.126992274818582
r200N2262400E3962800	84.5	13	13073	130730000	32.42175335248862
r200N2262400E3963000	36	13	13031	130310000	15.48456880725766
r200N2262400E3963200	71	13	13031	130310000	30.539010703202607
r200N2262400E3963400	70	13	13031	130310000	30.10888379188989
r200N2262400E3963600	98.5	13	13031	130310000	42.36750076430221
r200N2262400E3963800	81	13	13031	130310000	34.84027981632973
r200N2262400E3964000	104	13	13031	130310000	44.73319877652212
r200N2262400E3964200	176	13	13031	130310000	75.70233639103745
r200N2262400E3964400	7	13	13007	130070104	3.1152315415298135
r200N2262400E3964600	16	13	13007	130070104	7.1205292377824305
r200N2262400E3964800	6	13	13007	130070104	2.6701984641684118
r200N2262400E3965200	1	13	13007	130070104	0.4450330773614019
r200N2262400E3965400	2	13	13007	130070104	0.8900661547228038
r200N2262400E3965600	9	13	13007	130070104	4.005297696252618
r200N2262400E3965800	11	13	13007	130070104	4.895363850975421
r200N2262400E3967000	2	13	13007	130070104	0.8900661547228038
r200N2262400E3967200	45	13	13007	130070104	20.026488481263087
r200N2262400E3967400	104	13	13007	130070104	46.283440045585806
r200N2262400E3967600	121	13	13007	130070104	53.849002360729635
r200N2262400E3967800	17	13	13007	130070104	7.565562315143833
r200N2262400E3968000	13.5	13	13007	130070104	6.007946544378926
r200N2262400E3968200	11	13	13007	130070104	4.895363850975421
r200N2262400E3968400	9	13	13007	130070102	4.005297696252618
r200N2262400E3968600	4	13	13007	130070102	1.7801323094456076
r200N2262400E3969000	15	13	13007	130070102	6.675496160421029
r200N2262400E3969200	12.5	13	13007	130070102	5.562913467017525
r200N2262400E3969400	4	13	13007	130070102	1.7801323094456076
r200N2262400E3969600	8	13	13007	130070102	3.5602646188912153
r200N2262400E3969800	30	13	13007	130070102	13.350992320842058
r200N2262400E3970000	136	13	13007	130070102	60.52449852115066
r200N2262400E3970200	101.5	13	13007	130070102	45.1708573521823
r200N2262400E3970400	33	13	13007	130070102	14.686091552926264
r200N2262400E3970600	103	13	13007	130070102	45.838406968224405
r200N2262400E3970800	54	13	13007	130070102	24.031786177515706
r200N2262400E3971200	21	83	83120	831200000	9.304441388220011
r200N2262400E3971400	76	83	83120	831200000	33.67321645260576
r200N2262400E3971600	61	83	83120	831200000	27.027186889591466
r200N2262400E3971800	170.5	83	83120	831200000	75.54320269959581
r200N2262400E3972000	137	83	83120	831200000	60.70040334219722
r200N2262400E3972200	92	83	83120	831200000	40.762314653154334
r200N2262400E3972400	109	83	83120	831200000	48.29448149123721
r200N2262400E3972600	14	83	83120	831200000	6.202960925480008
r200N2262400E3972800	9	83	83120	831200000	3.987617737808576
r200N2262400E3973000	5	83	83120	831200000	2.2153431876714316
r200N2262600E3916600	19	13	13056	130560101	7.087854941788243
r200N2262600E3916800	38.5	13	13056	130560101	14.362232382044596
r200N2262600E3917000	13	13	13056	130560101	4.849584960170903
r200N2262600E3917400	9	13	13056	130560101	3.3574049724260098
r200N2262600E3930000	6	13	13033	130330000	2.896977849447724
r200N2262600E3933800	12	13	13088	130880000	4.995420472525792
r200N2262600E3934000	31	13	13088	130880000	12.90483622069163
r200N2262600E3934200	27	13	13088	130880000	11.239696063183032
r200N2262600E3934400	76	13	13088	130880000	31.63766299266335
r200N2262600E3935800	6	13	13088	130880000	2.497710236262896
r200N2262600E3939600	202	13	13216	132160201	62.50967826018036
r200N2262600E3939800	127.5	13	13216	132160201	39.45536622857919
r200N2262600E3940000	193.5	13	13216	132160101	59.87932051160841
r200N2262600E3940200	190	13	13216	132160101	58.79623202690232
r200N2262600E3940400	45	13	13216	132160101	13.925423374792654
r200N2262600E3940800	16	13	13216	132160101	4.951261644370722
r200N2262600E3941000	72	13	13216	132160101	22.280677399668246
r200N2262600E3941600	155	13	13216	132160101	47.965347179841366
r200N2262600E3941800	5	13	13216	132160403	1.5472692638658503
r200N2262600E3942200	70	13	13216	132160403	21.661769694121908
r200N2262600E3942400	84.5	13	13216	132160403	26.14885055933287
r200N2262600E3942600	3818	13	13215	132151002	1050.6291375678866
r200N2262600E3942800	37	13	13215	132151001	10.181581479835465
r200N2262600E3943000	2004.5	13	13215	132151001	551.5940561170322
r200N2262600E3943400	648	13	13215	132151102	178.31526483603736
r200N2262600E3943600	385.5	13	13215	132151102	106.08107190477222
r200N2262600E3943800	75	13	13215	132151102	20.638340837504323
r200N2262600E3944000	88	13	13215	132150803	24.215653249338402
r200N2262600E3944200	88	13	13215	132150801	24.215653249338402
r200N2262600E3944400	93	13	13215	132150801	25.59154263850536
r200N2262600E3944600	23	13	13215	132150202	6.329091190167992
r200N2262600E3944800	104	13	13215	132150201	28.618499294672656
r200N2262600E3945000	728	13	13215	132150201	200.32949506270862
r200N2262600E3945400	22	13	13215	132150202	6.0539133123346005
r200N2262600E3945600	4	13	13215	132150104	1.1007115113335637
r200N2262600E3950400	1	13	13213	132130701	0.3510745858056808
r200N2262600E3950600	30	13	13213	132130701	10.532237574170423
r200N2262600E3950800	7.5	13	13213	132130701	2.633059393542606
r200N2262600E3951200	3	13	13213	132130701	1.0532237574170422
r200N2262600E3960600	3	13	13073	130730000	1.1510681663605427
r200N2262600E3960800	15	13	13073	130730000	5.755340831802714
r200N2262600E3961000	19	13	13073	130730000	7.290098386950105
r200N2262600E3962400	48	13	13073	130730000	18.417090661768682
r200N2262600E3962600	80.5	13	13073	130730000	30.886995797341235
r200N2262600E3962800	109	13	13073	130730000	41.82214337776639
r200N2262600E3963000	141.5	13	13031	130310000	60.86295795074885
r200N2262600E3963200	62	13	13031	130310000	26.667868501388188
r200N2262600E3963400	66	13	13031	130310000	28.388376146639043
r200N2262600E3963600	124.5	13	13031	130310000	53.55080045843274
r200N2262600E3963800	82	13	13031	130310000	35.270406727642445
r200N2262600E3964000	52.5	13	13031	130310000	22.581662843917417
r200N2262600E3964200	5	13	13016	130160000	1.9916035264256564
r200N2262600E3964400	21	13	13016	130160000	8.364734810987756
r200N2262600E3964600	15	13	13007	130070104	6.675496160421029
r200N2262600E3964800	3	13	13007	130070104	1.3350992320842059
r200N2262600E3965000	1	13	13007	130070104	0.4450330773614019
r200N2262600E3965200	4	13	13007	130070104	1.7801323094456076
r200N2262600E3965600	5	13	13007	130070104	2.2251653868070096
r200N2262600E3966000	7	13	13007	130070104	3.1152315415298135
r200N2262600E3966600	3	13	13007	130070104	1.3350992320842059
r200N2262600E3966800	4	13	13007	130070104	1.7801323094456076
r200N2262600E3967400	6	13	13007	130070104	2.6701984641684118
r200N2262600E3968200	7	13	13007	130070104	3.1152315415298135
