idINS	ind	co2_pi
r200N2247200E3943800	2	0.4318165445051946
r200N2247400E3943800	62.49999999999999	0.3305576838487848
r200N2247600E3943800	77.5	0.3661021134360792
r200N2247800E3943800	7	0.3937732150547822
r200N2248000E3943800	28	0.31774343278988887
r200N2248200E3943800	18	0.3164003919922465
r200N2248400E3943800	62	0.31181706027493794
r200N2248600E3943800	124.49999999999999	0.3381507309509802
r200N2251800E3943800	27	0.5355694281696435
r200N2252000E3943800	189	0.539582922431317
r200N2252200E3943800	104	0.46169226664991025
r200N2252400E3943800	73	0.4520775484301765
r200N2252600E3943800	149.50000000000003	0.3371553147859273
r200N2252800E3943800	216	0.335287224048681
r200N2253000E3943800	284.5	0.27865878854237564
r200N2253200E3943800	466.50000000000006	0.28025873844873417
r200N2253400E3943800	422.5	0.2673723337921373
r200N2253600E3943800	1218	0.26039756181957324
r200N2253800E3943800	1177	0.26905335329723823
r200N2254000E3943800	79.00000000000001	0.2733770146125
r200N2254600E3943800	99	0.32936410651232895
r200N2258000E3943800	75.00000000000001	0.23771353273956583
r200N2258200E3943800	102.00000000000001	0.2357211430050156
r200N2258400E3943800	569.0000000000001	0.2626143897868588
r200N2258600E3943800	320	0.2517968147933133
r200N2258800E3943800	159	0.2615081356286941
r200N2259000E3943800	245.00000000000003	0.23559478723136293
r200N2259200E3943800	139.49999999999997	0.23591263590602157
r200N2259600E3943800	50	0.20341587345013576
r200N2259800E3943800	132	0.2532225278681774
r200N2260000E3943800	267.50000000000006	0.27754642036648575
r200N2260200E3943800	317.5	0.2734830190366687
r200N2260400E3943800	367	0.22792378129090127
r200N2260600E3943800	430.5	0.23626031193741345
r200N2260800E3943800	433.00000000000006	0.2646792299988381
r200N2261000E3943800	172.5	0.27262656840222876
r200N2261200E3943800	329.5	0.2706231300247844
r200N2261400E3943800	214.00000000000003	0.2728691128404999
r200N2261600E3943800	1101.5	0.23504645874369648
r200N2261800E3943800	447	0.2557658044543154
r200N2262000E3943800	228.5	0.23922895700119648
r200N2262200E3943800	165	0.22084843488950998
r200N2262400E3943800	130	0.19356093543934205
r200N2262600E3943800	75.00000000000001	0.3318755241316697
r200N2262800E3943800	287.5	0.2548606139829913
r200N2263000E3943800	195	0.26155092354690523
r200N2263200E3943800	281	0.2513494052049686
r200N2263400E3943800	141.5	0.24508147605974226
r200N2263600E3943800	283.99999999999994	0.23418664900008615
r200N2263800E3943800	24	0.2705419341202685
r200N2264000E3943800	119.5	0.2885960685028715
r200N2264200E3943800	132	0.29074929715204056
r200N2264400E3943800	208	0.30881408338421945
r200N2264600E3943800	114	0.2996498454764926
r200N2264800E3943800	46	0.25401472831486244
r200N2265000E3943800	1252.5	0.21144416138659905
r200N2265200E3943800	14	0.35547024609410083
r200N2265800E3943800	6.499999999999999	0.35977935498952607
r200N2266000E3943800	34	0.35240585083413295
r200N2266200E3943800	1	0.34669674219617863
r200N2266400E3943800	31.5	0.3798682944992665
r200N2266600E3943800	31	0.3046647080943495
r200N2266800E3943800	34	0.41428579601566257
r200N2267000E3943800	49.99999999999999	0.33160058614345256
r200N2267600E3943800	3.0000000000000004	0.3423003186991955
r200N2268200E3943800	80.5	0.2640122143437541
r200N2268400E3943800	38	0.4460139737718785
r200N2268600E3943800	3	0.45286621279908174
r200N2270400E3943800	9	0.4592448939893201
r200N2271400E3943800	17	0.40722663276633836
r200N2271600E3943800	1.0000000000000002	0.4121717060197324
r200N2272800E3943800	5	0.43182738904954565
r200N2273000E3943800	67.5	0.41824947974120474
r200N2273200E3943800	25	0.40607476159310596
r200N2273400E3943800	162.5	0.36964913366044844
r200N2273600E3943800	89	0.4718694903817622
r200N2273800E3943800	34	0.47127588297469897
r200N2275600E3943800	99.5	0.4893257447545063
r200N2275800E3943800	484.49999999999994	0.5005618030523494
r200N2277600E3943800	2.0000000000000004	0.48696191509908004
r200N2278000E3943800	2	0.5019187931530107
r200N2279200E3943800	1	0.467195322564866
r200N2279400E3943800	9.999999999999998	0.4491549238325928
r200N2280000E3943800	4	0.46364392538242577
r200N2280200E3943800	2	0.4636438217169184
r200N2280800E3943800	4	0.45605855609438983
r200N2281000E3943800	3.0000000000000004	0.48165236596172684
r200N2281200E3943800	18.000000000000004	0.4743859036062688
r200N2281400E3943800	3.0000000000000004	0.48165236596172684
r200N2282200E3943800	2	0.44483563426926787
r200N2282800E3943800	6	0.4397273018979703
r200N2283000E3943800	6	0.47000246035606175
r200N2283400E3943800	9	0.4722658774723156
r200N2283600E3943800	10.5	0.47362393221217547
r200N2283800E3943800	1	0.4959473327856924
r200N2284600E3943800	23	0.4827970814779274
r200N2284800E3943800	18	0.4828295634285785
r200N2285000E3943800	14.000000000000002	0.490970907175157
r200N2285200E3943800	10	0.4914723610657368
r200N2285400E3943800	29	0.4926385113209449
r200N2285600E3943800	67.5	0.5175102770825557
r200N2285800E3943800	3	0.49265075103473127
r200N2286400E3943800	2	0.4833993335316885
r200N2286600E3943800	3	0.4776540308054356
r200N2286800E3943800	5	0.47992773613124856
r200N2287000E3943800	6	0.4642483760945425
r200N2287200E3943800	1	0.4739743150643446
r200N2287400E3943800	5	0.471406743931476
r200N2290800E3943800	2	0.5192697193020421
r200N2291000E3943800	7.999999999999999	0.5244988408209854
r200N2294000E3943800	17	0.47105913420282797
r200N2294200E3943800	10	0.47563902670328634
r200N2294600E3943800	6	0.47988037702323705
r200N2294800E3943800	11	0.47500415285081776
r200N2295000E3943800	26.000000000000004	0.49026699867416246
r200N2295200E3943800	23.999999999999996	0.48997241984220374
r200N2295400E3943800	27	0.48806091206042485
r200N2295600E3943800	19	0.4888455805301285
r200N2295800E3943800	4.000000000000001	0.48479443977096937
r200N2296000E3943800	10	0.49779331567538093
r200N2296200E3943800	1.0000000000000002	0.5183547430166802
r200N2296600E3943800	2.9999999999999996	0.5015511120173433
r200N2297600E3943800	2	0.5111787075316993
r200N2298000E3943800	4	0.5147255468451
r200N2298800E3943800	5	0.516919637034624
r200N2299000E3943800	6	0.48951718022421936
r200N2301200E3943800	3	0.49494818600885254
r200N2301600E3943800	5	0.4721564288734259
r200N2302000E3943800	1.9999999999999998	0.46466784699720276
r200N2247600E3944000	5.999999999999999	0.3997114955928376
r200N2247800E3944000	3	0.28883363561357545
r200N2248400E3944000	49	0.32869438985174965
r200N2248600E3944000	361	0.3231491706479801
r200N2248800E3944000	127	0.32376342516000567
r200N2249000E3944000	5	0.2631154138786058
r200N2251800E3944000	5	0.44751110512796527
r200N2252000E3944000	82	0.45601903939476157
r200N2252200E3944000	322	0.49387971693571475
r200N2252400E3944000	41	0.45563289657176165
r200N2252600E3944000	52	0.361751874491746
r200N2252800E3944000	101.5	0.3246430354737788
r200N2253000E3944000	289	0.2963754368420748
r200N2253200E3944000	164	0.2647554823315816
r200N2253400E3944000	371.5	0.27931290111811613
r200N2253600E3944000	753	0.27502946682990487
r200N2253800E3944000	751.9999999999999	0.28341619343352364
r200N2254000E3944000	460.99999999999994	0.26249307273887623
r200N2254600E3944000	277	0.29173601289741874
r200N2254800E3944000	801.4999999999999	0.26912059215376216
r200N2255000E3944000	68.00000000000001	0.2615362967457693
r200N2255200E3944000	417.5	0.25626931086069166
r200N2255400E3944000	64.5	0.23498024354940267
r200N2258000E3944000	4	0.20221164634307176
r200N2258200E3944000	440.99999999999994	0.23992252254589824
r200N2258400E3944000	657	0.24410084197663295
r200N2258600E3944000	602	0.22178337980373086
r200N2258800E3944000	313	0.2417457040310965
r200N2259000E3944000	422.5	0.1981950417858399
r200N2259200E3944000	242	0.1996086478229677
r200N2259400E3944000	370.50000000000006	0.2137138989870537
r200N2259600E3944000	327.5	0.26145211742667007
r200N2259800E3944000	155.5	0.24463196023996706
r200N2260000E3944000	982.0000000000001	0.22698779358028975
r200N2260200E3944000	1351	0.21754307018289162
r200N2260400E3944000	566.5	0.22764944749002058
r200N2260600E3944000	207.5	0.2189972726166351
r200N2260800E3944000	262	0.2340492728694685
r200N2261000E3944000	110.99999999999999	0.34524249210763724
r200N2261200E3944000	1859.5	0.3230111002316176
r200N2261400E3944000	30	0.29398323699599505
r200N2261600E3944000	237.5	0.27767397011829875
r200N2261800E3944000	137	0.3064710107959723
r200N2262000E3944000	100	0.27956696063966163
r200N2262200E3944000	25.5	0.3594015108916145
r200N2262400E3944000	76	0.3023247225185031
r200N2262600E3944000	88	0.3219531786284867
r200N2262800E3944000	74	0.25391522760068685
r200N2263000E3944000	139	0.28358535549057007
r200N2263200E3944000	131.49999999999997	0.2595084168453618
r200N2263400E3944000	82	0.3223030109567224
r200N2263600E3944000	15	0.24448035427264675
r200N2263800E3944000	10	0.24791140345491747
r200N2264000E3944000	103.99999999999999	0.2695672532693067
r200N2264200E3944000	186	0.27573986590025074
r200N2264400E3944000	118.50000000000001	0.27479506796804054
r200N2264600E3944000	202.5	0.2753270177734979
r200N2264800E3944000	140	0.310927277634593
r200N2265000E3944000	65	0.338262307914602
r200N2265200E3944000	36	0.28843146159497396
r200N2266000E3944000	12.999999999999998	0.3508577047922996
r200N2266200E3944000	28	0.3272314852055654
r200N2266400E3944000	10	0.3481978160727532
r200N2266600E3944000	19.999999999999996	0.39513393498068666
r200N2266800E3944000	76	0.41129522645945277
r200N2267000E3944000	52	0.3945366922768681
r200N2267200E3944000	7	0.35851918362780094
r200N2267600E3944000	2	0.27516185027801027
r200N2267800E3944000	12	0.3128005958629702
r200N2268200E3944000	97.5	0.30654131160027703
r200N2268400E3944000	26.500000000000004	0.2880636300404819
r200N2270600E3944000	3	0.4116292523937983
r200N2272600E3944000	7	0.40543397549730803
r200N2272800E3944000	129.5	0.3497701318707735
r200N2273000E3944000	126.5	0.4065622850827492
r200N2273400E3944000	4	0.3316453960789939
r200N2273600E3944000	69	0.4669142433279119
r200N2273800E3944000	29	0.4502930678210761
r200N2274400E3944000	9	0.39873254170850286
r200N2275600E3944000	47.00000000000001	0.5007793677860982
r200N2278000E3944000	2	0.4043487533514742
r200N2279800E3944000	5	0.48493720584541455
r200N2280400E3944000	1.0000000000000002	0.5110960379943653
r200N2281800E3944000	2	0.5060192196748696
r200N2282000E3944000	15	0.4947603327281788
r200N2282200E3944000	12	0.493371735404642
r200N2282400E3944000	4	0.4931187471075649
r200N2283000E3944000	3.9999999999999996	0.4555858947351216
r200N2283400E3944000	1.9999999999999998	0.4730919472323448
r200N2283600E3944000	11	0.4697534037165128
r200N2283800E3944000	3	0.47935807960871707
r200N2284400E3944000	15	0.464347785981423
r200N2284800E3944000	26	0.461618365426243
r200N2285000E3944000	31.5	0.4167398179511468
r200N2285200E3944000	51.5	0.4130160643854675
r200N2285400E3944000	24.5	0.435435392206858
r200N2285600E3944000	20	0.4347619156406509
r200N2286200E3944000	11	0.4915655932625806
r200N2286600E3944000	4	0.4970449752769596
r200N2287000E3944000	6	0.5059816771799146
r200N2289800E3944000	3	0.46753212485666434
r200N2291000E3944000	3	0.46753212485666434
r200N2292000E3944000	4.999999999999999	0.4113889555037102
r200N2294400E3944000	1	0.4368939081949032
r200N2294600E3944000	3	0.44019831065385956
r200N2294800E3944000	5.5	0.4388165758017081
r200N2295000E3944000	15.000000000000002	0.4426619938097063
r200N2295200E3944000	12.000000000000002	0.4419390019022
r200N2295600E3944000	9	0.38738084806061285
r200N2295800E3944000	8	0.3900869344635977
r200N2296200E3944000	4	0.513024272461525
r200N2296600E3944000	4	0.513024272461525
r200N2297200E3944000	2	0.5070017827106497
r200N2297400E3944000	7.999999999999999	0.5125034780326893
r200N2297600E3944000	2	0.5070017827106497
r200N2297800E3944000	2	0.5070017827106497
r200N2298400E3944000	1.9999999999999998	0.43089822484128726
r200N2298800E3944000	11	0.4329702858861226
r200N2299000E3944000	6.999999999999999	0.467381610645284
r200N2299200E3944000	2.9999999999999996	0.4574677568514265
r200N2301200E3944000	6	0.4826688711604868
r200N2247800E3944200	8	0.35113406071248693
r200N2248200E3944200	319.49999999999994	0.36678081574781324
r200N2248400E3944200	125.99999999999999	0.3808183359362379
r200N2248600E3944200	201	0.31657175386986336
r200N2248800E3944200	161	0.33619515851863996
r200N2249000E3944200	1	0.25060697320736897
r200N2251600E3944200	22	0.44561488117533365
r200N2251800E3944200	24	0.4462774811252224
r200N2252000E3944200	15	0.4939733789777402
r200N2252400E3944200	82	0.481613570533455
r200N2252600E3944200	120.5	0.3384859844705183
r200N2252800E3944200	207	0.3152103106624837
r200N2253000E3944200	196.5	0.258059900186923
r200N2253200E3944200	356.5	0.29178019618414663
r200N2253400E3944200	610.5	0.275389636992121
r200N2253600E3944200	762.4999999999999	0.2687154678456346
r200N2253800E3944200	774	0.27544841097381534
r200N2254000E3944200	703.5	0.27077521181040404
r200N2254200E3944200	426.5	0.29055931979374233
r200N2254600E3944200	320	0.2909451131544855
r200N2254800E3944200	1100.4999999999998	0.2931092663968529
r200N2255000E3944200	858.5	0.37539687366611546
r200N2255200E3944200	873	0.26433964299632257
r200N2255400E3944200	758	0.23066243029070757
r200N2255600E3944200	527.5	0.24035003774852978
r200N2257200E3944200	14	0.20553669983250938
r200N2257400E3944200	11	0.20205047632060585
r200N2257600E3944200	5	0.2018538757406232
r200N2257800E3944200	139	0.23386500458971304
r200N2258000E3944200	2	0.20237833199744043
r200N2258200E3944200	118.00000000000001	0.16778148385082406
r200N2258400E3944200	1043	0.16930299047965727
r200N2258600E3944200	290	0.1741054209937959
r200N2258800E3944200	266	0.20614678385312268
r200N2259000E3944200	162.99999999999997	0.1826281569998964
r200N2259200E3944200	41.99999999999999	0.17638369247928617
r200N2259400E3944200	170.5	0.2567769502764962
r200N2259600E3944200	44	0.23334588668881012
r200N2260000E3944200	1	0.24135140078257844
r200N2260200E3944200	7	0.2494946968810856
r200N2260400E3944200	2	0.21364816419207897
r200N2261000E3944200	36	0.2225917116447228
r200N2261200E3944200	44.00000000000001	0.3606697091304627
r200N2261400E3944200	40	0.30299147524538117
r200N2261600E3944200	25	0.39495508980442046
r200N2261800E3944200	6	0.3015451745129782
r200N2262000E3944200	43.99999999999999	0.3458990023450524
r200N2262200E3944200	359	0.2815429938603459
r200N2262400E3944200	18	0.35849124412439204
r200N2262600E3944200	88	0.23667159366010015
r200N2262800E3944200	452.49999999999994	0.21495131504588896
r200N2263000E3944200	60	0.2618287239236181
r200N2263200E3944200	33	0.2069097955863474
r200N2263400E3944200	8	0.2808573348663765
r200N2263800E3944200	11	0.24473292688047268
r200N2264000E3944200	75.5	0.29416031070259546
r200N2264400E3944200	374	0.20499399227105558
r200N2264600E3944200	171.5	0.2911596991245573
r200N2264800E3944200	188.5	0.2929471860405402
r200N2265000E3944200	86	0.3242004489114914
r200N2265200E3944200	33.5	0.3099991086627349
r200N2266200E3944200	19	0.3978621676942911
r200N2266400E3944200	10	0.39917646292843384
r200N2266600E3944200	19.999999999999996	0.39513393498068666
r200N2266800E3944200	32	0.3978802482305947
r200N2267000E3944200	7	0.3561032881220346
r200N2267200E3944200	15	0.35983002470526176
r200N2267400E3944200	5	0.2727539564879519
r200N2267600E3944200	7.999999999999999	0.2698012213019487
r200N2267800E3944200	7	0.26773139857628137
r200N2268200E3944200	1	0.30058538541408364
r200N2268400E3944200	10	0.2862430618500455
r200N2271200E3944200	10	0.5467162176722938
r200N2271600E3944200	3	0.5467161720794813
r200N2271800E3944200	3	0.5467161720794813
r200N2272400E3944200	2	0.4004757277881082
r200N2272600E3944200	45	0.3794023070309261
r200N2272800E3944200	49	0.4221270402153809
r200N2273000E3944200	127.5	0.3680500362013392
r200N2273200E3944200	178	0.3992913476103974
r200N2273400E3944200	497.50000000000006	0.4006153926927495
r200N2273600E3944200	86	0.3675366828097276
r200N2273800E3944200	6	0.3299496150406072
r200N2274200E3944200	2	0.41849346279995525
r200N2274400E3944200	5	0.3969357325708163
r200N2276200E3944200	84.5	0.5033210427732467
r200N2276400E3944200	201.5	0.4833400534895349
r200N2276600E3944200	185.99999999999997	0.3922781109872588
r200N2276800E3944200	10	0.424458990922098
r200N2277000E3944200	39	0.3906979659236347
r200N2277200E3944200	25	0.485685312834135
r200N2278600E3944200	3	0.40901535079503376
r200N2279000E3944200	3	0.4876638452304617
r200N2279400E3944200	2	0.48081120917908016
r200N2280000E3944200	5	0.519494286046203
r200N2280200E3944200	3.9999999999999996	0.5216876695477092
r200N2281000E3944200	5	0.519494286046203
r200N2282000E3944200	10.999999999999998	0.49533696750911904
r200N2282200E3944200	19	0.4921515348700016
r200N2283000E3944200	17	0.4650233965254628
r200N2283200E3944200	1.9999999999999998	0.4730919472323448
r200N2283400E3944200	4	0.4601829419247936
r200N2284600E3944200	7.000000000000002	0.46071682366363675
r200N2284800E3944200	20	0.460795739460148
r200N2285000E3944200	36.5	0.48756410220517427
r200N2285200E3944200	32.99999999999999	0.4482249157165763
r200N2285400E3944200	10	0.38210169991441273
r200N2286000E3944200	1	0.48693733636774494
r200N2286400E3944200	12	0.4944881388077066
r200N2286600E3944200	12	0.4944881388077066
r200N2293200E3944200	3	0.47963391732661065
r200N2293600E3944200	3	0.47963391732661065
r200N2293800E3944200	10.999999999999998	0.4875166175866621
r200N2294200E3944200	17	0.4369498749148714
r200N2294800E3944200	2	0.415640483229634
r200N2295000E3944200	22	0.44268435112920834
r200N2295200E3944200	2	0.37855084711481907
r200N2295400E3944200	12.000000000000002	0.38624553801305955
r200N2295600E3944200	11	0.38994112284230226
r200N2295800E3944200	5	0.3852515625742407
r200N2297600E3944200	5	0.5070016959541427
r200N2297800E3944200	3	0.5070017827106499
r200N2299000E3944200	8	0.4606715098601775
r200N2299200E3944200	5	0.4528947152219909
r200N2299400E3944200	2.5	0.433354569026607
r200N2301400E3944200	2	0.4825871118290614
r200N2301600E3944200	1	0.5035360504060548
r200N2247400E3944400	8	0.35113406071248693
r200N2248000E3944400	430.49999999999994	0.41987876677418356
r200N2248200E3944400	16.000000000000004	0.3671789491795689
r200N2248400E3944400	345.5	0.3801143613388303
r200N2248600E3944400	147	0.3882276706309722
r200N2248800E3944400	171.5	0.39552081479476947
r200N2249000E3944400	99	0.31526738779711216
r200N2249200E3944400	428.00000000000006	0.3173963468612595
r200N2251200E3944400	4	0.4440075928906466
r200N2251400E3944400	56.50000000000001	0.4667780330321012
r200N2251600E3944400	46	0.45976410458912936
r200N2251800E3944400	70	0.5320726376329553
r200N2252000E3944400	38.00000000000001	0.5160342642233585
r200N2252200E3944400	69.5	0.34367003489663034
r200N2252400E3944400	124.5	0.3210423037279552
r200N2252600E3944400	270.5	0.3366285597733157
r200N2252800E3944400	269.5	0.3298018766971048
r200N2253000E3944400	123	0.33037458080166454
r200N2253200E3944400	4	0.27749307283569413
r200N2253600E3944400	418.5	0.28004941466409644
r200N2253800E3944400	348.5	0.279334234104021
r200N2254000E3944400	742.4999999999999	0.2753522137061
r200N2254200E3944400	841.5	0.29185067535445214
r200N2254600E3944400	61.999999999999986	0.34352031713501224
r200N2254800E3944400	445	0.2634195775163222
r200N2255000E3944400	1486	0.28339197286736345
r200N2255200E3944400	568.5	0.2449030710013737
r200N2255400E3944400	1087	0.23979433085338733
r200N2255600E3944400	1189.5	0.2326825598272327
r200N2255800E3944400	84	0.28899310453509147
r200N2256000E3944400	53	0.2783311473859399
r200N2256200E3944400	608.5	0.21049683374455425
r200N2256400E3944400	1	0.28863800506338283
r200N2256800E3944400	201	0.24850712737688704
r200N2257000E3944400	281	0.2001358937088299
r200N2257200E3944400	200.5	0.18841219847492893
r200N2257400E3944400	59	0.2250307182737524
r200N2257600E3944400	406.5	0.1938235308575251
r200N2257800E3944400	772	0.19616834045234918
r200N2258000E3944400	152	0.16945358449244144
r200N2258200E3944400	106.5	0.3920603028573746
r200N2258400E3944400	21	0.1729440772437242
r200N2259000E3944400	1	0.33095253321218093
r200N2259600E3944400	15	0.2431237946877016
r200N2259800E3944400	20	0.24318567053399057
r200N2260000E3944400	49	0.2133688513892685
r200N2260200E3944400	65	0.25569275290205057
r200N2260400E3944400	77.99999999999999	0.24887581099877495
r200N2260800E3944400	539.5	0.23702786705358267
r200N2261000E3944400	78.99999999999999	0.2764793759242608
r200N2261200E3944400	750	0.3282647572800494
r200N2261400E3944400	128	0.3696481817016577
r200N2261600E3944400	8	0.30063817846342206
r200N2261800E3944400	76	0.3236786493051878
r200N2262000E3944400	61	0.4089360364287643
r200N2262200E3944400	54.5	0.360590625685059
r200N2262400E3944400	175	0.2576302202406626
r200N2262600E3944400	93	0.2557916785551842
r200N2262800E3944400	35	0.28995941878295595
r200N2263000E3944400	1201	0.2936875884993648
r200N2263200E3944400	6	0.28180404849760604
r200N2263400E3944400	60.5	0.25929364183484477
r200N2263600E3944400	9	0.24605510794596697
r200N2263800E3944400	3	0.3766504048161296
r200N2264000E3944400	38	0.3129739061497624
r200N2264200E3944400	30.000000000000004	0.34703828827313515
r200N2264400E3944400	938.4999999999999	0.2248736544738883
r200N2264600E3944400	136	0.2795495191331972
r200N2264800E3944400	135	0.3296511427244597
r200N2265000E3944400	141.00000000000003	0.29645404594271096
r200N2265200E3944400	2	0.27469301368694027
r200N2266000E3944400	3	0.4492325167142702
r200N2266200E3944400	119	0.3906888707507204
r200N2266400E3944400	130	0.4601258913606717
r200N2266600E3944400	21.999999999999996	0.39729373728701156
r200N2266800E3944400	95	0.3732795095535336
r200N2267000E3944400	5	0.3620648343058327
r200N2267200E3944400	5	0.36450034103189033
r200N2267400E3944400	27	0.2716258519562895
r200N2267600E3944400	6	0.2717073483582483
r200N2268400E3944400	12	0.29169247464214426
r200N2268800E3944400	2	0.45385622947250126
r200N2270400E3944400	1	0.41162911847140676
r200N2271600E3944400	7	0.5530708461516913
r200N2271800E3944400	11.000000000000002	0.5426661032139326
r200N2273000E3944400	95.5	0.3705655859331325
r200N2273200E3944400	98.5	0.3627334440530497
r200N2273400E3944400	61.5	0.35033683897081497
r200N2273600E3944400	165	0.3415584365903689
r200N2273800E3944400	437	0.3677961786091257
r200N2274000E3944400	3	0.3941673230164188
r200N2275400E3944400	14	0.5010397440937255
r200N2276000E3944400	62	0.48310569578867885
r200N2276200E3944400	129.5	0.4435348073183815
r200N2276400E3944400	572	0.4304570681681556
r200N2276600E3944400	73	0.42070409124003944
r200N2276800E3944400	391.5	0.48963708088848407
r200N2278800E3944400	2	0.4043487533514742
r200N2279000E3944400	3	0.4876638452304617
r200N2279800E3944400	1	0.5323563590965227
r200N2280200E3944400	5	0.519494286046203
r200N2280600E3944400	3	0.5099581288987884
r200N2280800E3944400	1.0000000000000002	0.5110960379943653
r200N2282400E3944400	11.5	0.49803512372716924
r200N2282600E3944400	17	0.4945714865916725
r200N2282800E3944400	13.5	0.49732174853659233
r200N2283000E3944400	5	0.4662834576367866
r200N2283600E3944400	1.9999999999999998	0.4730919472323448
r200N2284200E3944400	8	0.46757216210172897
r200N2284400E3944400	9	0.4589911297132014
r200N2284600E3944400	24	0.40486894894702646
r200N2284800E3944400	33	0.46075824417237715
r200N2285000E3944400	41	0.4241603151284285
r200N2285200E3944400	36.5	0.47998302847803404
r200N2285400E3944400	21	0.38010648482507925
r200N2285800E3944400	7.000000000000001	0.3754963874845167
r200N2286000E3944400	7.000000000000001	0.49271306835159484
r200N2286200E3944400	2	0.5091463077085131
r200N2286400E3944400	7.000000000000001	0.49271306835159484
r200N2286600E3944400	5	0.4950233609637347
r200N2289400E3944400	3	0.46753212485666434
r200N2293200E3944400	4.999999999999999	0.4941102556192522
r200N2293400E3944400	1	0.5108598079970024
r200N2293600E3944400	10.999999999999998	0.4875166175866621
r200N2294200E3944400	2	0.415640483229634
r200N2294400E3944400	11	0.43881661200889627
r200N2294800E3944400	5	0.37684026592960573
r200N2295000E3944400	16	0.38720625862193825
r200N2295200E3944400	8	0.3900869344635977
r200N2295400E3944400	7	0.389853422597405
r200N2295600E3944400	25	0.387271914760011
r200N2295800E3944400	4	0.39008698077012793
r200N2296600E3944400	4	0.513024272461525
r200N2297200E3944400	5	0.5070016959541427
r200N2297400E3944400	6	0.5141589238970403
r200N2297600E3944400	13	0.510429968623956
r200N2297800E3944400	2	0.5070017827106497
r200N2298800E3944400	3	0.42525312529169773
r200N2299000E3944400	17	0.45728644454464945
r200N2299200E3944400	6.999999999999999	0.467381610645284
r200N2301400E3944400	8	0.48770498080470026
r200N2248000E3944600	67.5	0.3958479431106426
r200N2248200E3944600	42	0.381426192429806
r200N2248400E3944600	466.9999999999999	0.319427055674695
r200N2248600E3944600	365.5	0.33416606376310704
r200N2248800E3944600	404.5	0.38852860282431667
r200N2249000E3944600	51	0.2620996832791966
r200N2249200E3944600	271	0.32148282243102155
r200N2249400E3944600	224.00000000000003	0.3338798961185688
r200N2249600E3944600	225.50000000000003	0.3109429757627322
r200N2249800E3944600	88	0.35305678089237014
r200N2250000E3944600	40	0.36571018208412204
r200N2251000E3944600	461.5	0.29714341422291496
r200N2251200E3944600	386.00000000000006	0.4498224544285034
r200N2251400E3944600	280	0.34171764024140955
r200N2251600E3944600	109.5	0.4525689786892086
r200N2251800E3944600	98	0.5721244922088239
r200N2252000E3944600	21	0.493525539720683
r200N2252200E3944600	52	0.4512501287268679
r200N2252400E3944600	98.00000000000001	0.33432631361461596
r200N2252600E3944600	298.00000000000006	0.3414411621137481
r200N2252800E3944600	308	0.2793374763407034
r200N2253000E3944600	388	0.28037801322302
r200N2253200E3944600	453	0.2648674638144634
r200N2253400E3944600	428.5	0.2711585395713435
r200N2253600E3944600	908.5	0.2664717626670411
r200N2253800E3944600	1009.5000000000001	0.2768773017990497
r200N2254000E3944600	726.5	0.27161032788378764
r200N2254200E3944600	672	0.2807130222064963
r200N2254400E3944600	76	0.2888684663327192
r200N2254600E3944600	230	0.27555502156737666
r200N2254800E3944600	1087	0.26980070668276457
r200N2255000E3944600	987.5	0.23891943730487356
r200N2255200E3944600	910.5	0.2394098153029031
r200N2255400E3944600	791.5	0.23242250481456855
r200N2255600E3944600	1037	0.18147587152053876
r200N2255800E3944600	2471	0.22890961436515225
r200N2256000E3944600	1768.5	0.22128158653040636
r200N2256200E3944600	503.5	0.26637317791596454
r200N2256400E3944600	463	0.2311829621713159
r200N2256600E3944600	1021.5	0.21111106628002327
r200N2256800E3944600	204	0.19262834826059586
r200N2257000E3944600	180	0.182779263407782
r200N2257200E3944600	85	0.17975387792365016
r200N2257400E3944600	14	0.1712850626160937
r200N2257600E3944600	129	0.2061941586314546
r200N2257800E3944600	148	0.184451264049592
r200N2259200E3944600	594.5	0.2822794277664586
r200N2259400E3944600	4	0.2848032126585044
r200N2259800E3944600	1	0.2848032126585044
r200N2260000E3944600	148.5	0.25316605934546665
r200N2260200E3944600	495	0.2840754963240551
r200N2260400E3944600	227.5	0.28651526405519456
r200N2260600E3944600	4	0.25024162152636154
r200N2260800E3944600	1084	0.24746074379818073
r200N2261000E3944600	5	0.25844384071596754
r200N2261200E3944600	232	0.3083126794236449
r200N2261400E3944600	48.00000000000001	0.4224848356516121
r200N2261600E3944600	16.999999999999996	0.303578709186985
r200N2261800E3944600	20	0.3006381941672702
r200N2262000E3944600	24.5	0.41061074137723114
r200N2262200E3944600	137	0.4001939387526832
r200N2262400E3944600	136.5	0.4018603571248607
r200N2262600E3944600	22.999999999999996	0.3110073889333478
r200N2262800E3944600	152	0.33679929119434515
r200N2263000E3944600	51.00000000000001	0.31252144360625894
r200N2263200E3944600	145	0.29591945803353775
r200N2263400E3944600	554	0.2665349248964234
r200N2263600E3944600	79	0.3875393088506053
r200N2263800E3944600	4	0.389930980587723
r200N2264000E3944600	382.5	0.25762869669415506
r200N2264200E3944600	32	0.2142413447012926
r200N2264400E3944600	220.50000000000003	0.24396274270493584
r200N2264600E3944600	363	0.2014334243512097
r200N2264800E3944600	272	0.20530884710130887
r200N2265000E3944600	22	0.28107240073875595
r200N2265200E3944600	40	0.30878503697167486
r200N2265400E3944600	26.999999999999996	0.28111264161886856
