CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
18105;1329;3161;19630;42;12.4;;;;;;;;21.2;73.7;67;2.9;3.8;25.8;5.6;8;3.5;2.8;1.7;-13.1;12390;29500;2.4
18106;1691;3533;20420;41.3;12.7;;;;;;;;28.2;59.3;51.7;2.3;5.3;38.4;10.7;6.2;2.1;2.5;1.6;-14.6;12070;32200;2.7
18107;1616;3993;24370;65.6;;;;;;;;;;74.4;69.2;1.7;3.5;32.9;7.1;2.9;1.6;0.8;0.5;-17.3;15680;38060;2.4
18201;2553;5267;20880;45.6;11.9;;;;;;;5.9;23.2;62.1;53.5;2.6;6;37.9;9.3;5.9;2;2.4;1.5;-15.2;12550;33870;2.7
18202;3034;6366;20210;46.3;13.8;;;16.4;;;;6.3;30.8;61.9;57.1;2.4;2.4;39.3;6.6;6.5;2.1;2.9;1.5;-14.3;11870;32330;2.7
18203;3122;6471;21140;46.2;11.6;;;;;;;5.9;27.3;65.9;59.8;2.3;3.8;35.5;8.9;5.2;1.7;2.3;1.2;-15.5;12510;33380;2.7
18301;5921;11302;19200;41.5;17.9;;26.2;23.5;21.4;11.9;;7.2;32.9;54.6;47;2.6;5;44.1;8;8;2;3.9;2.1;-14.7;11150;32270;2.9
18401;13440;28107;18740;38.9;21.9;39.7;31.8;29;20.9;13.5;8.5;9.3;44.6;57.9;51.6;3.1;3.2;39.4;7.2;9.6;2.7;4.6;2.3;-14.1;10030;30710;3.1
18501;40114;81960;21250;51.9;16.3;27.1;22.9;19.5;15.2;10.4;7.7;5;32.2;67.5;60.2;2.4;4.9;34.7;8.3;7.1;2;3.3;1.8;-17.6;11080;36950;3.3
19101;1164;2650;22050;52.4;9.5;;;;;;;;;76.5;66.5;2.4;7.6;27.9;8.1;4.1;2;1.2;0.9;-16.6;13290;37460;2.8
19102;1305;2278;19160;39.2;13.7;;;;;;;;;55.7;47.8;2.4;5.5;40.2;12.9;6;1.2;3.2;1.6;-14.8;11610;30970;2.7
19103;1097;2120;21180;44.9;12.1;;;;;;;;;63.9;54.3;2.1;7.5;38.2;8.6;4.9;1.5;2.1;1.3;-15.6;12480;34800;2.8
19104;1491;2809;20480;44.3;12.2;;;;;;;;25;53.5;43.8;2.1;7.6;43.8;13.8;5.3;1.5;2.3;1.5;-16.4;12140;34710;2.9
19105;1551;3175;19080;44.8;19.9;;;;;;;11.2;31.6;60;52.5;2.9;4.6;39.3;8.8;6.8;2.6;2.6;1.6;-14.9;11020;32800;3
19106;2303;4751;20720;45.4;10.2;;;;;;;6.8;17.9;60.8;54.1;2.4;4.3;39.1;10.9;4.8;1.7;1.9;1.2;-15.6;12940;33570;2.6
19201;2454;5645;21880;50.7;9.6;;;;;;;6.8;23.1;71.4;63;2.6;5.8;31.3;8.9;4.2;1.9;1.4;0.9;-15.8;13260;34740;2.6
19202;4339;8920;19970;44.6;13.5;;16.9;18.2;12.4;;;8.2;21.7;64.7;57.5;2.2;5;35.5;9.6;6;2.1;2.4;1.5;-15.8;12190;33030;2.7
19401;9816;19438;21230;48.4;13.9;30.3;21.7;16.5;12;7.1;8.6;5;30.2;62.1;55;2.4;4.7;39.1;9;5.8;1.8;2.5;1.5;-16;11780;34640;2.9
21101;1013;2423;21750;48;8.6;;;;;;;;;71.4;64.7;2.4;4.3;30.8;8.8;4.8;2.3;1.5;1;-15.8;13460;33480;2.5
21102;988;2344;22570;55.2;;;;;;;;;;70.8;64.9;2.7;3.2;32.7;7.2;5;2.5;1.5;1;-15.7;13920;33330;2.4
21103;1162;2228;19430;41.3;17.5;;;;;;;;27.3;58;48.8;2.3;6.9;39.5;10.1;6.8;1.7;3.2;1.9;-14.4;11340;33890;3
21104;1027;2683;26720;70.3;;;;;;;;;;78.9;72.7;1.5;4.7;27.2;10.9;2.8;1.6;0.7;0.5;-19.8;16540;42160;2.5
21105;1321;2659;19700;40.8;16.5;;;;;;;;28.9;58.4;50.6;3;4.8;41.4;7.4;7;2.5;2.7;1.8;-14.2;11410;31460;2.8
21106;1317;2966;19540;40.4;15.7;;;;;;;9.5;31.4;66.8;60.1;3.2;3.5;31.7;8.9;6.6;3;2.2;1.4;-14;11490;30380;2.6
21107;1571;3127;19910;44.4;16.8;;;;;;;;29.2;61.9;56;2.8;3.1;37.1;8.9;6.5;2.1;2.8;1.6;-14.4;10960;31270;2.9
21108;1962;3716;20360;46;16;;;;;;;;27.4;64.5;56.3;2.6;5.6;35.5;9.5;7.3;1.6;3.8;1.9;-16.8;11510;37580;3.3
21109;1574;4245;27650;73.1;;;;;;;;;;81.7;73.5;1.7;6.5;25.9;9.8;2.6;1.5;0.7;0.4;-20;17170;44380;2.6
21110;1982;4314;24130;62.6;7.9;;;;;;;;15.8;76.8;57.9;2;16.9;26.2;16.2;3.1;1.3;1.1;0.7;-22.3;14100;45600;3.2
21201;2239;4998;21320;48.1;10.1;;;;;;;;20.8;70.3;65.2;2.8;2.3;32;6.2;6.1;2.5;2.3;1.3;-14.6;12940;31720;2.5
21202;2495;4740;18650;39.8;22;;30.9;34;;;;10.2;35.3;54.6;45.9;2.6;6.1;42;9.8;8.6;2.1;4.3;2.2;-15;9810;32120;3.3
21203;2512;4936;19280;41;16.9;;;23.1;;;;;29.8;59.9;52.1;2.9;4.9;40;6.5;8;2.1;3.9;2;-14.4;11330;30630;2.7
21204;2619;5476;22190;51.3;9.9;;;;;;;;20;71.3;59.5;2.3;9.5;30;11.6;4.9;1.8;2;1.1;-17.8;13100;39770;3
21205;2447;5865;21580;48.8;10.2;;;;;;;;22.6;70.7;64.6;2.3;3.8;31;8.2;5.4;2.5;1.8;1.1;-15.3;12990;34290;2.6
21206;3112;6897;19700;41.4;15.1;;19.7;15.7;;;;;28.2;65.7;59.1;3.3;3.3;33.9;6.9;7.7;2.9;3;1.8;-14.2;11600;31040;2.7
21401;9831;19865;21300;52.1;13.4;16.8;16.7;16.2;14.3;9.6;;5.1;22.4;69.8;60.6;2.7;6.5;31.8;12.3;5.2;1.8;2.1;1.3;-19.1;12120;40390;3.3
21701;106343;215675;21880;55.2;14.1;23.6;17.3;16.9;13.7;8.5;6.2;5;26.6;72.7;64.6;2.6;5.5;31.3;9.4;5.7;1.9;2.2;1.6;-19.1;11670;38830;3.3
22101;1248;2586;20550;43.8;14.9;;;;;;;;29.6;64.6;54.5;2.3;7.8;35.9;9.7;6.2;2.3;2.3;1.6;-16.4;11460;33810;3
22102;1167;2634;21080;41.5;11.5;;;;;;;;;66.3;56.2;2.7;7.4;33.2;9.4;5.6;2.5;1.9;1.2;-14.5;12450;33010;2.7
22103;1214;2762;20330;40.9;12.6;;;;;;;;31.2;64.2;55.1;2.2;6.9;34.5;9.2;5.8;2.5;2.1;1.2;-13.7;12420;32000;2.6
22104;1479;2803;18990;34.8;19.4;;;;;;;12.8;34.8;53.4;43.1;2.3;8;44.5;7.7;8.1;2.1;4.1;1.9;-13.7;10330;31530;3.1
22105;1641;3279;21500;50.2;10.7;;;;;;;8.1;;48.6;40.2;2.4;6;54.5;9;3.8;1.4;1.7;0.7;-15.9;12610;35340;2.8
22106;1847;3507;23580;55.5;9.4;;;;;;;;;44;33.6;2.1;8.3;57.8;15.1;2.3;0.8;0.9;0.6;-19.2;13270;41610;3.1
22107;1639;3453;19810;42.2;12.6;;;;;;;8.5;28.2;56.5;46;2.9;7.6;43.4;8.2;5.7;2.3;2.2;1.2;-13.8;12440;30970;2.5
22108;1451;3512;23690;55.2;8.9;;;;;;;;;71.9;62.4;3.1;6.4;31.6;10;4;1.8;1.3;0.9;-17.5;13670;40980;3
22109;2008;3934;24480;58.3;10.3;;;;;;;;25.1;54.7;45.8;2.5;6.4;49;12.8;3.1;0.9;1.4;0.8;-19.6;12940;43000;3.3
22110;1549;3493;20450;40.9;12.1;;;;;;;;27.1;65.1;53.7;2.4;9;33.3;8.8;6.9;2.7;2.7;1.5;-14.1;12360;30920;2.5
22111;1595;3672;20720;43.6;11.2;;;;;;;;26.4;64.5;55;3;6.5;36;8.2;5.5;2.5;1.9;1.1;-14.2;12800;31860;2.5
22112;1595;3508;20090;39.9;13.1;;;;;;;8.6;29;66.3;53.4;3.2;9.7;34.3;8.1;5.8;2.4;2.2;1.2;-14.5;12240;31330;2.6
22113;1504;3940;22640;55;5.7;;;;;;;;;80.1;71.7;2.3;6.1;24.4;6.7;4.5;2.7;1.1;0.7;-15.7;15020;33920;2.3
22114;1659;3734;20740;41.8;10;;;;;;;;22;69.1;60;2.6;6.5;30.7;9.2;5.9;2.7;1.9;1.3;-14.9;12990;30980;2.4
22115;2083;3989;23730;55.8;9.1;;;;;;;;;44.7;35.9;2.3;6.5;57;13.9;2.6;0.9;1;0.7;-18.2;13480;40360;3
22116;1702;3971;20330;41.1;10;;;;;;;6.2;;69.8;59.6;2.6;7.6;31;8;5.4;2.8;1.6;1;-14.2;13060;31800;2.4
22117;2357;4555;24710;58;8.8;;;;;;;;19.9;53;42.1;2.3;8.6;47.2;17.4;2.8;1;1.1;0.7;-20.4;13650;46090;3.4
22118;2321;4631;21410;46.6;11.5;;;;;;;7.6;29.1;46.2;38.3;2.9;5;56.4;9.2;3.8;1.4;1.6;0.8;-15.6;12260;34910;2.8
22119;2134;4640;20280;42.6;12;;;;;;;7.6;25.3;61.3;53.7;2.5;5.1;39.5;7;6.7;2.6;2.7;1.4;-14.5;12300;31070;2.5
22201;2352;5065;20880;45;10.9;;;;;;;5.6;24.8;61.9;53.5;2.9;5.5;37.7;9.1;6;2.1;2.5;1.4;-14.7;12830;32370;2.5
22202;2619;6487;21780;51.1;6.4;;;;;;;;18.9;75.5;68.4;2.6;4.5;28.3;7.5;4.9;2.6;1.4;0.9;-16.2;14240;33190;2.3
22203;2829;5766;19940;42;13.7;;;;16.4;;;8.5;29.1;55.7;45;2.6;8.1;44.9;8.8;5.7;1.9;2.5;1.3;-15.1;11750;33780;2.9
22204;2797;6804;21600;51.1;8.3;;;;;;;5;22.7;74.9;67.9;2.6;4.4;27.5;7.6;5.5;2.7;1.7;1.1;-15.5;13720;32400;2.4
22205;3140;7508;23790;57.9;6.9;;;;;;;5;18.2;72.6;64.4;2.3;5.9;32.1;9.7;3.9;1.8;1.2;0.9;-18.3;14480;40120;2.8
22206;4274;9432;20680;45.9;13;;23.3;16.6;;;;5;30;64.1;55.8;2.5;5.8;34.9;10.7;6.3;2.4;2.4;1.5;-16;11950;33030;2.8
22301;6504;13210;23690;57.6;8.1;;;10;9.4;6.7;;5;19.9;54.8;45.9;2.7;6.2;49;11.4;3.3;1.3;1.2;0.8;-18.5;13790;40240;2.9
22302;7996;17769;22210;50.2;9.1;;10.5;9.4;8.5;6.3;;5;20.4;70.8;61.3;2.6;6.9;31.8;9.8;4.5;1.9;1.5;1.1;-16.9;13400;36110;2.7
22303;9059;17767;21610;47.7;12.3;;17.2;18;13;8.1;9.8;7.4;27.6;50.6;40.3;2.6;7.7;49.9;12.3;4.1;1.3;1.8;1;-16.9;12310;38330;3.1
22401;9855;20578;20290;42.6;15;25.1;18.8;18.7;14.9;9.2;8.2;6.9;33.5;63.7;56;2.6;5.1;36.5;7.7;7.4;2.4;3.2;1.8;-15.3;11520;32860;2.9
22402;13063;27134;21990;49.2;11.1;23.8;12.9;13.7;10.5;7.1;7.1;5;25.1;64.3;55.7;3;5.6;37.6;9.5;5.5;1.8;2.3;1.4;-16.9;12600;37320;3
22403;22411;46435;22900;54.2;10.6;23.8;14.3;13.1;11.4;6.1;6.7;5.1;25.6;58.9;50.8;2.5;5.6;43.8;10.7;4.4;1.5;1.8;1.1;-17.8;12840;38860;3
22501;43679;92032;21170;48.7;14.1;26.6;18.4;17.5;13.2;7.7;6.7;5;31.6;67.9;59.7;2.9;5.3;34.2;8.8;6.6;2.2;2.7;1.7;-17.5;11700;35610;3
23101;1092;2215;17090;31.9;29.9;;;;;;;;50.1;50.1;39.7;2.7;7.7;42.7;10.2;10.8;2.9;5.3;2.6;-13.8;9280;29740;3.2
23102;1771;3051;18040;35.8;25;;;35;;;;;38.1;48.9;40.5;2.9;5.5;45;10;10.3;1.8;5.7;2.8;-14.2;9440;30800;3.3
23201;2452;4553;18990;39.9;20.8;;37.6;;;;;9.9;36.6;54.4;46.9;2.8;4.7;43.5;9.7;8.2;1.8;4.2;2.2;-15.8;10320;33800;3.3
23301;6864;12714;20090;46.5;19.5;33.3;27.2;24.3;20.3;10.3;;5.7;35;61.7;54.6;2.7;4.4;38.9;8.4;8;1.9;3.9;2.2;-17;10180;34560;3.4
24101;1125;2231;19850;40;16.6;;;;;;;12.2;;52.9;45.5;2.3;5.1;46.8;9.2;5.1;1.6;2.2;1.3;-14;10890;32790;3
24102;1039;2321;19290;39.2;18.1;;;;;;;13.2;;61.4;50.2;2.5;8.7;37.5;10.2;6.5;2.3;2.9;1.3;-15.6;10970;31230;2.8
24103;1293;2458;19940;40.2;18.6;;;;;;;;35.3;43.5;34.5;3.1;5.9;51.6;15.2;5.6;1.6;2.5;1.5;-15.9;10860;37100;3.4
24104;1229;2369;19380;37.9;19.6;;;;;;;14.1;32.9;46.3;37.3;2.6;6.4;50.4;12.1;5.4;1.6;2.4;1.4;-14.2;10390;34110;3.3
24105;1362;2655;19390;39.2;16.4;;;;;;;;27.6;53;40.9;3.5;8.6;44.6;11.4;5.6;1.6;2.5;1.5;-14.6;11010;32930;3
24106;1473;3204;19610;42;14.8;;;;;;;9.8;30.6;59.8;53.4;3.1;3.3;41.3;7.3;5.3;2;2.1;1.2;-13.7;11740;30730;2.6
24107;1447;3083;19560;37.6;15.5;;;;;;;;33.7;56.4;50.7;2.8;2.9;43.5;7.6;6.1;2.2;2.4;1.5;-13.6;11470;31240;2.7
24108;1597;3637;21340;48.5;9.8;;;;;;;7.6;;66.3;59.4;2.9;4;37.3;6.9;4.3;1.9;1.5;0.9;-14.8;13080;32340;2.5
24109;1872;3709;19810;40.6;17.4;;;;;;;8.6;33.9;56.9;50.4;2.2;4.3;40.4;11.5;6.4;1.8;3;1.6;-15.2;11090;31700;2.9
24110;1873;3699;19160;38.6;17.1;;;;;;;9;34.4;53.9;45.8;2.8;5.3;44.6;9.4;6.1;1.6;2.8;1.7;-14;11090;32490;2.9
24111;2207;4386;19510;37.7;18.9;;;;23.4;;;9.1;36.9;51.5;43.2;2.3;6;45.9;10.6;7;1.9;3.2;1.9;-15;10540;33530;3.2
24112;2371;4764;20350;44;14;;;;;;;9.8;27.2;51.9;43.2;3.1;5.6;48.2;8.9;5.2;1.7;2.2;1.3;-14.2;11910;32740;2.7
24201;3020;6450;20500;42.8;14.4;;21;;;;;7.7;29.2;59.7;53.1;3;3.6;40.8;7.4;6.4;2.1;2.8;1.5;-14.3;11800;32800;2.8
24202;3378;6850;19360;36.7;16.4;;;16.5;20.3;12.7;;9.7;33.2;53.2;46.4;2.9;3.9;45.9;7.7;6.4;2;2.8;1.6;-13.2;11300;31100;2.8
24203;4570;8666;19990;43.3;16.5;;22.9;20.8;17.9;12;;9;26.4;56.2;46.8;3.6;5.8;41.7;11.7;6.7;1.5;3.4;1.8;-16.3;11270;35200;3.1
24501;31158;61573;20950;48.3;15.5;28.5;21.2;17.5;15.3;9.5;8.5;5.3;29.5;64.6;56.5;2.7;5.4;36.1;10.1;6.5;1.8;2.9;1.8;-17.3;11360;36330;3.2
25101;902;1972;21370;;;;;;;;;;;;;;;;;;;;;;;;
25102;837;2137;24540;57.9;;;;;;;;;;85.1;74.1;2.9;8.1;20.2;8.5;3.7;2.4;0.8;0.5;-17.5;15140;41860;2.8
25103;832;2113;23900;53.5;;;;;;;;;;77.6;68.8;2.5;6.3;27.7;6.6;3.9;2.1;1.1;0.7;-15.8;15230;36100;2.4
25104;1022;2427;28770;64.4;;;;;;;;;;93.5;85.2;3.9;4.4;17.6;5.7;2.2;1.1;0.7;0.4;-19;14880;49610;3.3
25105;996;2359;23310;59.8;;;;;;;;;;75.1;66.9;2.3;5.9;30;9.8;3.2;1.8;0.9;0.5;-18.1;14980;39220;2.6
25106;974;2548;25840;67.7;;;;;;;;;;78.5;70;2.1;6.4;26.9;11.3;3;1.7;0.8;0.5;-19.7;16510;43040;2.6
25107;1200;2708;29990;69.5;;;;;;;;;;95.4;88.7;4;2.7;18;4.9;2;0.9;0.7;0.4;-20.3;17480;51470;2.9
25108;1528;3159;19940;40.8;14.1;;;;;;;;27.3;64.8;57.6;3.6;3.6;34.3;7.6;7.1;2.3;3;1.8;-13.8;11810;32020;2.7
25109;1583;3675;23940;59.5;6.5;;;;;;;;;72.9;65.8;2.7;4.4;30.4;11.2;4.2;2;1.3;0.9;-18.7;14550;38450;2.6
25110;1916;4195;22130;51.9;8.7;;;;;;;;21.3;69.4;60.9;3.1;5.4;34;8.5;4.5;1.9;1.6;1;-16.4;13540;36230;2.7
25111;1782;4031;22440;52.6;9.4;;;;;;;;21.8;69;62.9;2.4;3.7;33.1;8.6;5.3;2.3;1.9;1.1;-16;13310;33800;2.5
25112;2010;4232;26130;59.8;8.1;;;;;;;;18;87.2;80.9;3.5;2.8;21.9;7.1;3.5;1;1.6;0.9;-19.7;14000;47340;3.4
25113;2036;4798;22020;53;9.8;;;;;;;;21.8;73.2;66.6;2.2;4.4;30.9;7.7;5;2.5;1.5;1;-16.8;13170;34580;2.6
25114;2205;5111;33090;74.5;5.9;;;;;;;;;99.9;93.4;3.9;2.6;15.8;5.1;1.7;0.7;0.6;0.4;-22.5;16020;55520;3.5
25201;2389;4911;20390;44.1;13.9;;;;;;;;28.1;65.3;58.9;2.6;3.8;35.3;8.2;6.7;2.2;2.8;1.7;-15.5;11880;33400;2.8
25202;2133;4905;22280;51;8.9;;;;;;;;16.4;78;71.6;2.8;3.6;24.8;8.7;5.1;2.5;1.5;1.1;-16.6;13390;38230;2.9
25203;2590;5363;21690;48.9;9;;;;;;;;23;68.4;62.8;2.7;2.9;36.1;5.7;4.6;1.6;1.9;1.1;-14.8;13370;35170;2.6
25204;2692;6615;24800;63.9;5.1;;;;;;;;;75.7;69;2;4.7;30.3;9.4;3.3;1.7;1;0.6;-18.7;14950;41240;2.8
25301;4493;9763;29910;68.9;6.1;;;;;;;;12.8;94.3;87.6;3.6;3.1;17.7;7.1;2.2;0.8;0.9;0.5;-21.3;14940;53280;3.6
25401;10460;22124;24280;59.7;9.6;9.6;10.4;10.2;9.6;9.2;;5;18.4;83.7;76;3.5;4.2;23;9.2;4;1.4;1.6;1;-19.9;13190;44950;3.4
25601;60103;120966;20650;49.9;19.5;34.5;25.2;23.2;17.2;11.1;8;5;33.5;71.2;62.4;2.9;5.9;30.3;9.3;7.8;2.3;3.3;2.2;-18.6;10360;38390;3.7
26101;806;1923;22720;;;;;;;;;;;;;;;;;;;;;;;;
26102;1064;2068;19670;42.2;20.3;;;;;;;;33.9;47.8;38.2;3.5;6.1;47.1;15.6;5.7;1.6;2.5;1.6;-16.2;10360;35570;3.4
26103;1014;2556;23140;55.2;;;;;;;;;;73.6;66.2;3;4.4;28;11;3.9;2;1.1;0.8;-16.5;14480;37900;2.6
26104;1575;3336;20920;43.4;9.9;;;;;;;;;64;55.1;2.9;6;34.3;11.7;5.2;1.7;2.3;1.2;-15.2;13060;33740;2.6
26105;1701;3912;22000;48;9.9;;;;;;;;25;70.2;62.9;2.9;4.4;30.2;10.7;4.5;2.1;1.4;1;-15.6;13240;34980;2.6
26106;1839;3637;20850;44.1;15.8;;;;;;;9;30.3;47.9;39.4;2.7;5.8;46.2;18.8;4.6;1.6;1.8;1.2;-17.5;10740;38240;3.6
26107;1669;4286;25290;60.6;6.9;;;;;;;;;73.5;65;2.6;5.9;28.8;13.5;3.8;1.9;1.1;0.8;-19.6;14730;43250;2.9
26108;1836;4130;21950;48.4;10.4;;;;;;;;21.9;72.1;65.1;2.6;4.4;28.9;9.6;5.5;2.1;2.1;1.3;-16.1;12940;35430;2.7
26109;2346;4691;20100;41.8;17.3;;;20.6;;;;9.5;28.4;56.9;43.5;4.6;8.8;37.8;13.4;7.3;1.9;3.4;2;-15.4;11000;35150;3.2
26110;1856;4691;22660;55;8.9;;;;;;;6.7;;77;68.1;2.9;6;26.4;9.8;4.1;2.4;1;0.7;-17.3;13400;37770;2.8
26201;2343;5663;20650;45;14;;16.1;;;;;7.1;28.8;76.5;69.7;3.7;3.1;24.5;7.2;6.8;3.2;2.1;1.5;-15;12070;33610;2.8
26202;3444;6288;19760;43.5;20.1;;;29.7;24.5;15.3;;9.7;30.6;45.1;37.2;3.3;4.6;48.9;15.9;6.4;1.5;3;1.9;-16.3;10470;35660;3.4
26203;2919;7123;23330;55.2;8.6;;;;;;;5;19.6;72.5;64.6;2.9;5;29;11.9;4.1;2;1.3;0.8;-17.5;13650;40020;2.9
26204;3975;9830;24440;58.4;7.3;;;8.4;;;;5;18;73.9;64.8;2.6;6.5;29.1;12.3;3.4;1.7;1;0.7;-18.7;14280;42670;3
26301;4494;10548;23420;55.9;12.8;;16;16.5;10.4;9.5;;5;28.3;71;63.9;2.7;4.4;30.9;11.3;4.6;2.1;1.4;1.1;-17.8;12020;40650;3.4
26302;5614;13026;19530;43.7;19.5;;20.8;26.4;15.8;18.3;;8.5;35.1;68.4;61.7;3.3;3.4;30.9;8.2;7.8;3.2;2.7;1.9;-15.3;10660;33730;3.2
26303;6589;14340;20480;43.5;14.7;;17.5;19.2;16.3;9.6;;6.6;29.8;62.7;51.8;4.1;6.8;34.1;12.8;6.3;2.3;2.4;1.6;-15.9;11540;34400;3
26304;6629;15866;20740;45;12;;12.5;13.9;11.8;9.4;;6.5;26.9;71.2;63.5;3.2;4.5;28.5;10.4;5.6;2.6;1.8;1.2;-15.7;12410;32980;2.7
26501;25968;56874;20400;45.1;17;20.5;19.7;21;17.8;12.6;10.1;6.8;32;67.7;59.5;3.2;5;31.6;10.2;7;2.5;2.7;1.8;-16.5;11040;35720;3.2
27101;895;2278;22850;54.6;;;;;;;;;;73.8;67.2;3.9;2.7;31.2;4.8;5;2.6;1.6;0.8;-14.8;13600;33570;2.5
27102;1223;2858;21660;53.8;10.1;;;;;;;;22.2;72.7;66.9;3.1;2.7;31.9;5.4;5.9;2.4;2.3;1.2;-15.9;13030;33450;2.6
27103;1328;2744;20060;43.3;16.3;;;;;;;;32.4;59.2;52.3;3.2;3.7;39.9;7.2;7.3;2.5;3;1.8;-13.6;11100;31210;2.8
27104;1234;3076;22140;51.8;9;;;;;;;;;79.4;70.9;2.4;6.1;25.2;6.2;5;2.5;1.5;1;-15.8;13500;34970;2.6
27105;1374;3475;24830;64.2;;;;;;;;;;75.6;67.8;2.4;5.4;31.9;7;3;1.8;0.7;0.5;-17.5;16510;39350;2.4
27106;1428;3626;24450;63.4;;;;;;;;;;81.4;75.8;2.6;3;26;6.2;3.2;1.9;0.9;0.4;-16.8;15900;37290;2.3
27107;1381;3733;24240;60.9;;;;;;;;;;75.8;69.9;2.6;3.3;29.9;7;3.8;2.4;0.8;0.6;-16.5;15570;37640;2.4
27108;1508;3627;22300;56.1;8.9;;;;;;;;;72.2;65.8;2.7;3.7;32;6.8;4.8;2.4;1.5;0.9;-15.8;13800;34520;2.5
27109;1535;3538;21040;47.4;11;;;;;;;;22.8;67.9;59.7;3.9;4.3;33.6;6.9;6.1;2.4;2.5;1.2;-14.5;12710;32080;2.5
27110;1460;3708;20940;45.8;10.6;;;;;;;;20.6;77.2;72.5;2.8;1.9;26.2;3.3;7.1;3.4;2.3;1.4;-13.8;12910;31670;2.5
27111;1567;3694;22620;51.8;8.6;;;;;;;;16.3;75.4;70;2.7;2.7;28.2;7.2;5;2.5;1.4;1.1;-15.8;13640;37400;2.7
27112;1583;3719;20080;43.2;12.5;;;;;;;;24.1;68.1;59;3.7;5.4;29.5;8.7;8.2;3.4;3;1.8;-14.5;12410;31070;2.5
27113;1852;3937;19300;41.4;17.9;;;;;;;8.2;34.8;61.7;53;3.2;5.5;37.1;7.6;7.5;2.9;2.9;1.7;-13.9;11080;30530;2.8
27114;1948;4340;20770;47.7;12.4;;;;;;;;27.5;68.5;62.1;3.5;2.9;33.3;6.2;6.3;2.4;2.5;1.4;-14.3;12240;31950;2.6
27115;2276;4599;21010;47.5;13.4;;;;;;;;21.9;62.1;54.8;3.2;4.1;36.2;11.1;6.2;2;2.5;1.7;-15.6;11880;34110;2.9
27116;2012;4822;21380;48.6;9.8;;;;;;;;20.5;74.8;68.7;3.4;2.7;28.6;5.7;5.7;2.6;1.9;1.2;-14.8;13060;32420;2.5
27117;2068;4346;19370;40.7;19.3;;;25.8;;;;;37.4;60.5;53.5;3.3;3.7;36.6;7.7;9.1;2.7;4.2;2.2;-13.9;10840;31020;2.9
27201;2200;5243;23000;56.3;8.5;;;;;;;;17;80.9;75.3;2.8;2.8;24.6;5.9;5;2.2;1.7;1.1;-16.4;13720;36710;2.7
27202;2536;5384;20510;46.8;13.5;;;;;;;;27.4;60.4;54.2;3;3.2;39.9;7.7;6.8;2.3;2.8;1.7;-14.8;11940;32910;2.8
27203;2356;5672;21650;48.2;9.8;;;;;;;6.2;21.5;72.9;64.1;2.8;6;27.8;9.9;5.4;2.6;1.8;1;-16;13160;34360;2.6
27204;2628;5912;20160;43.8;14.5;;23.3;17.8;;;;;27.1;67.5;60.7;3.1;3.7;31.5;7.6;8;2.8;3.4;1.8;-14.6;12060;32620;2.7
27205;3124;7180;23060;58;9.1;;;13.8;;;;;17.2;71.9;64.5;3.3;4.1;31.9;9.6;4.4;1.9;1.5;1;-17.8;13430;39660;3
27206;3540;7250;18920;41.5;19.7;;28.3;24.8;21.1;;;8.4;32;61.2;52.8;2.9;5.5;36.4;8.7;8.9;2.6;4;2.3;-15.2;10540;32670;3.1
27207;3477;7852;19570;45;15.5;;20.3;20.4;13;;;7.2;25.7;67.7;59.9;3.6;4.2;31.9;7.2;8.1;3;3.3;1.8;-14.9;11630;31320;2.7
27301;5497;10653;20070;44.3;19.1;36.1;28;23.5;18.9;11.8;;5;32.9;59.6;51.6;2.9;5.1;38.5;10;8.2;2;4;2.2;-16.3;10500;36140;3.4
27302;7259;15432;19800;42.7;17.5;26.8;22.7;20.9;15.4;12.3;;5.3;30.8;66.8;58.7;3.4;4.7;31.9;8;8.3;2.4;3.8;2.1;-15;11200;32910;2.9
27303;6948;16961;20720;49.7;14.6;21.4;18;18.3;12.2;8.8;;5.6;28.4;73.9;67.7;3.7;2.5;28.7;5.6;7;3.1;2.4;1.5;-15.2;11670;33210;2.8
27401;13559;31819;21020;52.8;18.6;29.3;24.7;23;16.1;12.7;7.3;6.3;31.6;73.4;66.3;3.4;3.7;29.8;7.5;6.9;2.6;2.7;1.6;-17.6;10630;38940;3.7
27402;14986;35649;18940;44.4;22.7;30.4;29.3;25.7;23.5;12.6;9.4;6.7;35.2;71.7;65.2;3.8;2.7;26.9;6.2;10.3;3.6;4.1;2.6;-15.1;10050;33330;3.3
27501;25554;56073;18540;44.8;24;30.7;31.8;30.1;22.1;14.4;7.2;5.1;35.4;69.2;62.2;3.5;3.5;29.4;6.7;10.7;3.4;4.6;2.7;-16;9840;33430;3.4
28101;842;2233;25820;66.6;;;;;;;;;;84.4;76.7;3.3;4.4;23.7;7.1;3.2;2.1;0.7;0.4;-18.4;15940;40900;2.6
28102;1157;2658;20960;48.1;10.1;;;;;;;;;71.1;64.8;2.5;3.8;30.2;7.4;5.9;3;1.7;1.2;-14.6;12900;32220;2.5
