CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
0051;53952;117835;20360;44;15.2;23.4;19.6;18.1;16.6;9;8.3;7.2;32.3;63;55.1;2.5;5.4;35.1;11.9;6;2.4;2.2;1.4;-16;11480;32790;2.9
0052;61947;142043;19760;44;20.8;27.8;23.1;23.7;21.6;17.2;14.7;9.6;35;67.9;57.3;3.9;6.7;30.2;12.1;7.1;2.4;2.9;1.8;-17.3;10160;35400;3.5
0053;125097;286739;20070;46.2;20.1;26.7;23.6;23.5;19.4;16.2;12;8.1;35.2;71;61.1;3.8;6.1;28.5;10.5;7.3;2.5;2.9;1.9;-17.3;10290;36260;3.5
0054;113580;278336;21640;52.2;13;20.2;15.4;14.3;12.5;9.1;7.7;5.6;28.2;75.6;68;3;4.6;27.3;7.3;6;2.6;2.2;1.2;-16.2;12020;34930;2.9
0055;32595;76697;20800;47.3;16.8;20.9;18.9;20.9;15.2;14.2;10.7;8.2;33.1;69.2;61.4;3.3;4.5;30.5;10.3;6.1;2.6;2.1;1.4;-16.1;11120;35790;3.2
0056;31800;64115;20440;45.2;15;22.1;19;19.6;17.2;10;9.3;9.8;30.9;58.3;46.2;2.5;9.6;41.6;10.8;5.2;1.7;2.4;1.1;-15.9;11510;34600;3
0057;56681;142162;21630;51.6;13.7;17.7;16.4;16.1;13.8;9.5;7.7;6.3;31.9;74.3;66.6;3.2;4.5;28.4;7.7;6;2.9;1.9;1.2;-16.4;11760;35470;3
0058;34821;76978;19770;44;14.6;24.4;18.1;16.7;14.8;9.8;10.2;7.5;30.8;63.8;56;2.8;5;35.9;9.4;6;2.1;2.6;1.3;-15.1;11760;31740;2.7
0059;70400;157975;21820;51.8;11.5;16.5;14;13.1;11.9;7.7;7.8;5.5;24.5;70.5;61.3;2.6;6.6;31.9;9.9;4.8;2.2;1.6;1;-17.1;12540;36650;2.9
0060;73693;151281;20430;45.2;15.2;24.1;19.7;18.2;16.1;10.6;8.9;8.1;31.9;61.4;54;2.3;5.1;39.3;8.3;6.5;2;3.1;1.4;-15.5;11430;32910;2.9
0061;28681;62025;20660;45.9;13.2;20.8;16.6;15.7;14.7;8.9;8;7.7;27.9;62.2;53.1;2.8;6.3;38;9.8;5.3;2.2;1.9;1.2;-15.3;11960;32980;2.8
0062;36429;82274;20290;41.6;12.6;16.8;14.8;14.1;12.7;8.1;12.3;8.4;27.4;66.2;58;3;5.2;33.4;8.7;5.9;2.6;2.1;1.2;-14.2;12260;31710;2.6
0063;36460;73519;19840;41.4;15.2;19.4;16.6;16.9;15.9;12.1;14.8;11.4;25.9;59.1;48.4;2.2;8.5;39.4;10.9;5;1.7;2.2;1.1;-14.4;11590;32300;2.8
0064;28473;60227;19710;42.8;20.2;26.8;26.4;26.5;21;15.3;12.1;13.2;32.5;57;44.4;3.5;9.1;39.6;14.1;5.6;1.9;2.3;1.4;-16.3;10340;35580;3.4
0201;23428;51797;16310;28.2;34.8;57.8;42.6;35;35.1;28.6;37.1;28.2;44.1;68.4;59.1;3.9;5.4;25.6;4.9;14.2;3.1;9;2.1;-13.1;8350;34230;4.1
0202;61288;131649;19130;39;26.7;45.6;32.2;28.6;26.8;20.4;26.3;16.4;34.6;75.1;66.6;3.4;5.1;24;5.7;10.6;2.5;6;2.1;-15.4;9040;39640;4.4
0203;6957;15143;14560;17.5;41.1;;52.4;45.2;39.2;34.6;44.2;34.1;48.3;59.6;49.8;4.8;5;28.6;4.3;17.7;3.2;11.8;2.7;-10.2;7820;26990;3.5
0204;9092;20678;17040;29.8;31.8;55.9;45.5;34;32.8;24;29.7;21.6;43.5;68.7;58.4;3.9;6.4;26.9;5.7;12.3;2.8;7.2;2.3;-13.6;8550;35580;4.2
0205;20499;47276;16820;28.4;32.7;55.8;43.8;35.8;32.5;25.5;33.8;25.8;43.1;68.3;58.6;4.3;5.4;23.7;9.6;12.9;2.8;8.2;1.9;-14.5;8550;34550;4
0206;25109;55786;19320;36.7;26.1;46.1;31.2;27.5;26.1;20.1;29.4;18.3;36.5;75;65.4;3.6;6;23.5;6.5;9.8;2.4;5.7;1.7;-14.8;9040;39420;4.4
0401;44589;127678;13680;20;46.5;64.5;52.6;47.7;41.5;36.9;45.1;33.1;59.9;70;57.1;5.4;7.5;13.4;4.8;22.7;6.3;11.8;4.6;-10.9;7830;30310;3.9
0402;76081;210768;16300;31.4;35.6;49.7;37.9;36;33.4;30.3;39;28.3;43.7;78.4;65.3;5.3;7.8;14.4;7.3;14.6;4.1;8;2.5;-14.7;8490;38420;4.5
0403;79328;204270;16930;34.5;34.3;49.7;38;35.7;31.4;25.9;32.7;18.1;43.8;78.6;66.8;4.5;7.3;15.5;7.3;14;3.9;6.9;3.2;-15.4;8690;40130;4.6
0404;116018;312799;14880;25.4;40.9;55.4;43.5;42.2;39.3;32.6;43.1;32.7;51.1;71.3;57.8;5.8;7.7;17;7;17.5;4.5;9.6;3.4;-12.8;8050;33740;4.2
1101;236392;611175;23860;63.9;12.8;17.8;14.4;14.7;12.3;9.1;6.5;5;26.1;85.5;79.2;3;3.3;22.6;6.9;4.8;2.4;1.4;1;-19.8;11970;41090;3.4
1102;29899;75500;22880;56;10.5;16.3;13.1;11.5;9.8;6.8;6.6;5.5;24.1;78.6;70.5;3;5.1;25.1;8.3;5;2.5;1.6;0.9;-17;12850;36880;2.9
1103;42937;107068;24210;63.7;9.5;15.6;13.2;10.5;8.5;6.3;5;5;24;80.4;74.2;2.5;3.7;26.1;8.6;4.1;2.1;1.2;0.8;-19.2;13220;40060;3
1104;226357;594190;22440;60.3;15.3;20.7;18.6;18.1;14.4;9.7;6.5;5.3;30.1;83.6;77.8;2.9;2.9;23.1;6.4;6;2.9;1.8;1.3;-19.1;11290;38720;3.4
1105;81921;196603;23440;59.4;12.3;22;17.2;14.7;11.1;7.2;6.4;5.2;27.8;75.5;67.8;2.7;5;28.7;11;4.6;2;1.6;1;-19.8;12130;42130;3.5
1106;178927;466639;24350;65.5;11.2;14.4;12.6;12.2;10.7;8.5;7.3;5;22.8;87.3;80.9;2.9;3.5;20.5;7.3;4.6;2.3;1.4;0.9;-19.7;12560;41050;3.3
1107;77970;200479;23410;60.6;11.7;17.9;13.5;12.5;10.6;9.2;7.5;5;26.3;83.9;77.3;2.9;3.7;21.2;7.8;5.1;2.5;1.6;1;-18;12330;38230;3.1
1108;76201;190349;22720;58.6;13.6;19.2;16.8;16.1;12.4;8.3;6.5;5;28.5;81.1;74.8;2.9;3.4;24.2;7.2;5.9;2.7;1.9;1.3;-18.4;11810;38410;3.3
1109;2831591;6446396;24030;64;17.4;19.2;16.8;19.7;18.9;15.6;10.5;6.2;25.3;88.2;78.8;3;6.4;19.4;13.9;4.1;1.5;1.6;1;-25.6;10450;54520;5.2
1110;23486;57727;21570;52.4;12.2;17.1;14.9;14.4;12;8.3;6.7;6.4;26.9;74.4;65.5;2.9;6;27.7;9.2;5.4;2.6;1.8;1;-16.7;12190;35560;2.9
1111;32024;78648;28240;73;5;12.4;6.3;5.3;5;5;5;5;13;82.5;76.4;2.2;3.9;27.4;10.1;2.5;1.4;0.6;0.5;-22.5;16000;48640;3
1112;332599;944915;19660;52.6;22.2;25.5;25.4;26;21.8;16.6;11.2;10.9;34.9;81.7;74.8;3.5;3.4;21.4;6.6;7.9;3.6;2.6;1.7;-17.6;9820;35850;3.7
1113;212085;533423;25590;68.5;10.8;15.9;13;12.8;9.7;7.2;5;5;23.1;86.1;80.7;2.4;3;23.3;8.5;3.8;1.9;1.1;0.8;-21.7;12700;45330;3.6
1114;313259;803040;25380;66.2;12;16.9;14.2;13.6;11.2;8.9;6.6;5;24.2;86.8;80.2;2.8;3.8;22.6;10.1;3.9;1.9;1.2;0.8;-23.4;12250;50660;4.1
1115;238509;596102;28050;72.3;8;13.2;9.4;9;7.8;5.5;5;5;16.7;86.9;80.9;2.3;3.7;23.5;10.4;2.9;1.5;0.8;0.6;-23.7;14070;52540;3.7
2401;74908;168783;21830;52.2;12.6;19.7;17;15.2;12.4;7.5;6.7;5;29.9;69.3;61.7;2.7;4.9;33.1;8.9;5.4;2.2;2;1.2;-16.7;12110;35950;3
2402;91460;195149;21250;49.3;13.7;22.2;17.1;15.8;13.6;9.6;8.7;6.4;30;67.3;59.7;2.4;5.2;34.3;8.5;6.1;2;2.7;1.4;-16.2;11810;35280;3
2403;88013;206370;23070;57.8;10;15.1;11.6;11.7;9.8;6.8;5.4;5;23.4;76.8;69.1;2.7;5;28;8.2;4.5;2.2;1.4;0.9;-17.5;13050;37860;2.9
2404;25220;55465;20830;46.5;13.1;21.9;16.8;16.7;13.2;8.4;6.9;6.8;30.4;62.6;53.6;2.5;6.5;37.1;10;5.4;2.4;1.9;1.1;-15.1;12040;33730;2.8
2405;92199;190784;20240;43.4;14.6;24.7;18.3;17.1;14.4;10.2;10.9;8.1;30.4;62.6;54.6;2.7;5.3;37.6;8.8;6;2;2.6;1.4;-15;11640;32750;2.8
2406;19875;43403;21200;46.4;12.7;17.5;15.6;13.6;13.3;9.4;10.3;7.7;26.1;64.9;55.6;2.7;6.6;36.9;8.9;5.1;1.9;2.1;1.1;-15.8;12210;35760;2.9
2407;35949;79250;21100;49;13.7;17;17.6;16;13.6;10.4;8.9;7;28.7;66;58.2;2.8;5;35.5;8.9;5.3;2.2;1.9;1.2;-15.7;11800;34670;2.9
2408;25767;54259;20230;40.6;13.7;21.6;16.8;15;14.8;10.1;10.9;8.5;29;60.5;51.4;2.8;6.3;38.4;10.3;5.4;1.9;2.3;1.2;-14.6;11900;32820;2.8
2409;55808;125703;20590;47.4;15.8;25.1;20.9;19.1;16;10.1;6.8;7.6;33.6;65.6;58.1;3.1;4.4;35;9;6.2;2.5;2.3;1.4;-15.8;11220;33610;3
2410;180030;419619;22640;56.6;12.4;21.1;15.4;14.7;11;7.6;5.9;5;27.6;75.5;68.9;2.6;4;28.3;9;5.2;2.3;1.7;1.2;-18;12200;38330;3.1
2411;27455;66123;21420;50.2;11.6;17.7;13.7;13.4;11.3;8;7.4;6.2;27.1;72.6;64.7;3;4.9;28.7;9;5.2;2.6;1.6;1;-15.5;12510;34340;2.7
2412;42211;89727;20510;44.8;13.7;21.4;18.4;17.4;14.2;8.7;8.8;7.9;29.6;60.5;52.7;2.9;4.9;40.4;8.9;5.3;2;2.1;1.2;-15.1;11950;33000;2.8
2413;227402;502787;21950;51.5;13;23.7;15.3;14.4;12.3;8.4;7.5;5;27.8;73.2;65.6;2.9;4.7;30;8.8;5.5;2.1;2.1;1.3;-17.5;12010;37620;3.1
2414;29498;63842;21170;47.7;11.9;18.4;16.5;14.7;12;7.7;6.6;6;27.8;65.7;57.4;2.6;5.7;35.7;9.5;4.9;1.9;1.9;1.1;-15.8;12400;34720;2.8
2415;21982;47043;19830;42.1;17.3;29.8;24.3;21.5;17.3;10.9;8.3;8.1;40.2;61.5;54.3;3;4.2;37.8;7.6;7.7;2.4;3.5;1.8;-14.6;10840;31930;2.9
2701;19040;39386;20010;43.1;15.7;26;19.6;19;15.8;11.3;11.7;9.7;29.9;61.3;51.2;2.8;7.3;39.8;8.8;5.4;1.9;2.3;1.2;-15.3;11400;32780;2.9
2702;81385;176845;20780;48.6;14.7;21.5;18.7;18.1;15.7;9.5;7.8;7.2;31.8;66.2;57;2.6;6.6;35.1;9.2;5.9;2.2;2.4;1.3;-16.4;11540;34450;3
2703;23453;46953;20180;43.5;15.4;22.7;18.4;20.2;17.1;11.4;10.4;10.4;30.3;55.9;46.2;2.3;7.4;43.3;10.2;5.4;1.8;2.5;1.1;-14.8;11310;33470;3
2704;34563;77354;22700;54.4;9.2;12.9;10.8;10.5;9.3;6.7;7.3;5.2;20.1;73.1;60;2.3;10.8;28.5;13.1;3.8;1.7;1.3;0.8;-18.5;13320;40650;3.1
2705;82280;184905;21560;50.6;14;21.9;17;16.5;13.3;9.3;8.4;5.6;29.8;74.7;67.7;3.2;3.8;29.2;7.1;5.6;2.2;2.1;1.3;-16.6;11780;36750;3.1
2706;132999;294763;21850;51;13;25.3;15.7;14.3;11.7;8.1;8;5;28.2;73;64.7;2.6;5.7;29.3;9;5.9;2.3;2.2;1.4;-17.2;12040;36950;3.1
2707;69452;153684;21370;50.6;12.3;19;15.6;13.9;11;8.3;9.7;5.6;27;70.7;62.2;2.7;5.8;32.2;8.6;5.4;2.2;2;1.2;-16.9;12320;35540;2.9
2708;39835;84116;20230;41.9;13.3;18.9;16.1;15.3;15.2;9.3;10.6;8.2;27.6;60.7;51.4;2.4;6.9;39.1;10.1;4.9;1.9;1.9;1.1;-14.8;12040;32470;2.7
2709;27495;57433;20570;44.9;13.6;17.5;16;16.9;15.6;9.2;9.3;8.5;26.9;63.1;53.4;2.5;7.2;36.7;9.8;5.4;2;2.3;1.1;-15;11880;33310;2.8
2710;45344;95479;20200;43.8;14.1;21.5;17.8;17.8;14.4;9.5;9.2;6.5;28;63;55.7;2.8;4.5;38.4;7.3;6.3;2.2;2.6;1.5;-15;11830;32630;2.8
2711;167398;365565;22690;55.9;11.2;20.3;13;12.6;11;7.1;6.6;5;25;74.1;65.8;2.5;5.8;30.1;9.2;5;2;1.8;1.2;-18.4;12600;38430;3.1
2712;36706;81507;21110;47.4;12.7;18.4;15.9;15.1;12.5;8.1;8.9;6.4;27.6;67.4;60.1;2.5;4.8;34.7;7.9;5.7;2.3;2.2;1.2;-15.7;12230;34220;2.8
2713;71765;152736;21140;47.5;12.2;18.1;14.8;13.6;11.9;8.9;10.7;7.4;25.3;66.1;57.7;2.6;5.8;35.8;8.7;4.9;2;1.8;1.1;-15.5;12350;34630;2.8
2714;71539;162185;20910;48.2;14.5;21.7;18.2;17.9;13.7;9.7;8.3;6.2;30.9;70.4;63.3;3.2;3.9;32.1;6.4;6.5;2.5;2.5;1.5;-15.4;11780;35090;3
2715;52674;123423;27350;64.5;6.3;7.1;5.4;5.8;6.4;6.7;8;5;14.1;91;82.7;3.3;5;18.5;7.6;2.6;1.3;0.8;0.5;-19.7;14810;48400;3.3
2716;22843;51863;23370;56.2;11.1;14.7;11.7;13.2;11.2;8.1;8.3;5.2;24.1;80.3;73.3;3.3;3.7;25.7;7.8;3.9;1.7;1.3;0.9;-17.7;12660;42650;3.4
2717;48299;110179;21060;50.2;13.8;20.1;16.7;16.5;13.9;9.6;7.3;7.1;30.1;69.2;60.9;2.8;5.5;32.8;8.5;5.8;2.5;2.1;1.2;-16.3;11810;34180;2.9
2718;56155;123037;20350;43.9;14.4;22.1;17.5;16.6;14.2;9.9;11.2;8.3;29.9;65.9;57.9;2.7;5.3;34.9;8;5.9;2.3;2.3;1.3;-14.7;11800;32590;2.8
2801;18570;40312;20110;42.5;15.4;22.2;18.8;18.7;16.8;9.9;10.2;8.5;29.8;63.7;54.5;2.6;6.6;36.2;8.5;6;2.3;2.3;1.4;-14.4;11450;31890;2.8
2802;39838;86893;20430;41.4;12.5;15.4;12.8;14.4;13.7;8.9;12.1;8.2;23;64.6;55.4;2.3;6.9;34.5;9.9;5.3;2.1;2;1.2;-14.3;12240;32210;2.6
2803;29995;66989;21080;48;12.9;21.8;15.9;14.2;13;9.2;7.7;6.7;27.8;66.2;58.2;2.9;5.1;34.1;9.4;5.9;2.2;2.4;1.3;-15.6;12110;34590;2.9
2804;222811;498897;21840;51.2;11.8;21.2;13.6;13.7;11.9;7.2;6.8;5;24.5;71.5;63.2;2.8;5.5;31.1;8.8;5.5;2.2;2;1.3;-16.9;12440;36740;3
2805;83252;183294;21590;49;11.4;16.8;13.4;13.4;10.4;7.8;9.2;5.1;23.2;70.7;63.1;2.6;5;31.9;7.6;5.6;2.1;2.2;1.3;-15.8;12590;35370;2.8
2806;28470;61768;20370;42.8;13;17.8;15.6;16;13.8;8.4;10.2;8;25.7;62.5;50.9;2.5;9.1;37.8;9.6;5.4;2.1;2.1;1.2;-15.3;12110;33910;2.8
2807;63620;144206;20540;45.6;14.1;21.3;17.4;16;13.9;9.4;9.6;6.5;27.7;67.9;59.3;2.7;5.9;32.9;8.2;6.3;2.3;2.6;1.4;-15.3;11840;34220;2.9
2808;75590;178695;21620;51.9;13.6;20.3;17.5;15.8;13.1;8.2;6.7;5.2;29.4;72.9;65.5;3;4.4;29;8.2;6.4;2.6;2.4;1.4;-16.5;11830;35840;3
2809;42196;91639;19960;40.8;14.4;20.9;17.5;17.7;15;9.8;10;8.1;30.2;62.8;54.5;2.5;5.8;36.4;9.5;5.7;2.3;2.1;1.3;-14.4;11690;31700;2.7
2810;26306;54555;21360;48;11.2;16.1;15.4;13.4;11.9;7.7;8.4;6.3;22.1;58;47.9;2.5;7.6;42.3;12.4;4.3;1.6;1.7;1;-17;12650;37210;2.9
2811;46208;102704;21470;49.9;12.5;16.2;14;14;13.7;9.8;8.8;6.6;24.1;68.4;59.2;3;6.2;32.9;10.9;5.1;2;2;1.1;-17.3;12210;37190;3
2812;19758;42620;19790;43.1;16.9;27.8;21.6;20.3;18.3;10.8;10.2;9.3;34.5;61.7;53.3;2.8;5.6;37.7;9.2;6.1;2.3;2.4;1.4;-14.7;11020;32160;2.9
2813;138418;311822;21110;50.1;15.4;27;19.4;17.2;14.2;9.7;8.2;5;30.3;71.8;63.9;3.1;4.8;30.4;7.4;7.1;2.5;2.9;1.7;-16.7;11380;36170;3.2
2814;32465;70980;20280;44;14.9;22.3;17.1;17;16.5;10.6;9.5;7.5;28.4;66.4;57.5;2.9;6;33.8;9.2;6.1;2.3;2.3;1.5;-15.5;11670;33960;2.9
2815;301636;682609;21530;51.3;14.9;24.6;17.3;17.4;14.4;9.5;7.5;5;29.5;74.1;66.5;2.9;4.7;29;7.5;6.5;2.4;2.5;1.6;-17.1;11460;36880;3.2
2816;46771;103441;20680;43.9;12.7;18.9;14.5;14.4;13.3;8.3;10.2;6.7;25.9;67.6;58.9;2.5;6.2;33.1;8.1;5.9;2.4;2.2;1.3;-14.7;12200;32780;2.7
2817;53197;129043;21860;53.5;12.4;19.5;15.7;14.6;11.2;8.2;7;5.6;26.8;74.8;67.2;3.3;4.3;28.8;7.5;5.6;2.5;2;1.1;-16.7;12220;36540;3
2818;19194;42785;19930;39.5;14.1;17.8;14.6;16.8;15.3;10.1;12.1;8.5;26.1;65.9;56.7;2.6;6.6;33.1;8.9;6.3;2.5;2.4;1.4;-14.2;11830;31270;2.6
2819;47824;114849;21430;48.4;11.7;17.9;12.5;13.3;11.9;7.7;8.2;5;25.7;74;66.8;2.8;4.4;28.4;7.2;5.8;2.5;2.1;1.2;-15.4;12530;35050;2.8
