CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
634;58693;132613;22320;50.3;10.5;15.7;10.2;10.5;11.1;8.5;11.2;6.8;24.2;72;64.1;2.6;5.3;30.5;9.2;4.3;1.9;1.6;0.8;-16;12860;36060;2.8
635;24753;54886;20400;42.2;14.7;19.7;17.8;16.3;14.7;11.3;11.2;9.1;32;67.2;59.6;3.2;4.4;32.9;9;5.7;2.2;2.3;1.2;-14.8;11480;33010;2.9
641;138347;287816;21890;51.5;12;17.6;13;14;13.4;8.7;9;6.7;21;66.3;56.4;3.1;6.8;34.3;13.4;4.6;1.5;2;1.1;-18.6;12350;39100;3.2
642;31567;68785;20690;45.2;13.3;19.6;15.4;16.5;13.9;9;12;9;26.6;62.7;53.2;2.7;6.8;38;9.4;4.9;1.8;2.1;1;-15;12020;33650;2.8
643;134924;296765;22130;51.4;12.3;23.6;13.4;13.6;12.4;8.2;9.5;5.7;26.4;70;62.2;2.8;5;32.2;9.9;5.3;1.8;2.2;1.3;-17.4;12240;38750;3.2
651;18636;38044;20020;42.8;14.6;21.5;18.1;17.9;15.1;10.4;11.3;8.3;27;63.3;51.7;4.2;7.4;36.6;9.7;5.5;1.6;2.6;1.3;-15.1;11690;32840;2.8
652;22299;45280;20510;44.5;14.7;20.9;19;16.7;14.9;11.3;13;10;27.5;60.2;50.2;3.1;6.9;41.4;8.6;4.8;1.5;2.2;1.1;-15;11560;32870;2.8
653;63120;133623;20500;44.8;15.8;28.8;20.2;17.4;15.4;10.4;12.7;8.1;33.2;64.4;55.7;2.9;5.8;36.8;8.2;6.3;2;2.8;1.5;-15.7;11370;33870;3
661;61998;129034;20160;44.6;17.4;27.8;21.6;21.2;20.5;11.7;11.8;10.4;31.3;55.4;45.6;3.6;6.2;43.7;11.6;5.7;1.7;2.6;1.4;-16.4;10930;34600;3.2
662;127868;272165;19020;41.6;22.7;35.4;28.4;26.4;24.1;15.3;14.2;10.6;39.5;62.2;51.2;3.7;7.3;35.4;10.3;8.9;2.4;4.1;2.4;-16.8;9940;33990;3.4
663;26521;56379;18960;38.6;21.1;34.2;26.1;24.2;21.6;15.1;15.7;13.5;36.4;61;49.9;3.9;7.2;37.1;9.9;7;2.2;3.1;1.7;-15;10230;32130;3.1
672;97765;232609;23730;58;8.9;15.8;10.9;10.3;7.9;6.2;6.9;5;21.9;79;72.8;2.3;3.9;26.9;8.2;3.4;1.6;1.1;0.7;-17.5;13530;39500;2.9
673;43189;103193;23960;58.9;7.8;13.5;10.1;9.2;7.3;5;5.6;5;18.2;77.2;70;2.4;4.8;28.1;9.5;3.2;1.6;1;0.6;-18;14020;39500;2.8
674;53778;130341;23520;55.6;8.7;16;11.5;9.7;7.5;5.7;7.5;5;21.9;76.2;69;2.3;4.9;28.5;9.3;3.4;1.7;1.1;0.6;-17.4;13580;39170;2.9
675;66935;159452;23480;57.4;8.9;14.8;11.5;10;7.3;6.2;6.5;5;20.2;78.1;70.9;2.6;4.6;26.3;9.6;3.7;1.8;1.2;0.7;-17.7;13510;38690;2.9
678;208082;458964;20760;51.9;20.6;28.8;24.8;25.3;19.6;13.3;8.5;5.9;31.5;75.9;67.1;3.1;5.7;26.3;10.5;6.9;2.3;2.7;1.9;-19.6;10160;40450;4
681;28574;68992;26460;63.3;6.7;9.4;8.7;6.7;6.3;5.4;5.2;5;17.5;83.9;77.4;2.9;3.6;25.6;7.6;2.5;1.2;0.8;0.5;-19.6;14630;47800;3.3
682;90210;204373;22920;56.1;11.5;19;16;13.2;10.4;7;6.4;5;23.2;74.8;66.9;2.5;5.4;28.8;10.2;4.3;1.8;1.5;1;-18.1;12500;39940;3.2
684;146759;339458;22550;54.9;16.5;24;20.4;20.3;15.6;10.8;8.2;6.1;31.4;80;73.2;3.4;3.4;26.9;7.6;5.2;2;1.9;1.3;-19.7;10970;46330;4.2
686;53729;124820;23120;56;9.1;15.6;11.5;11;8.3;6.4;5.4;5;21.6;75.3;68.5;2.8;4;29.6;8.3;3.9;1.8;1.3;0.8;-17.1;13380;39010;2.9
691;663887;1511296;23010;57.9;14.7;21.6;16.2;17.4;14.5;9.7;8.1;5;26.2;79.6;71.7;3;4.9;23.8;11.8;5.2;2.1;1.8;1.3;-20.4;11440;43750;3.8
692;102501;246948;22880;53.6;10.8;16.4;12.2;12.7;10.3;7.4;7.4;5;24;75.7;67.8;2.8;5.1;26.4;10.6;4.8;2.3;1.5;1;-17.5;12750;39430;3.1
701;47141;105942;20400;43.8;14.1;19.8;17;16.2;14.1;10.3;10.3;8.2;30.7;68.5;61.1;3.1;4.3;33.4;6.8;5.7;2.3;2.2;1.2;-14.4;11830;32710;2.8
702;55642;123355;20970;46.1;12.4;20;14.5;14;12.1;8.7;9.9;6.8;26.9;68;59.8;2.5;5.7;33;8.7;5.5;2.2;2.1;1.2;-15.2;12290;33650;2.7
711;58821;123264;20130;43.7;14.6;22.9;18.5;18.4;14.5;9.9;9.6;7.1;28.5;62.8;54.9;2.8;5.1;38.7;7.4;6.2;2.2;2.5;1.5;-15.1;11720;32620;2.8
712;67678;149214;21440;50.9;12.4;19;16.1;14.2;11.1;8.3;9.3;5.5;27.1;70.7;62;2.7;6;32.2;8.8;5.4;2.2;2;1.2;-17.1;12280;35880;2.9
713;39498;83468;20270;42;13;18.3;15.6;14.8;14.8;9.3;10.6;8;27.1;61.2;51.8;2.4;7;38.8;10;4.9;1.9;1.9;1.1;-14.9;12150;32490;2.7
714;29580;64938;20660;45;12.1;17.8;13.9;12.3;12.2;8.8;13.1;8.9;24.3;65.2;56.7;2.8;5.7;36.6;8.1;4.7;2.1;1.7;0.9;-14.6;12350;32470;2.6
715;49342;108150;21590;51.6;13.1;19.4;16.5;15.6;13.7;8.4;7.7;5.7;26.8;69;59;2.6;7.4;33.4;10.3;4.9;2.1;1.7;1.1;-17.6;12030;37490;3.1
721;62575;145379;20790;44.8;11.3;14.7;12.9;12.6;12.1;8.1;8.4;6.2;26.4;69.2;61.6;2.7;4.9;32.2;8.3;5.1;2.5;1.5;1.1;-14.8;12590;32130;2.6
722;64294;146922;20880;45.4;11;15.4;12.5;12.7;11.9;7.4;7.7;6.4;26.2;68.2;60.7;2.5;5;33.1;8.4;4.9;2.4;1.5;1;-14.6;12710;32010;2.5
723;115181;254913;21330;50.6;15.3;28.3;19.4;18.5;14.3;8.4;6.2;5;33.9;70.5;63.4;2.6;4.5;32.2;8;6.4;2.5;2.3;1.6;-17.1;11300;35780;3.2
731;49595;109361;22710;56.8;10.5;14.4;12.8;12.3;9.8;7.2;7.8;5.4;19.3;74.4;62.1;3.5;8.8;26.2;13.8;3.6;1.7;1.1;0.8;-18;12870;37680;2.9
732;120356;270018;23460;57.1;9.9;16.5;11.3;11.3;10.1;6.7;6.4;5;20.9;73.4;65.1;2.7;5.6;29.2;11.5;4.1;1.8;1.4;0.9;-18.2;13060;40220;3.1
733;18873;40625;22540;55.6;8.9;12;9.4;10.5;9.7;6;8.1;5;18.1;70;59.9;3;7.1;32.2;11;3.4;1.7;1;0.7;-16.6;13520;35790;2.6
741;122368;278687;25970;62.4;7.5;10.9;8.7;8.3;7.2;5.8;5.3;5;15.2;80.2;72.3;2.7;5.2;23.3;12.9;2.7;1.3;0.8;0.6;-19.1;14260;51140;3.6
742;80365;187978;24920;59.1;8.8;11.7;9.6;9.2;8.2;7.7;7.5;5;16.5;82.3;73.9;3;5.4;21.2;11.5;2.9;1.5;0.8;0.6;-17.9;13610;47690;3.5
743;75241;173748;30370;45.5;11.4;14.5;11.1;12.3;11.2;10.5;9.4;5;22.2;88.9;82.4;3.3;3.2;16.9;7.7;2.2;0.9;0.8;0.5;-15.7;12320;67610;5.5
744;62402;143684;27510;58.2;8.7;10.9;8.7;9.4;8.2;7.7;8.3;5;17.3;85.5;78;3.2;4.3;20.8;9.8;2.2;1;0.7;0.5;-18.3;13700;56960;4.2
751;1025721;2039805;28270;69;15.2;16.2;11.8;16.1;18.4;15.7;10.7;5.5;20.4;88.3;76.4;2.8;9.1;19.2;19.2;2.8;0.8;1.2;0.8;-29.5;10820;68990;6.4
761;101388;230639;20500;45.6;13.7;20.7;16.3;15.5;13.7;9.6;9.8;6.9;27.6;68.1;59.4;2.8;5.9;32.7;8.4;6.1;2.3;2.5;1.3;-15.3;11960;33630;2.8
762;163774;373609;21120;49.8;14.9;25.9;18.4;16.7;14;9.4;8.3;5;30;72.1;64.4;3.1;4.6;30.1;7.3;6.9;2.5;2.8;1.6;-16.4;11530;35910;3.1
763;266044;592614;21460;51.1;15.3;25.2;17.9;18.1;14.6;9.8;7.5;5;29.4;73.9;66.1;2.9;4.9;29.3;7.6;6.5;2.3;2.6;1.6;-17.3;11360;37240;3.3
771;127114;329004;23340;60.8;11.3;16.5;13.2;12.3;10.3;8.4;7.3;5;24.7;84;77.4;3;3.6;21.5;7.1;5.2;2.6;1.6;1;-17.8;12510;37840;3
772;103635;267752;22800;59.8;13.2;17.8;15.8;15.5;12.1;8.4;6.8;5;27.8;83;77.2;2.9;2.9;22.9;6.3;6;2.9;1.8;1.3;-18.2;11930;37910;3.2
773;71371;182086;22000;53.7;12.9;20.2;16.3;14.9;11.8;8;7.4;5.6;29.8;77.1;69.5;2.9;4.7;25.8;7.9;5.8;2.8;1.9;1.1;-16.6;11980;35840;3
774;65546;154775;24610;62.8;10;19.1;13.5;11.7;9.3;6.3;5.5;5;23.2;76.4;68.3;2.6;5.5;28.7;12.1;3.6;1.6;1.2;0.8;-20.8;13040;44620;3.4
775;172909;449559;24290;65.5;11.4;14.7;12.9;12.5;11.1;8.6;7.4;5;22.9;87.4;81.1;2.9;3.4;20.5;7.1;4.7;2.3;1.4;1;-19.7;12470;41000;3.3
781;101908;269821;22010;57.2;15.4;20.7;18.3;18;14.6;10.9;9;5.2;30.8;80;73.6;3.3;3.1;25;6.9;6.1;3;1.8;1.3;-18;11310;37750;3.3
782;90396;228962;28570;73.8;6;12.9;7.2;6.7;5.6;5;5;5;16.3;84.5;78.6;2.3;3.6;25.9;9.9;2.7;1.5;0.7;0.5;-23;15400;49900;3.2
783;210989;530736;28370;71.6;9.2;14.2;11.1;10.3;8.7;6.9;5;5;19.8;89;82.4;2.5;4.1;22;11.7;2.8;1.4;0.8;0.6;-25.5;13390;56930;4.3
784;168374;416119;27760;71.6;8.8;13.4;10.3;9.9;8.6;6;5;5;16.5;87.4;81.5;2.3;3.6;22.8;10.7;3.1;1.6;0.8;0.7;-24;13630;53530;3.9
791;45845;106539;19920;39.2;12.9;18.8;14.8;14.8;12;8.5;12.3;7.3;31.8;67.8;58.7;2.5;6.6;31.4;9.5;5.8;2.6;2;1.2;-14.5;12170;31060;2.6
792;87531;194011;21840;50.3;11.6;21.2;13.1;11.9;11.3;8;10.2;5.7;26.5;72.8;65.4;2.3;5.1;31;8;5.2;2;2;1.2;-17;12520;36470;2.9
793;28603;63874;19910;38.6;13.5;16.8;14;14.9;13.2;10.5;14.3;8.8;28.7;66.5;56.9;2.6;7;32.8;9.4;5.6;2.3;2.1;1.2;-14.3;12010;31550;2.6
801;54033;121254;19720;42.8;16.2;27.4;20.2;18.7;16.6;10.9;10.5;8.6;33.2;64.5;55;2.9;6.6;34.9;9.4;6.5;2.2;2.9;1.4;-15.3;11370;32700;2.9
802;122569;277484;20720;48.5;16.8;31.1;19.7;18.8;15.9;10.6;9;6.2;32.9;73;64.1;2.8;6.1;28.2;9.3;6.9;2.3;3;1.6;-17.4;10990;36090;3.3
803;19005;45729;20860;47.2;13;19.9;15.4;15.1;11.7;8.6;8.6;6.8;28.7;74.4;65;3.1;6.3;26.6;8.7;6;2.5;2.3;1.2;-15.7;12110;34150;2.8
804;38953;91083;19860;43.3;16.7;23.3;21;19.9;17;10.7;9.4;8.6;36.2;69;59.3;3.2;6.5;30.6;8.7;6.8;2.6;2.8;1.4;-15.1;11240;32710;2.9
811;85439;186891;20600;43.9;15.5;26.1;18.6;17.6;15.8;10.6;12;8.5;31.6;64;54.4;3;6.6;35.5;10.4;5.9;2.1;2.4;1.4;-15.8;11390;34850;3.1
812;84788;190901;20210;41.8;15.7;25.2;18.1;17.9;15.5;11.6;12.5;9;32.9;65.7;56.8;3;5.9;33.7;10.1;6;2.2;2.4;1.4;-15.5;11400;33860;3
821;32615;75204;19000;38.2;20;29.7;24;22.8;19.6;14.7;16.4;12.6;36.7;63.3;53.4;3.4;6.5;33.9;9.9;7.1;2.6;2.9;1.6;-14.2;10470;32270;3.1
