CODGEO;NBMENFISC18;NBPERSMENFISC18;MED18;PIMP18;TP6018;TP60AGE118;TP60AGE218;TP60AGE318;TP60AGE418;TP60AGE518;TP60AGE618;TP60TOL118;TP60TOL218;PACT18;PTSA18;PCHO18;PBEN18;PPEN18;PPAT18;PPSOC18;PPFAM18;PPMINI18;PPLOGT18;PIMPOT18;D118;D918;RD18
600;2588;5450;19480;38.4;16.3;;;22.9;;;;10.2;29.7;59.1;50.5;2.8;5.8;37.1;11.4;6.5;2;2.9;1.6;-14.1;11500;31840;2.8
601;2515;5262;20170;40.7;15.7;;;;;;;10.8;29.3;61.4;48.8;2.4;10.2;36.7;11.6;5.5;1.8;2.4;1.3;-15.2;11370;34220;3
602;2537;5521;19460;39.4;15.4;;;;16.4;;;9.4;32.4;59.2;49.5;2.5;7.2;38.1;10.3;5.8;2.4;2.1;1.3;-13.4;11500;29680;2.6
603;2377;5262;18680;36.7;19.6;;;24.2;20;;;10.5;39.2;61;52.7;4;4.3;36.8;7.7;8;2.4;3.7;1.9;-13.5;10740;30130;2.8
604;2510;5243;19510;41.6;16.4;;;21.6;;;;9;27.8;57.6;50.4;3.2;4;40.5;9.7;6.8;2.3;2.9;1.6;-14.6;11380;31830;2.8
605;2947;5770;22040;49.7;9.3;;;;;;;5.7;22.6;50.7;43.1;3.2;4.4;50;12.4;3.6;1.2;1.6;0.8;-16.7;13240;36610;2.8
606;2406;5397;19850;39;18.1;;;21.2;;;;11.9;34.7;63;53.1;2.6;7.3;34.3;10.6;6.6;2.3;2.8;1.5;-14.5;10920;33270;3
607;2256;5585;21160;46.2;7;;;;;;;5;;80.1;72.7;2.3;5.1;22.7;6.7;4.6;2.7;1.1;0.8;-14.1;14260;31100;2.2
608;2909;5546;18560;37.1;21.4;;30.4;31.2;23;15;;10.5;36;47.6;38.4;3.6;5.6;49.9;8.2;8;1.9;4.1;2;-13.7;10360;29700;2.9
609;2610;5138;18290;31.2;18.4;;;;;;;13.1;30.2;48.3;40.8;2.7;4.8;48;9.4;7.3;2;3.5;1.8;-13;10690;28820;2.7
610;2390;5025;18870;36;21.1;;;27.2;20.1;;;10;40.6;62.3;54.7;3.2;4.4;36;7.6;8;2.5;3.5;2;-13.9;10360;30730;3
611;2099;5191;21560;50.5;11.9;;;17;;;;8.7;23.7;72.1;66.5;3.1;2.5;32.4;7.6;4.6;2.1;1.6;0.9;-16.7;12410;35760;2.9
612;2450;4876;19950;43;17.2;;;25.1;19.6;;;10.3;29.2;54.4;46.7;2.9;4.8;42.7;11.7;6;1.7;2.9;1.4;-14.8;10720;33750;3.1
613;2386;5091;20100;41.6;14.8;;;;;;;7.7;29.5;55.3;48.9;2.8;3.6;45.3;7.2;6.2;1.9;2.8;1.5;-14;11560;30290;2.6
614;2180;5096;18450;37.1;22.9;;27.7;27.1;22.2;;;10.7;44.6;66.6;57.7;3.8;5.1;31;7.3;8.8;3.2;3.6;2;-13.7;10320;30580;3
615;2067;5262;22400;52.7;5.4;;;;;;;5;;82.7;75.4;2.5;4.8;21.5;9;3.4;2.3;0.7;0.4;-16.6;15160;34730;2.3
616;2418;5008;19660;38.5;17;;;;21.3;;;11.8;31.4;60.8;49.7;2.3;8.8;37;10.9;6;1.7;2.9;1.4;-14.7;11010;34410;3.1
617;2347;5002;22120;55.7;11.6;;;;;;;;24;68.6;61.1;2.8;4.7;35;8.9;3.4;1.7;1;0.7;-15.9;12330;34030;2.8
618;2323;5036;19720;39.5;15.9;;;;;;;12;28.4;61.9;50.6;2.6;8.7;36.7;11.2;4.6;1.6;2;1;-14.4;11370;32260;2.8
619;2324;4835;20620;45.1;14.5;;;;;;;7.1;28.5;63.5;56.1;2.3;5.1;36.3;9.4;5.6;2.1;2.2;1.3;-14.8;11550;32240;2.8
620;2371;4867;20500;46.3;14.2;;;21.3;;;;;29.6;62.7;55;2.9;4.8;40.4;7.3;5.4;2;2.1;1.3;-15.8;11700;32820;2.8
621;2440;4904;19390;39.2;14.6;;;;;;;11.7;29.5;56.6;45;2.8;8.8;41.5;10.5;5.5;1.9;2.5;1.1;-14.1;11630;31200;2.7
622;1611;4084;19710;41.8;11.4;;;;;;;;17.3;78;72.2;2.4;3.4;23.2;5.6;7;3.8;1.8;1.4;-13.8;12670;30650;2.4
623;2104;4571;21090;49.9;11.7;;;;;;;;23.8;61.2;55.6;2.3;3.3;39;9.7;5.8;2.4;2.2;1.2;-15.7;12470;32780;2.6
624;2278;4833;18950;36.5;15.7;;;21.4;;;;8.2;35.3;54.8;46.7;3;5.1;44;9;5.7;2.3;2;1.4;-13.5;11410;29580;2.6
625;2212;4497;18860;35.5;16.6;;;;;;;;28.2;63;55.1;3.8;4.1;34.7;7.8;7.8;2.3;3.4;2.1;-13.3;11340;30460;2.7
626;2060;4585;17720;34.4;23.2;;31.5;34.5;;17.9;;13.6;42.7;55.7;48.7;3.1;3.9;42.1;7.1;7.8;2.9;3.2;1.7;-12.7;10060;29000;2.9
627;2245;4753;19870;38.8;12.9;;;;;;;6.9;26.6;57.3;49.8;2.4;5.1;40;10.5;5.9;1.8;2.7;1.4;-13.7;12290;31650;2.6
628;2086;4639;18280;35.9;25.6;;34.2;24.5;23.6;19.8;;;43;64.1;56.1;4.3;3.7;30.3;10.5;10.6;3;4.7;2.9;-15.5;10010;34080;3.4
629;1881;4343;19120;34.4;16.3;;;;;;;7.9;29.9;60.2;52.8;2.7;4.7;30.7;13.5;7.9;3;3;1.9;-12.3;11270;30880;2.7
630;2011;4671;20460;45.4;14.4;;;;;;;;21.6;71.8;64.2;2.7;4.9;29.8;7;6.6;2.5;2.7;1.4;-15.2;12090;35450;2.9
631;1983;4387;19660;41.8;16.3;;;;;;;8.2;36.7;62.9;53.7;2.6;6.6;35.9;8.5;6.7;2.8;2.3;1.6;-14;11410;31460;2.8
632;2201;4782;21910;51.6;9.1;;;;;;;6.5;;57.1;46.1;2.8;8.2;40.6;18.2;2.4;1.1;0.8;0.5;-18.3;13440;40290;3
633;2196;4462;20380;43.7;12.7;;;;;;;6.7;25.5;62.8;52.9;2.5;7.4;38.4;8.7;5.1;1.9;2;1.2;-15;12350;34000;2.8
634;1963;4532;19130;34.6;15.5;;;21.5;;;;;34.1;64.3;58.1;3.1;3.1;35.2;8;6.8;2.9;2.3;1.6;-14.3;11510;28400;2.5
635;2129;4406;19760;37.6;14.6;;;;;;;7;30.5;58.1;51.3;2.4;4.4;38.6;10.3;6.9;2.1;3.1;1.7;-13.9;11640;31550;2.7
636;2108;4505;19030;33.4;14.7;;;;;;;9.5;29.8;57.5;48.4;2.2;6.9;38;11.2;6.1;2.4;2.3;1.4;-12.8;11500;29750;2.6
637;1921;4343;20520;43.1;14.4;;;;;;;;30.4;63.1;53.9;3.4;5.8;36.3;9.2;6.1;2.3;2.4;1.4;-14.7;11660;33040;2.8
638;1920;4145;21370;48.4;11.2;;;;;;;;19.3;72.4;65;2.7;4.7;29.3;8.5;5.2;2.1;1.9;1.2;-15.4;12580;34330;2.7
639;1969;4149;19000;36.2;17.1;;;;;;;14;26.8;56.6;46.3;3.2;7.1;42.2;9.6;5.7;1.7;2.7;1.3;-14.1;11450;32150;2.8
640;2004;4488;22280;52;7.8;;;;;;;;16.4;70;62.3;2.3;5.4;31.2;10.6;4.4;2.2;1.3;0.9;-16.2;13700;34070;2.5
641;1970;4220;21090;46.7;11.7;;;;;;;6.8;25.5;65.2;58.8;2.9;3.5;37.2;7.7;4.7;2.2;1.5;1;-14.8;12080;33010;2.7
642;1859;4554;20800;47.8;9.9;;;;;;;6.6;22.1;75.5;67.4;2.9;5.2;25.3;9.2;5.1;2.7;1.5;0.9;-15.1;13060;32150;2.5
643;2006;4286;19620;39.6;17.6;;;;;;;10;29.1;60.5;49.1;2.4;9;38.4;8;6.8;2.2;2.9;1.7;-13.7;11200;30220;2.7
644;1890;3987;20180;46.6;16.9;;;;;;;;34.5;67.8;45.9;2.7;19.2;29.2;15.7;6.2;1.9;2.7;1.6;-18.9;10890;41600;3.8
645;2042;4505;22970;56.6;8;;;;;;;;16;75.6;64;3.8;7.8;25.6;12.9;3.1;1.8;0.7;0.6;-17.2;13850;35580;2.6
646;1862;4078;22410;54.5;10;;;;;;;;24.3;70.3;63.2;2.4;4.7;34.7;8.1;3.8;1.6;1.4;0.8;-16.9;13030;38330;2.9
647;1913;4518;20190;39.8;11.7;;;;;;;;24.5;71.9;64.6;2.8;4.5;29.2;6.1;6.3;3;2;1.3;-13.5;12520;30400;2.4
648;1910;4380;21280;50.3;10.9;;;;;;;7;20.1;63.3;53.9;2.4;7;37.3;11.5;4.1;1.7;1.6;0.8;-16.2;12910;36610;2.8
649;1728;4276;23910;58;6.7;;;;;;;;;77.3;68.8;2.5;6;24.8;13;3.5;1.9;1.1;0.5;-18.6;14440;39980;2.8
650;1774;4228;21780;49;11;;;;;;;;21.4;69.7;62.9;2.4;4.4;28.4;13.7;4.6;2.2;1.5;0.9;-16.4;12850;35770;2.8
651;1785;4308;23040;58.1;8;;;;;;;;;77.8;72.4;2.3;3.1;28.5;5.8;4.6;2.4;1.3;0.9;-16.7;13730;35480;2.6
652;1815;4089;20780;47.3;13.8;;;;;;;;26.5;68.5;62.7;3.4;2.4;31.9;8;6;2.8;1.9;1.3;-14.4;12110;33810;2.8
653;1809;3740;19020;38.6;20.8;;;29.3;;;;;38.2;58.9;51.9;3.6;3.4;37.3;7.4;9.9;2.8;4.6;2.5;-13.5;10600;30510;2.9
654;1960;3805;18980;38;18.7;;;;;;;11.4;28.7;55.6;46.2;2.6;6.8;42.2;9.7;7.2;1.8;3.5;1.9;-14.7;10720;32660;3
655;1716;3850;20620;42.4;14.2;;;;;;;;24.7;71.2;63.2;3;5;27.4;9.6;6.6;2.3;2.7;1.6;-14.8;11790;34320;2.9
656;1787;3833;21360;45.8;9.1;;;;;;;;;62.2;53.9;2.2;6.1;39.4;9.2;4.3;1.8;1.5;1;-15.1;13530;35240;2.6
657;1546;3726;21890;48.4;13;;;;;;;;32.4;76.2;68.8;2.8;4.6;27.3;7.2;5;2.2;1.7;1.1;-15.7;12120;35870;3
658;1688;3923;19070;36.8;15.9;;;;;;;10.1;29.3;66.5;54.3;2.9;9.3;32.8;7.3;6.8;3;2.4;1.4;-13.4;11480;29940;2.6
659;1684;3931;19660;42.2;17.3;;;22.3;;;;9.2;33.2;68;59.4;3.5;5.1;34.3;5.6;6.8;2.7;2.5;1.6;-14.7;11540;31820;2.8
660;1280;3047;18800;41.4;16.8;;;;;;;;24.7;74;66.4;2.9;4.7;24.9;6.7;8.1;4;2.3;1.8;-13.7;11570;29440;2.5
661;1733;3771;20240;39.9;16;;;;;;;8.9;32.1;59.3;52.6;2.9;3.8;38.6;8.8;7;2.1;3.2;1.7;-13.7;11570;31630;2.7
662;1531;3832;25940;66.8;;;;;;;;;;84;79.6;2.2;2.2;23.9;7.1;2.6;1.5;0.7;0.4;-17.6;15900;41790;2.6
663;1814;3703;20560;44.1;13.3;;;;;;;;26.2;58.6;50.8;2.8;5;40.3;8.8;7;2.1;3.1;1.8;-14.7;12300;32020;2.6
664;1679;3805;21040;47.6;11.1;;;;;;;;25.9;65.4;56.9;4;4.5;34.9;9.8;5.1;2;1.9;1.2;-15.2;12810;32840;2.6
665;1715;3429;18500;36.3;20;;;;;;;;34.5;52.8;45.3;3.4;4.1;43.3;8.6;8.7;2.1;4.3;2.3;-13.4;10450;31010;3
666;1428;3676;20990;46.2;8.7;;;;;;;;;78.1;67.9;2.5;7.7;23.4;7;5.3;3.2;1.3;0.8;-13.8;13630;31350;2.3
667;1476;3395;21440;41.8;10.7;;;;;;;;;67.5;56.9;2.7;7.9;32.2;9.7;5.3;2.5;1.7;1.1;-14.7;12680;33670;2.7
668;1525;2985;19750;40.6;14.8;;;;;;;;30.4;54.1;44;2.7;7.4;45.6;8.6;6.6;1.8;3.2;1.6;-14.9;11610;32840;2.8
669;1316;3187;22970;56;8.8;;;;;;;;;75.8;66.6;2.1;7.1;28.8;8.5;3.6;2;1;0.6;-16.7;13540;36700;2.7
670;1444;3159;24010;58.5;11.5;;;;;;;;26.1;79.5;43.3;1.3;34.9;20.2;20.2;3.3;1.3;1.3;0.7;-23.2;12370;57570;4.7
671;1352;3306;21480;45.9;10.7;;;;;;;;21.6;73.7;67.4;3.1;3.2;26;9.8;5.7;2.9;1.6;1.2;-15.2;12780;34380;2.7
672;1382;2962;20530;47;13.7;;;;;;;;31;63.3;55.9;2.6;4.8;38.2;7.9;5.8;2.4;2.2;1.2;-15.2;12060;33420;2.8
673;1255;3051;22680;52.7;9.6;;;;;;;;21.8;78.7;72.4;2.8;3.5;26.2;7.8;4.1;2.1;1.2;0.8;-16.8;13170;38410;2.9
674;1212;2725;21460;47.5;11.6;;;;;;;;;69.6;63.3;2.3;4;34.8;5.2;5.6;2.3;2;1.3;-15.2;12650;33040;2.6
675;1173;2946;24270;60;10.2;;;;;;;;;80.3;70.9;3.4;6;25.6;10.4;3.5;1.6;1.2;0.7;-19.8;12950;41710;3.2
676;1181;2554;18730;37.2;19.8;;;;;;;;34.6;62.1;55.6;3.8;2.7;33.5;9.7;8.1;2.9;3.2;2;-13.4;10450;28990;2.8
677;1129;2797;21700;50.6;8.9;;;;;;;;;72.4;61.7;3.2;7.5;29.1;9.9;4.2;2.1;1.3;0.8;-15.6;13410;34540;2.6
678;1054;2560;18640;39;19.2;;;;;;;;35.5;69.1;58.1;3.5;7.5;29.6;7.3;8.3;3.3;3.1;1.9;-14.3;11070;30770;2.8
679;1017;1941;19830;44.6;18.9;;;;;;;;28.4;64;52;2.6;9.4;34.9;12.5;6.9;2;2.9;2;-18.3;10340;37060;3.6
680;753;1638;20610;;;;;;;;;;;;;;;;;;;;;;;;
681;666;1403;26280;;;;;;;;;;;;;;;;;;;;;;;;
682;649;1490;28090;;;;;;;;;;;;;;;;;;;;;;;;
9B1;140136;308746;18090;34.6;29.2;49.4;35.6;30.8;29.4;22.9;30.2;21.1;37.9;72.7;63.5;3.7;5.5;24.3;6.3;11.4;2.6;6.8;2;-14.7;8850;37820;4.3
9B2;2922;6186;14240;16.6;42.6;;49.4;46.3;43;34.5;47.6;36.4;49;58.9;48.9;5;5;27.6;2.7;20.4;3.4;13.9;3.1;-9.6;7760;26230;3.4
9B3;2728;6095;14470;15.5;41.2;;;44;37.9;34.2;45.2;34.6;48;58.5;49.5;4.8;4.2;29.5;5.6;16.6;3.4;10.6;2.6;-10.2;7870;26290;3.3
9D1;115552;307876;16380;32.3;35.8;51.6;39.7;36.8;32.4;27.4;35.4;20.4;46.2;78.2;66.4;4.6;7.2;14.5;6.8;15.1;4.3;7.4;3.4;-14.6;8610;38700;4.5
9D2;83926;222009;15050;25.9;40.4;54.2;42.3;41.7;39.9;31.9;41.4;32;50.3;70.7;57.2;5.8;7.7;17.7;7.3;17.2;4.4;9.4;3.4;-12.9;8040;34130;4.2
9D3;11496;33305;13400;18.2;47.7;67.4;59.8;50.4;43.6;36.7;39.1;29.9;55.3;63;54.1;6.7;2.2;14.2;3.8;28.3;7.5;14.8;6;-9.3;8380;25820;3.1
9D4;61816;168503;16880;32.8;34.1;47.5;35;34.4;32.2;29.8;40;29.7;40.4;79.2;64.6;5.1;9.5;15.4;8;12.7;3.4;7.3;2;-15.3;8380;40270;4.8
9D5;18507;54370;13600;20.3;46.4;63.1;51.9;48.4;41.6;37.3;47.9;36.3;58.9;68.5;57.3;6.1;5.1;14.1;5.4;23.4;6.4;12.7;4.3;-11.4;7960;28650;3.6
9D6;18399;52096;13530;19.5;47.3;67.1;54.5;48.3;42.5;36.3;42.9;34.6;61.6;68.5;55.6;5.4;7.5;14.7;4.2;23.5;6.4;12.4;4.7;-10.9;7830;29670;3.8
9D7;2400;6896;11880;11.8;58.8;;64.4;62.3;55.5;53.3;56.8;56.2;63.7;63.5;46.1;7.7;9.7;14.2;4.4;26.5;6.3;17.1;3.1;-8.6;6100;24160;4
BAL;46194;108508;29700;68.9;8.4;12;10.5;9.1;7.5;6.6;6;5;20.6;89.8;84.7;3;2.1;23.7;7.1;2;0.8;0.7;0.5;-22.6;14010;58930;4.2
CHA;167;343;20490;;;;;;;;;;;;;;;;;;;;;;;;
GEN;164193;389612;30530;49.8;10.5;13.5;10;11.1;10.7;9.4;8.7;5.2;20.1;89.4;83.1;3.1;3.2;17.3;7.9;2.1;0.9;0.7;0.5;-16.7;12770;67660;5.3
LAU;6113;13164;28420;65.8;9;;8.1;10.3;9.9;;;5;15.5;89.3;83.2;3.3;2.8;21.1;9.1;2.1;0.8;0.8;0.5;-21.6;13550;56540;4.2
LUX;123568;282031;22800;34;15.2;22.1;18;17.8;14.1;10.3;11.1;8.1;30.4;39.1;33.8;2.5;2.8;22;45;3.9;1.2;1.7;1;-10;11050;43720;4
MON;37285;78397;22630;59.5;14.5;17.7;15.2;16.3;13.9;13.2;12.6;8.6;21.7;78;70.6;2.7;4.7;28.8;11.1;2.9;0.8;1.4;0.7;-20.8;11310;41740;3.7
SAR;15169;33441;20760;46.5;16;29.4;25.2;19.9;13.2;10;9.5;7.5;30.4;73.7;67.5;3;3.2;30.5;7.7;4.9;1.4;2.3;1.2;-16.8;11210;37900;3.4
