COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code géographique;Code géographique;30301;Manduel;CHAR;5
CODGEO;Code géographique;Code géographique;30302;Vauvert;CHAR;5
CODGEO;Code géographique;Code géographique;30303;Uzès;CHAR;5
CODGEO;Code géographique;Code géographique;30304;Montfrin;CHAR;5
CODGEO;Code géographique;Code géographique;30305;Saint-Gilles;CHAR;5
CODGEO;Code géographique;Code géographique;30306;Pont-Saint-Esprit;CHAR;5
CODGEO;Code géographique;Code géographique;30401;Bagnols-sur-Cèze;CHAR;5
CODGEO;Code géographique;Code géographique;30501;Alès;CHAR;5
CODGEO;Code géographique;Code géographique;30601;Nîmes;CHAR;5
CODGEO;Code géographique;Code géographique;31101;Le Fauga;CHAR;5
CODGEO;Code géographique;Code géographique;31102;Lévignac;CHAR;5
CODGEO;Code géographique;Code géographique;31103;Boussens;CHAR;5
CODGEO;Code géographique;Code géographique;31104;Saint-Sulpice-sur-Lèze;CHAR;5
CODGEO;Code géographique;Code géographique;31105;Montgiscard;CHAR;5
CODGEO;Code géographique;Code géographique;31106;Caraman;CHAR;5
CODGEO;Code géographique;Code géographique;31107;Labastidette;CHAR;5
CODGEO;Code géographique;Code géographique;31108;Rieux;CHAR;5
CODGEO;Code géographique;Code géographique;31109;Martres-Tolosane;CHAR;5
CODGEO;Code géographique;Code géographique;31110;Ayguesvives;CHAR;5
CODGEO;Code géographique;Code géographique;31111;Salies-du-Salat;CHAR;5
CODGEO;Code géographique;Code géographique;31112;Buzet-sur-Tarn;CHAR;5
CODGEO;Code géographique;Code géographique;31113;Bérat;CHAR;5
CODGEO;Code géographique;Code géographique;31114;Montesquieu-Volvestre;CHAR;5
CODGEO;Code géographique;Code géographique;31115;Lavernose-Lacasse;CHAR;5
CODGEO;Code géographique;Code géographique;31116;Lauzerville;CHAR;5
CODGEO;Code géographique;Code géographique;31117;Baziège;CHAR;5
CODGEO;Code géographique;Code géographique;31118;Rieumes;CHAR;5
CODGEO;Code géographique;Code géographique;31119;Verfeil;CHAR;5
CODGEO;Code géographique;Code géographique;31120;Lherm;CHAR;5
CODGEO;Code géographique;Code géographique;31121;Nailloux;CHAR;5
CODGEO;Code géographique;Code géographique;31122;Bagnères-de-Luchon;CHAR;5
CODGEO;Code géographique;Code géographique;31123;Bessières;CHAR;5
CODGEO;Code géographique;Code géographique;31201;Villefranche-de-Lauragais;CHAR;5
CODGEO;Code géographique;Code géographique;31202;Montastruc-la-Conseillère;CHAR;5
CODGEO;Code géographique;Code géographique;31203;Merville;CHAR;5
CODGEO;Code géographique;Code géographique;31204;Villemur-sur-Tarn;CHAR;5
CODGEO;Code géographique;Code géographique;31205;Fronton;CHAR;5
CODGEO;Code géographique;Code géographique;31206;Cazères;CHAR;5
CODGEO;Code géographique;Code géographique;31207;Longages;CHAR;5
CODGEO;Code géographique;Code géographique;31208;Carbonne;CHAR;5
CODGEO;Code géographique;Code géographique;31209;Grenade;CHAR;5
CODGEO;Code géographique;Code géographique;31210;Venerque;CHAR;5
CODGEO;Code géographique;Code géographique;31211;Saint-Lys;CHAR;5
CODGEO;Code géographique;Code géographique;31212;Revel;CHAR;5
CODGEO;Code géographique;Code géographique;31213;Auterive;CHAR;5
CODGEO;Code géographique;Code géographique;31301;Saint-Gaudens;CHAR;5
CODGEO;Code géographique;Code géographique;32101;Samatan;CHAR;5
CODGEO;Code géographique;Code géographique;32102;Gimont;CHAR;5
CODGEO;Code géographique;Code géographique;32103;Lectoure;CHAR;5
CODGEO;Code géographique;Code géographique;32104;Vic-Fezensac;CHAR;5
CODGEO;Code géographique;Code géographique;32105;Eauze;CHAR;5
CODGEO;Code géographique;Code géographique;32106;Mirande;CHAR;5
CODGEO;Code géographique;Code géographique;32201;Fleurance;CHAR;5
CODGEO;Code géographique;Code géographique;32202;Condom;CHAR;5
CODGEO;Code géographique;Code géographique;32203;L'Isle-Jourdain;CHAR;5
CODGEO;Code géographique;Code géographique;32401;Auch;CHAR;5
CODGEO;Code géographique;Code géographique;33101;Cérons;CHAR;5
CODGEO;Code géographique;Code géographique;33102;Preignac;CHAR;5
CODGEO;Code géographique;Code géographique;33103;Saint-Louis-de-Montferrand;CHAR;5
CODGEO;Code géographique;Code géographique;33104;Cussac-Fort-Médoc;CHAR;5
CODGEO;Code géographique;Code géographique;33105;Branne;CHAR;5
CODGEO;Code géographique;Code géographique;33106;Saint-Vivien-de-Médoc;CHAR;5
CODGEO;Code géographique;Code géographique;33107;Sainte-Hélène;CHAR;5
CODGEO;Code géographique;Code géographique;33108;Baron;CHAR;5
CODGEO;Code géographique;Code géographique;33109;Soulac-sur-Mer;CHAR;5
CODGEO;Code géographique;Code géographique;33110;Avensan;CHAR;5
CODGEO;Code géographique;Code géographique;33111;Saint-Ciers-sur-Gironde;CHAR;5
CODGEO;Code géographique;Code géographique;33112;Galgon;CHAR;5
CODGEO;Code géographique;Code géographique;33113;Saucats;CHAR;5
CODGEO;Code géographique;Code géographique;33114;Ambès;CHAR;5
CODGEO;Code géographique;Code géographique;33115;Le Porge;CHAR;5
CODGEO;Code géographique;Code géographique;33116;Hourtin;CHAR;5
CODGEO;Code géographique;Code géographique;33117;Arsac;CHAR;5
CODGEO;Code géographique;Code géographique;33118;Macau;CHAR;5
CODGEO;Code géographique;Code géographique;33119;La Brède;CHAR;5
CODGEO;Code géographique;Code géographique;33120;Soussans;CHAR;5
CODGEO;Code géographique;Code géographique;33121;Saint-Laurent-Médoc;CHAR;5
CODGEO;Code géographique;Code géographique;33122;Créon;CHAR;5
CODGEO;Code géographique;Code géographique;33123;Marcheprime;CHAR;5
CODGEO;Code géographique;Code géographique;33124;Ludon-Médoc;CHAR;5
CODGEO;Code géographique;Code géographique;33125;Castelnau-de-Médoc;CHAR;5
CODGEO;Code géographique;Code géographique;33126;Pauillac;CHAR;5
CODGEO;Code géographique;Code géographique;33127;Lacanau;CHAR;5
CODGEO;Code géographique;Code géographique;33201;Bazas;CHAR;5
CODGEO;Code géographique;Code géographique;33202;Cadillac;CHAR;5
CODGEO;Code géographique;Code géographique;33203;Bourg;CHAR;5
CODGEO;Code géographique;Code géographique;33204;Le Barp;CHAR;5
CODGEO;Code géographique;Code géographique;33205;Belin-Béliet;CHAR;5
CODGEO;Code géographique;Code géographique;33206;Podensac;CHAR;5
CODGEO;Code géographique;Code géographique;33207;Saint-Savin-Saint-Yzan-de-Soudiac;CHAR;5
CODGEO;Code géographique;Code géographique;33208;Saint-Seurin-sur-l'Isle;CHAR;5
CODGEO;Code géographique;Code géographique;33209;La Lande-de-Fronsac;CHAR;5
CODGEO;Code géographique;Code géographique;33210;Arès;CHAR;5
CODGEO;Code géographique;Code géographique;33211;La Réole;CHAR;5
CODGEO;Code géographique;Code géographique;33212;Salles;CHAR;5
CODGEO;Code géographique;Code géographique;33213;Lesparre-Médoc;CHAR;5
CODGEO;Code géographique;Code géographique;33214;Lège-Cap-Ferret;CHAR;5
CODGEO;Code géographique;Code géographique;33215;Portets;CHAR;5
CODGEO;Code géographique;Code géographique;33216;Saint-Macaire;CHAR;5
CODGEO;Code géographique;Code géographique;33217;Mios;CHAR;5
CODGEO;Code géographique;Code géographique;33301;Cézac;CHAR;5
CODGEO;Code géographique;Code géographique;33302;Blaye;CHAR;5
CODGEO;Code géographique;Code géographique;33303;Coutras;CHAR;5
CODGEO;Code géographique;Code géographique;33304;Langon;CHAR;5
CODGEO;Code géographique;Code géographique;33305;Andernos-les-Bains;CHAR;5
CODGEO;Code géographique;Code géographique;33306;Biganos;CHAR;5
CODGEO;Code géographique;Code géographique;33401;Libourne;CHAR;5
CODGEO;Code géographique;Code géographique;33501;La Teste-de-Buch-Arcachon;CHAR;5
CODGEO;Code géographique;Code géographique;33701;Bordeaux;CHAR;5
CODGEO;Code géographique;Code géographique;34101;Les Matelles;CHAR;5
CODGEO;Code géographique;Code géographique;34102;Le Pouget;CHAR;5
CODGEO;Code géographique;Code géographique;34103;Valergues;CHAR;5
CODGEO;Code géographique;Code géographique;34104;Maureilhan;CHAR;5
CODGEO;Code géographique;Code géographique;34105;Bassan;CHAR;5
CODGEO;Code géographique;Code géographique;34106;Roujan;CHAR;5
CODGEO;Code géographique;Code géographique;34107;Loupian;CHAR;5
CODGEO;Code géographique;Code géographique;34108;Saint-Bauzille-de-Putois;CHAR;5
CODGEO;Code géographique;Code géographique;34109;Saint-Pargoire;CHAR;5
CODGEO;Code géographique;Code géographique;34110;Cessenon-sur-Orb;CHAR;5
CODGEO;Code géographique;Code géographique;34111;Pomérols;CHAR;5
CODGEO;Code géographique;Code géographique;34112;Olargues;CHAR;5
CODGEO;Code géographique;Code géographique;34113;Colombiers;CHAR;5
CODGEO;Code géographique;Code géographique;34114;Saint-Drézéry;CHAR;5
CODGEO;Code géographique;Code géographique;34115;Vailhauquès;CHAR;5
CODGEO;Code géographique;Code géographique;34116;Caux;CHAR;5
CODGEO;Code géographique;Code géographique;34117;Cers;CHAR;5
CODGEO;Code géographique;Code géographique;34118;Mudaison;CHAR;5
CODGEO;Code géographique;Code géographique;34119;Saint-Martin-de-Londres;CHAR;5
CODGEO;Code géographique;Code géographique;34120;Montblanc;CHAR;5
CODGEO;Code géographique;Code géographique;34121;Puisserguier;CHAR;5
CODGEO;Code géographique;Code géographique;34122;Aniane;CHAR;5
CODGEO;Code géographique;Code géographique;34123;Thézan-lès-Béziers;CHAR;5
CODGEO;Code géographique;Code géographique;34124;Murviel-lès-Béziers;CHAR;5
CODGEO;Code géographique;Code géographique;34125;Lansargues;CHAR;5
CODGEO;Code géographique;Code géographique;34126;Portiragnes;CHAR;5
CODGEO;Code géographique;Code géographique;34127;Capestang;CHAR;5
CODGEO;Code géographique;Code géographique;34128;Lespignan;CHAR;5
CODGEO;Code géographique;Code géographique;34129;Saint-Aunès;CHAR;5
CODGEO;Code géographique;Code géographique;34130;Canet;CHAR;5
CODGEO;Code géographique;Code géographique;34131;Montarnaud;CHAR;5
CODGEO;Code géographique;Code géographique;34132;Villeveyrac;CHAR;5
CODGEO;Code géographique;Code géographique;34133;Beaulieu;CHAR;5
CODGEO;Code géographique;Code géographique;34134;Montady;CHAR;5
CODGEO;Code géographique;Code géographique;34135;Paulhan;CHAR;5
CODGEO;Code géographique;Code géographique;34136;Nissan-lez-Enserune;CHAR;5
CODGEO;Code géographique;Code géographique;34137;Montagnac;CHAR;5
CODGEO;Code géographique;Code géographique;34138;Sussargues;CHAR;5
CODGEO;Code géographique;Code géographique;34139;Magalas;CHAR;5
CODGEO;Code géographique;Code géographique;34140;Saint-Mathieu-de-Tréviers;CHAR;5
CODGEO;Code géographique;Code géographique;34141;Servian;CHAR;5
CODGEO;Code géographique;Code géographique;34142;Cazouls-lès-Béziers;CHAR;5
CODGEO;Code géographique;Code géographique;34201;Florensac;CHAR;5
CODGEO;Code géographique;Code géographique;34202;Saint-Georges-d'Orques;CHAR;5
CODGEO;Code géographique;Code géographique;34203;Vias;CHAR;5
CODGEO;Code géographique;Code géographique;34204;Saint-André-de-Sangonis;CHAR;5
CODGEO;Code géographique;Code géographique;34205;Palavas-les-Flots;CHAR;5
CODGEO;Code géographique;Code géographique;34206;Castries;CHAR;5
CODGEO;Code géographique;Code géographique;34207;Gignac;CHAR;5
CODGEO;Code géographique;Code géographique;34208;Mireval;CHAR;5
CODGEO;Code géographique;Code géographique;34209;Pignan;CHAR;5
CODGEO;Code géographique;Code géographique;34210;Bessan;CHAR;5
CODGEO;Code géographique;Code géographique;34211;Marseillan;CHAR;5
CODGEO;Code géographique;Code géographique;34212;Ganges;CHAR;5
CODGEO;Code géographique;Code géographique;34213;Pézenas;CHAR;5
CODGEO;Code géographique;Code géographique;34214;Cournonterral;CHAR;5
CODGEO;Code géographique;Code géographique;34215;Lodève;CHAR;5
CODGEO;Code géographique;Code géographique;34301;Clermont-l'Hérault;CHAR;5
CODGEO;Code géographique;Code géographique;34302;Baillargues;CHAR;5
CODGEO;Code géographique;Code géographique;34303;Mèze;CHAR;5
CODGEO;Code géographique;Code géographique;34304;Bédarieux;CHAR;5
CODGEO;Code géographique;Code géographique;34305;Sérignan;CHAR;5
CODGEO;Code géographique;Code géographique;34306;Mauguio;CHAR;5
CODGEO;Code géographique;Code géographique;34401;Agde;CHAR;5
CODGEO;Code géographique;Code géographique;34501;Sète;CHAR;5
CODGEO;Code géographique;Code géographique;34502;Béziers;CHAR;5
CODGEO;Code géographique;Code géographique;34701;Montpellier;CHAR;5
CODGEO;Code géographique;Code géographique;35101;Chevaigné;CHAR;5
CODGEO;Code géographique;Code géographique;35102;Montreuil-sur-Ille;CHAR;5
CODGEO;Code géographique;Code géographique;35103;La Fresnais;CHAR;5
CODGEO;Code géographique;Code géographique;35104;Saint-Jouan-des-Guérets;CHAR;5
CODGEO;Code géographique;Code géographique;35105;Plerguer;CHAR;5
CODGEO;Code géographique;Code géographique;35106;Crevin;CHAR;5
CODGEO;Code géographique;Code géographique;35107;Saint-Erblon;CHAR;5
CODGEO;Code géographique;Code géographique;35108;Nouvoitou;CHAR;5
CODGEO;Code géographique;Code géographique;35109;Bourg-des-Comptes;CHAR;5
CODGEO;Code géographique;Code géographique;35110;Corps-Nuds;CHAR;5
CODGEO;Code géographique;Code géographique;35111;Louvigné-du-Désert;CHAR;5
CODGEO;Code géographique;Code géographique;35112;Breteil;CHAR;5
CODGEO;Code géographique;Code géographique;35113;Tinténiac;CHAR;5
CODGEO;Code géographique;Code géographique;35114;Servon-sur-Vilaine;CHAR;5
CODGEO;Code géographique;Code géographique;35115;Pipriac;CHAR;5
CODGEO;Code géographique;Code géographique;35116;Saint-Aubin-d'Aubigné;CHAR;5
CODGEO;Code géographique;Code géographique;35117;Saint-Aubin-du-Cormier;CHAR;5
CODGEO;Code géographique;Code géographique;35118;Romillé;CHAR;5
CODGEO;Code géographique;Code géographique;35119;Romagné;CHAR;5
CODGEO;Code géographique;Code géographique;35120;Miniac-Morvan;CHAR;5
CODGEO;Code géographique;Code géographique;35121;Plélan-le-Grand;CHAR;5
CODGEO;Code géographique;Code géographique;35122;Chavagne;CHAR;5
CODGEO;Code géographique;Code géographique;35123;Saint-Méloir-des-Ondes;CHAR;5
CODGEO;Code géographique;Code géographique;35124;Bourgbarré;CHAR;5
CODGEO;Code géographique;Code géographique;35125;Goven;CHAR;5
CODGEO;Code géographique;Code géographique;35126;Argentré-du-Plessis;CHAR;5
CODGEO;Code géographique;Code géographique;35127;La Bouëxière;CHAR;5
CODGEO;Code géographique;Code géographique;35128;Iffendic;CHAR;5
CODGEO;Code géographique;Code géographique;35129;Orgères;CHAR;5
CODGEO;Code géographique;Code géographique;35130;Maen Roch;CHAR;5
CODGEO;Code géographique;Code géographique;35131;La Mézière;CHAR;5
CODGEO;Code géographique;Code géographique;35132;Saint-Gilles;CHAR;5
CODGEO;Code géographique;Code géographique;35201;Laillé;CHAR;5
CODGEO;Code géographique;Code géographique;35202;Cancale;CHAR;5
CODGEO;Code géographique;Code géographique;35203;Gévezé;CHAR;5
CODGEO;Code géographique;Code géographique;35204;La Guerche-de-Bretagne;CHAR;5
CODGEO;Code géographique;Code géographique;35205;Dol-de-Bretagne;CHAR;5
CODGEO;Code géographique;Code géographique;35206;Saint-Méen-le-Grand;CHAR;5
CODGEO;Code géographique;Code géographique;35207;Montauban-de-Bretagne;CHAR;5
CODGEO;Code géographique;Code géographique;35208;Combourg;CHAR;5
CODGEO;Code géographique;Code géographique;35209;Noyal-sur-Vilaine;CHAR;5
CODGEO;Code géographique;Code géographique;35210;Retiers;CHAR;5
CODGEO;Code géographique;Code géographique;35211;Bréal-sous-Montfort;CHAR;5
CODGEO;Code géographique;Code géographique;35212;Montfort-sur-Meu;CHAR;5
CODGEO;Code géographique;Code géographique;35213;Acigné;CHAR;5
CODGEO;Code géographique;Code géographique;35214;Guipry-Messac;CHAR;5
CODGEO;Code géographique;Code géographique;35215;Bain-de-Bretagne;CHAR;5
CODGEO;Code géographique;Code géographique;35216;Mordelles;CHAR;5
CODGEO;Code géographique;Code géographique;35217;Liffré;CHAR;5
CODGEO;Code géographique;Code géographique;35218;Bédée;CHAR;5
CODGEO;Code géographique;Code géographique;35219;Vern-sur-Seiche;CHAR;5
CODGEO;Code géographique;Code géographique;35220;Janzé;CHAR;5
CODGEO;Code géographique;Code géographique;35221;Guichen;CHAR;5
CODGEO;Code géographique;Code géographique;35222;Châteaubourg;CHAR;5
CODGEO;Code géographique;Code géographique;35301;Châteaugiron;CHAR;5
CODGEO;Code géographique;Code géographique;35302;Le Rheu;CHAR;5
CODGEO;Code géographique;Code géographique;35303;Vitré;CHAR;5
CODGEO;Code géographique;Code géographique;35401;Fougères;CHAR;5
CODGEO;Code géographique;Code géographique;35402;Saint-Malo;CHAR;5
CODGEO;Code géographique;Code géographique;35701;Rennes;CHAR;5
CODGEO;Code géographique;Code géographique;36101;Valençay;CHAR;5
CODGEO;Code géographique;Code géographique;36102;Châtillon-sur-Indre;CHAR;5
CODGEO;Code géographique;Code géographique;36103;Vatan;CHAR;5
CODGEO;Code géographique;Code géographique;36104;Villedieu-sur-Indre;CHAR;5
CODGEO;Code géographique;Code géographique;36105;Saint-Gaultier;CHAR;5
CODGEO;Code géographique;Code géographique;36106;Chabris;CHAR;5
CODGEO;Code géographique;Code géographique;36107;Levroux;CHAR;5
CODGEO;Code géographique;Code géographique;36108;Ardentes;CHAR;5
CODGEO;Code géographique;Code géographique;36109;Buzançais;CHAR;5
CODGEO;Code géographique;Code géographique;36201;Le Blanc;CHAR;5
CODGEO;Code géographique;Code géographique;36202;La Châtre;CHAR;5
CODGEO;Code géographique;Code géographique;36203;Argenton-sur-Creuse;CHAR;5
CODGEO;Code géographique;Code géographique;36301;Issoudun;CHAR;5
CODGEO;Code géographique;Code géographique;36501;Châteauroux;CHAR;5
CODGEO;Code géographique;Code géographique;37101;Richelieu;CHAR;5
CODGEO;Code géographique;Code géographique;37102;Saint-Paterne-Racan;CHAR;5
CODGEO;Code géographique;Code géographique;37103;Chanceaux-sur-Choisille;CHAR;5
CODGEO;Code géographique;Code géographique;37104;Truyes;CHAR;5
CODGEO;Code géographique;Code géographique;37105;Sainte-Maure-de-Touraine;CHAR;5
CODGEO;Code géographique;Code géographique;37106;Monnaie;CHAR;5
CODGEO;Code géographique;Code géographique;37107;Beaumont-en-Véron;CHAR;5
CODGEO;Code géographique;Code géographique;37108;Langeais;CHAR;5
CODGEO;Code géographique;Code géographique;37201;Cinq-Mars-la-Pile;CHAR;5
CODGEO;Code géographique;Code géographique;37202;Azay-le-Rideau;CHAR;5
CODGEO;Code géographique;Code géographique;37203;Esvres;CHAR;5
CODGEO;Code géographique;Code géographique;37204;Bourgueil;CHAR;5
CODGEO;Code géographique;Code géographique;37205;Château-Renault;CHAR;5
CODGEO;Code géographique;Code géographique;37206;Véretz;CHAR;5
CODGEO;Code géographique;Code géographique;37301;Chinon;CHAR;5
CODGEO;Code géographique;Code géographique;37302;Loches;CHAR;5
CODGEO;Code géographique;Code géographique;37303;Monts;CHAR;5
CODGEO;Code géographique;Code géographique;37701;Tours;CHAR;5
CODGEO;Code géographique;Code géographique;38101;Frontonas;CHAR;5
CODGEO;Code géographique;Code géographique;38102;Izeaux;CHAR;5
CODGEO;Code géographique;Code géographique;38103;Saint-Paul-de-Varces;CHAR;5
CODGEO;Code géographique;Code géographique;38104;Faramans;CHAR;5
CODGEO;Code géographique;Code géographique;38105;Saint-Georges-de-Commiers;CHAR;5
CODGEO;Code géographique;Code géographique;38106;Goncelin;CHAR;5
CODGEO;Code géographique;Code géographique;38107;Auberives-sur-Varèze;CHAR;5
CODGEO;Code géographique;Code géographique;38108;Le Cheylas;CHAR;5
CODGEO;Code géographique;Code géographique;38109;Lans-en-Vercors;CHAR;5
CODGEO;Code géographique;Code géographique;38110;Diémoz;CHAR;5
CODGEO;Code géographique;Code géographique;38111;Saint-Siméon-de-Bressieux;CHAR;5
CODGEO;Code géographique;Code géographique;38112;Theys;CHAR;5
CODGEO;Code géographique;Code géographique;38113;Chapareillan;CHAR;5
CODGEO;Code géographique;Code géographique;38114;Sonnay;CHAR;5
CODGEO;Code géographique;Code géographique;38115;Le Bourg-d'Oisans;CHAR;5
CODGEO;Code géographique;Code géographique;38116;Saint-Romain-de-Jalionas;CHAR;5
CODGEO;Code géographique;Code géographique;38117;Saint-Georges-d'Espéranche;CHAR;5
CODGEO;Code géographique;Code géographique;38118;Estrablin;CHAR;5
CODGEO;Code géographique;Code géographique;38119;Saint-André-le-Gaz;CHAR;5
CODGEO;Code géographique;Code géographique;38120;Saint-Étienne-de-Saint-Geoirs;CHAR;5
CODGEO;Code géographique;Code géographique;38121;Brié-et-Angonnes;CHAR;5
CODGEO;Code géographique;Code géographique;38122;Saint-Savin;CHAR;5
CODGEO;Code géographique;Code géographique;38123;Villard-de-Lans;CHAR;5
CODGEO;Code géographique;Code géographique;38124;Saint-Laurent-du-Pont;CHAR;5
CODGEO;Code géographique;Code géographique;38125;Saint-Jean-de-Bournay;CHAR;5
CODGEO;Code géographique;Code géographique;38126;La Terrasse;CHAR;5
CODGEO;Code géographique;Code géographique;38127;Heyrieux;CHAR;5
CODGEO;Code géographique;Code géographique;38128;Villette-d'Anthon;CHAR;5
CODGEO;Code géographique;Code géographique;38201;Crémieu;CHAR;5
CODGEO;Code géographique;Code géographique;38202;Montalieu-Vercieu;CHAR;5
CODGEO;Code géographique;Code géographique;38203;Le Touvet;CHAR;5
CODGEO;Code géographique;Code géographique;38204;Saint-Just-Chaleyssin;CHAR;5
CODGEO;Code géographique;Code géographique;38205;La Côte-Saint-André;CHAR;5
CODGEO;Code géographique;Code géographique;38206;Beaurepaire;CHAR;5
CODGEO;Code géographique;Code géographique;38207;La Mure;CHAR;5
CODGEO;Code géographique;Code géographique;38208;Les Avenières Veyrins-Thuellin;CHAR;5
CODGEO;Code géographique;Code géographique;38209;Tullins;CHAR;5
CODGEO;Code géographique;Code géographique;38301;Apprieu-Le Grand-Lemps;CHAR;5
CODGEO;Code géographique;Code géographique;38302;Vif;CHAR;5
CODGEO;Code géographique;Code géographique;38303;Les Abrets en Dauphiné;CHAR;5
CODGEO;Code géographique;Code géographique;38304;Crolles;CHAR;5
CODGEO;Code géographique;Code géographique;38401;Vizille;CHAR;5
CODGEO;Code géographique;Code géographique;38402;Saint-Marcellin;CHAR;5
CODGEO;Code géographique;Code géographique;38403;Charvieu-Chavagneux;CHAR;5
CODGEO;Code géographique;Code géographique;38404;Villefontaine;CHAR;5
CODGEO;Code géographique;Code géographique;38405;La Tour-du-Pin;CHAR;5
CODGEO;Code géographique;Code géographique;38501;Bourgoin-Jallieu;CHAR;5
CODGEO;Code géographique;Code géographique;38502;Voiron;CHAR;5
CODGEO;Code géographique;Code géographique;38701;Grenoble;CHAR;5
CODGEO;Code géographique;Code géographique;39101;Moirans-en-Montagne;CHAR;5
CODGEO;Code géographique;Code géographique;39102;Chaussin;CHAR;5
CODGEO;Code géographique;Code géographique;39103;Fraisans;CHAR;5
CODGEO;Code géographique;Code géographique;39104;Salins-les-Bains;CHAR;5
CODGEO;Code géographique;Code géographique;39105;Saint-Amour;CHAR;5
CODGEO;Code géographique;Code géographique;39106;Les Rousses;CHAR;5
CODGEO;Code géographique;Code géographique;39107;Arbois;CHAR;5
CODGEO;Code géographique;Code géographique;39108;Poligny;CHAR;5
CODGEO;Code géographique;Code géographique;39109;Coteaux du Lizon;CHAR;5
CODGEO;Code géographique;Code géographique;39201;Tavaux;CHAR;5
CODGEO;Code géographique;Code géographique;39202;Hauts de Bienne;CHAR;5
CODGEO;Code géographique;Code géographique;39203;Saint-Claude;CHAR;5
CODGEO;Code géographique;Code géographique;39204;Champagnole;CHAR;5
CODGEO;Code géographique;Code géographique;39401;Lons-le-Saunier;CHAR;5
CODGEO;Code géographique;Code géographique;39402;Dole;CHAR;5
CODGEO;Code géographique;Code géographique;40101;Angresse;CHAR;5
CODGEO;Code géographique;Code géographique;40102;Ychoux;CHAR;5
CODGEO;Code géographique;Code géographique;40103;Villeneuve-de-Marsan;CHAR;5
CODGEO;Code géographique;Code géographique;40104;Saint-Jean-de-Marsacq;CHAR;5
CODGEO;Code géographique;Code géographique;40105;Saint-Geours-de-Maremne;CHAR;5
CODGEO;Code géographique;Code géographique;40106;Labouheyre;CHAR;5
CODGEO;Code géographique;Code géographique;40107;Pontonx-sur-l'Adour;CHAR;5
CODGEO;Code géographique;Code géographique;40108;Rion-des-Landes;CHAR;5
CODGEO;Code géographique;Code géographique;40109;Roquefort;CHAR;5
CODGEO;Code géographique;Code géographique;40110;Grenade-sur-l'Adour;CHAR;5
CODGEO;Code géographique;Code géographique;40111;Bénesse-Maremne;CHAR;5
CODGEO;Code géographique;Code géographique;40112;Tartas;CHAR;5
CODGEO;Code géographique;Code géographique;40113;Sanguinet;CHAR;5
CODGEO;Code géographique;Code géographique;40114;Saint-Sever;CHAR;5
CODGEO;Code géographique;Code géographique;40201;Morcenx-la-Nouvelle;CHAR;5
CODGEO;Code géographique;Code géographique;40202;Ondres;CHAR;5
CODGEO;Code géographique;Code géographique;40203;Hagetmau;CHAR;5
CODGEO;Code géographique;Code géographique;40204;Pouillon;CHAR;5
CODGEO;Code géographique;Code géographique;40205;Parentis-en-Born;CHAR;5
CODGEO;Code géographique;Code géographique;40206;Labenne;CHAR;5
CODGEO;Code géographique;Code géographique;40207;Mimizan;CHAR;5
CODGEO;Code géographique;Code géographique;40208;Peyrehorade;CHAR;5
CODGEO;Code géographique;Code géographique;40209;Soustons;CHAR;5
CODGEO;Code géographique;Code géographique;40301;Capbreton;CHAR;5
CODGEO;Code géographique;Code géographique;40302;Biscarrosse;CHAR;5
CODGEO;Code géographique;Code géographique;40303;Saint-Vincent-de-Tyrosse;CHAR;5
CODGEO;Code géographique;Code géographique;40401;Mont-de-Marsan;CHAR;5
CODGEO;Code géographique;Code géographique;40501;Dax;CHAR;5
CODGEO;Code géographique;Code géographique;41101;Nouan-le-Fuzelier;CHAR;5
CODGEO;Code géographique;Code géographique;41102;Muides-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;41103;Villefranche-sur-Cher;CHAR;5
CODGEO;Code géographique;Code géographique;41104;Chailles;CHAR;5
CODGEO;Code géographique;Code géographique;41105;Les Montils;CHAR;5
CODGEO;Code géographique;Code géographique;41106;Cour-Cheverny;CHAR;5
CODGEO;Code géographique;Code géographique;41107;Mont-près-Chambord;CHAR;5
CODGEO;Code géographique;Code géographique;41108;Montoire-sur-le-Loir;CHAR;5
CODGEO;Code géographique;Code géographique;41109;Saint-Laurent-Nouan;CHAR;5
CODGEO;Code géographique;Code géographique;41110;Selles-sur-Cher;CHAR;5
CODGEO;Code géographique;Code géographique;41111;Lamotte-Beuvron;CHAR;5
CODGEO;Code géographique;Code géographique;41201;Salbris;CHAR;5
CODGEO;Code géographique;Code géographique;41202;Mer;CHAR;5
CODGEO;Code géographique;Code géographique;41203;Veuzain-sur-Loire;CHAR;5
CODGEO;Code géographique;Code géographique;41204;Montrichard Val de Cher;CHAR;5
CODGEO;Code géographique;Code géographique;41205;Saint-Aignan;CHAR;5
CODGEO;Code géographique;Code géographique;41206;Le Controis-en-Sologne;CHAR;5
CODGEO;Code géographique;Code géographique;41301;Romorantin-Lanthenay;CHAR;5
CODGEO;Code géographique;Code géographique;41401;Vendôme;CHAR;5
CODGEO;Code géographique;Code géographique;41501;Blois;CHAR;5
CODGEO;Code géographique;Code géographique;42101;Marcilly-le-Châtel;CHAR;5
CODGEO;Code géographique;Code géographique;42102;Bourg-Argental;CHAR;5
CODGEO;Code géographique;Code géographique;42103;Panissières;CHAR;5
CODGEO;Code géographique;Code géographique;42104;Balbigny;CHAR;5
